,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000-genome_0_condorpool,normal,auxiliary,0,1662604566.0,,,1662604567.0,1662604571.0,1662604577.0,1662604577.0,1662604582.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,host-10-100-100-233.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::dirmanager -N null -i - -R local  -L 1000-genome -T 2022-08-03T06:30:23+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer,0.2,0,0
individuals_ID0000047,normal,compute,0,1662604582.0,,,1662604588.0,1662604608.0,1662605999.0,1662605999.0,1662606004.0,6.0,,20.0,1391.0,5.0,441.0,1014283276.0,5.0,387791.0,poseidon,condorpool,worker2-container-4-7,individuals,/var/lib/condor/execute/dir_13482/pegasus.LvnFI8HQs/individuals,,923.7,0,0
individuals_ID0000046,hdd_10,compute,0,1662604582.0,,,1662604588.0,1662604610.0,1662606548.0,1662606548.0,1662606553.0,6.0,,22.0,1938.0,5.0,150.0,1014283276.0,4.0,357154.0,poseidon,condorpool,worker2-container-16-19,individuals,/var/lib/condor/execute/dir_12194/pegasus.oJzvtVUmD/individuals,,912.2,0,0
individuals_ID0000045,normal,compute,0,1662604582.0,,,1662604588.0,1662604610.0,1662605999.0,1662605999.0,1662606004.0,6.0,,22.0,1389.0,5.0,148.0,1014283276.0,7.0,337223.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_12130/pegasus.ZYAxzYSrM/individuals,,921.0,0,0
individuals_ID0000044,hdd_10,compute,0,1662604582.0,,,1662604588.0,1662604608.0,1662606327.0,1662606327.0,1662606332.0,6.0,,20.0,1719.0,5.0,542.0,1014283276.0,5.0,465584.0,poseidon,condorpool,worker1-container-32-35,individuals,/var/lib/condor/execute/dir_15959/pegasus.Q4lToVRa1/individuals,,943.3,0,0
individuals_ID0000049,hdd_10,compute,0,1662604582.0,,,1662604588.0,1662604608.0,1662605969.0,1662605969.0,1662605974.0,6.0,,20.0,1361.0,5.0,53.0,1014283276.0,5.0,409268.0,poseidon,condorpool,worker2-container-0-3,individuals,/var/lib/condor/execute/dir_17116/pegasus.LWn3XVktR/individuals,,930.9,0,0
individuals_ID0000048,hdd_10,compute,0,1662604582.0,,,1662604588.0,1662604608.0,1662606034.0,1662606034.0,1662606039.0,6.0,,20.0,1426.0,5.0,139.0,1014283276.0,5.0,488750.0,poseidon,condorpool,worker2-container-12-15,individuals,/var/lib/condor/execute/dir_14732/pegasus.IMDZRSecR/individuals,,903.8,0,0
individuals_ID0000032,hdd_10,compute,0,1662604582.0,,,1662604588.0,1662604621.0,1662606327.0,1662606327.0,1662606332.0,6.0,,33.0,1706.0,5.0,332.0,1014283276.0,5.0,325628.0,poseidon,condorpool,worker1-container-24-27,individuals,/var/lib/condor/execute/dir_12149/pegasus.aJYF1HtsH/individuals,,944.7,0,0
individuals_ID0000031,hdd_10,compute,0,1662604582.0,,,1662604588.0,1662604608.0,1662606502.0,1662606502.0,1662606507.0,6.0,,20.0,1894.0,5.0,211.0,1014283276.0,4.0,260005.0,poseidon,condorpool,worker2-container-28-31,individuals,/var/lib/condor/execute/dir_13694/pegasus.YarSWh10C/individuals,,944.3,0,0
individuals_ID0000030,normal,compute,0,1662604582.0,,,1662604588.0,1662604608.0,1662605969.0,1662605969.0,1662605974.0,6.0,,20.0,1361.0,5.0,418.0,1014283276.0,4.0,221366.0,poseidon,condorpool,worker2-container-20-23,individuals,/var/lib/condor/execute/dir_15510/pegasus.fVzS0O586/individuals,,922.1,0,0
individuals_ID0000036,hdd_10,compute,0,1662604582.0,,,1662604588.0,1662604608.0,1662606221.0,1662606221.0,1662606226.0,6.0,,20.0,1613.0,5.0,265.0,1014283276.0,28.0,215893.0,poseidon,condorpool,worker1-container-28-31,individuals,/var/lib/condor/execute/dir_14144/pegasus.wFyNlfQ84/individuals,,958.7,0,0
sifting_ID0000104,hdd_10,compute,0,1662604582.0,,,1662604588.0,1662604610.0,1662605499.0,1662605499.0,1662605504.0,6.0,,22.0,889.0,5.0,341.0,1708159164.0,4.0,1055195.0,poseidon,condorpool,worker2-container-24-27,sifting,/var/lib/condor/execute/dir_9686/pegasus.sEmQfLBqz/sifting,,5.8,0,0
