,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_variant-calling_0_condorpool,None,auxiliary,0,1702398303.0,,,1702398304.0,,,0.0,1702398308.0,1702398314.0,,,0.0,1702398314.0,1702398319.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L variant-calling -T 2023-11-15T22:51:21+00:00 pegasus-transfer,0.2,0,0,,,,,,,,,
bwa_ID0000309,hdd_10,compute,0,1702398319.0,,,1702398324.0,1702398334.0,1702398515.0,6579254.9,1702398331.0,1702398590.0,1702398538.0,1702398542.0,2331289.0,1702398590.0,1702398595.0,5.0,,7.0,259.0,5.0,181.0,373196673.0,4.0,8102405.0,poseidon,condorpool,poseidon-worker-1-container-32-35,bwa,/opt/software/install/bwa/0.7.17/bwa,,2.2,0,0,0.5,7198184.0,4630042.0,657.0,10.0,1.6,0.0,239939.5,231502.1
bwa_ID0000144,None,compute,0,1702398319.0,,,1702398324.0,1702398461.0,1702398524.0,7008015.2,1702398355.0,1702398590.0,1702398538.0,1702398542.0,2286810.0,1702398590.0,1702398595.0,5.0,,31.0,235.0,5.0,63.0,373196673.0,4.0,8102405.0,poseidon,condorpool,poseidon-worker-1-container-44-47,bwa,/opt/software/install/bwa/0.7.17/bwa,,2.2,0,0,0.0,7195421.0,2315094.0,638.0,7.0,0.5,0.0,719542.1,231509.4
bwa_ID0000166,hdd_10,compute,0,1702398319.0,,,1702398324.0,1702398390.0,1702398516.0,3532133.4,1702398355.0,1702398590.0,1702398538.0,1702398542.0,2259585.0,1702398590.0,1702398595.0,5.0,,31.0,235.0,5.0,126.0,373196673.0,4.0,8102405.0,poseidon,condorpool,poseidon-worker-1-container-24-27,bwa,/opt/software/install/bwa/0.7.17/bwa,,2.3,0,0,2.9,9506980.0,9259993.0,633.0,15.0,1.6,0.0,950698.0,925999.3
bwa_ID0000188,hdd_10,compute,0,1702398319.0,,,1702398324.0,1702398374.0,1702398505.0,8667830.1,1702398341.0,1702398535.0,1702398521.0,1702398525.0,2310711.0,1702398535.0,1702398540.0,5.0,,17.0,194.0,5.0,131.0,373196673.0,4.0,8102405.0,poseidon,condorpool,poseidon-worker-2-container-32-35,bwa,/opt/software/install/bwa/0.7.17/bwa,,2.0,0,0,,,,,,,,,
bwa_ID0000023,hdd_10,compute,0,1702398319.0,,,1702398324.0,1702398333.0,1702398515.0,6496596.0,1702398331.0,1702398775.0,1702398538.0,1702398671.0,121924.0,1702398775.0,1702398780.0,5.0,,7.0,444.0,5.0,182.0,373196673.0,133.0,16204810.0,poseidon,condorpool,poseidon-worker-1-container-20-23,bwa,/opt/software/install/bwa/0.7.17/bwa,,2.2,0,0,4.1,7198214.0,4630042.0,657.0,10.0,1.6,0.0,239940.5,231502.1
bwa_ID0000045,hdd_10,compute,0,1702398319.0,,,1702398324.0,1702398374.0,1702398505.0,8302167.7,1702398331.0,1702398535.0,1702398521.0,1702398525.0,2316713.0,1702398535.0,1702398540.0,5.0,,7.0,204.0,5.0,131.0,373196673.0,4.0,8102405.0,poseidon,condorpool,poseidon-worker-2-container-0-3,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.8,0,0,1.6,9502781.0,9259993.0,624.0,15.0,1.3,0.0,950278.1,925999.3
bwa_ID0000067,None,compute,0,1702398319.0,,,1702398324.0,1702398374.0,1702398505.0,7585267.4,1702398360.0,1702398534.0,1702398521.0,1702398525.0,2331172.0,1702398534.0,1702398540.0,5.0,,36.0,174.0,6.0,131.0,373196673.0,4.0,8102405.0,poseidon,condorpool,poseidon-worker-2-container-4-7,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.8,0,0,0.0,18797677.0,10417648.0,869.0,23.0,1.5,0.0,939883.8,520882.4
bwa_ID0000089,None,compute,0,1702398319.0,,,1702398324.0,1702398374.0,1702398505.0,8049520.0,1702398331.0,1702398535.0,1702398521.0,1702398525.0,2349827.0,1702398535.0,1702398540.0,5.0,,7.0,204.0,5.0,131.0,373196673.0,4.0,8102405.0,poseidon,condorpool,poseidon-worker-2-container-8-11,bwa,/opt/software/install/bwa/0.7.17/bwa,,2.1,0,0,0.0,14166407.0,10417496.0,865.0,19.0,1.5,0.1,708320.3,520874.8
bwa_ID0000265,None,compute,0,1702398319.0,,,1702398324.0,1702398334.0,1702398496.0,6581383.9,1702398331.0,1702398590.0,1702398538.0,1702398542.0,2288911.0,1702398590.0,1702398595.0,5.0,,7.0,259.0,5.0,162.0,373196673.0,4.0,8102405.0,poseidon,condorpool,poseidon-worker-1-container-8-11,bwa,/opt/software/install/bwa/0.7.17/bwa,,2.3,0,0,0.1,18811549.0,10417648.0,920.0,23.0,1.8,0.1,376231.0,347254.9
