,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_casa-nowcast-full_0_condorpool,None,auxiliary,0,1706023365.0,,,1706023366.0,,,0.0,1706023371.0,1706023376.0,,,0.0,1706023376.0,1706023381.0,1.0,,5.0,5.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L casa-nowcast-full -T 2023-12-19T22:54:40+00:00 pegasus-transfer,0.2,0,0,,,,,,,,,
NowcastToWDSS2_ID0001261,hdd_10,compute,0,1706023381.0,,,1706023386.0,1706023440.0,1706023469.0,7100690.8,1706023402.0,1706023512.0,1706023498.0,1706023502.0,1248050.0,1706023512.0,1706023518.0,5.0,,16.0,110.0,6.0,29.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-36-39,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0001387,None,compute,0,1706023381.0,,,1706023386.0,1706023426.0,1706023492.0,2108783.4,1706023406.0,1706023512.0,1706023497.0,1706023501.0,1297419.0,1706023512.0,1706023518.0,5.0,,20.0,106.0,6.0,66.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-4-7,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.0,0,0,,,,,,,,,
NowcastToWDSS2_ID0000694,hdd_10,compute,0,1706023381.0,,,1706023386.0,1706023441.0,1706023469.0,7448578.4,1706023431.0,1706023512.0,1706023498.0,1706023503.0,1240138.0,1706023512.0,1706023518.0,5.0,,45.0,81.0,6.0,28.0,170460244.0,5.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-40-43,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000631,None,compute,0,1706023381.0,,,1706023386.0,1706023430.0,1706023464.0,14275663.0,1706023402.0,1706023512.0,1706023498.0,1706023502.0,1252156.0,1706023512.0,1706023518.0,5.0,,16.0,110.0,6.0,34.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-24-27,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0001324,None,compute,0,1706023381.0,,,1706023386.0,1706023441.0,1706023469.0,7517251.5,1706023431.0,1706023512.0,1706023498.0,1706023502.0,1241838.0,1706023512.0,1706023518.0,5.0,,45.0,81.0,6.0,28.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-0-3,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000253,None,compute,0,1706023381.0,,,1706023386.0,1706023405.0,1706023464.0,4679523.3,1706023402.0,1706023765.0,1706023498.0,1706023678.0,55973.0,1706023765.0,1706023770.0,5.0,,16.0,363.0,5.0,59.0,170460244.0,180.0,10047472.0,poseidon,condorpool,poseidon-worker-1-container-12-15,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000757,hdd_10,compute,0,1706023381.0,,,1706023386.0,1706023440.0,1706023469.0,7146181.2,1706023405.0,1706023512.0,1706023498.0,1706023503.0,1235356.0,1706023512.0,1706023518.0,5.0,,19.0,107.0,6.0,29.0,170460244.0,5.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-8-11,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0001765,hdd_10,compute,0,1706023381.0,,,1706023386.0,1706023405.0,1706023433.0,7415566.0,1706023403.0,1706023506.0,1706023492.0,1706023496.0,1198868.0,1706023506.0,1706023512.0,5.0,,17.0,103.0,6.0,28.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-12-15,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.0,0,0,,,,,,,,,
NowcastToWDSS2_ID0000379,hdd_10,compute,0,1706023381.0,,,1706023386.0,1706023440.0,1706023469.0,7128121.8,1706023405.0,1706023512.0,1706023498.0,1706023502.0,1431958.0,1706023512.0,1706023518.0,5.0,,19.0,107.0,6.0,29.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-20-23,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000316,None,compute,0,1706023381.0,,,1706023386.0,1706023404.0,1706023433.0,7164304.4,1706023402.0,1706023506.0,1706023492.0,1706023496.0,1205746.0,1706023506.0,1706023512.0,5.0,,16.0,104.0,6.0,29.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-24-27,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.0,0,0,,,,,,,,,
NowcastToWDSS2_ID0001009,None,compute,0,1706023381.0,,,1706023386.0,1706023403.0,1706023428.0,30832404.0,1706023402.0,1706023506.0,1706023492.0,1706023496.0,1216415.0,1706023506.0,1706023512.0,5.0,,16.0,104.0,6.0,25.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-16-19,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0001702,None,compute,0,1706023381.0,,,1706023386.0,1706023404.0,1706023433.0,7248785.6,1706023402.0,1706023506.0,1706023492.0,1706023496.0,1205421.0,1706023506.0,1706023512.0,5.0,,16.0,104.0,6.0,29.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-28-31,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0001828,None,compute,0,1706023381.0,,,1706023386.0,1706023403.0,1706023434.0,6980679.3,1706023402.0,1706023506.0,1706023492.0,1706023496.0,1205615.0,1706023506.0,1706023512.0,5.0,,16.0,104.0,6.0,31.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-20-23,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0001072,None,compute,0,1706023381.0,,,1706023386.0,1706023404.0,1706023433.0,7214585.7,1706023402.0,1706023506.0,1706023492.0,1706023496.0,1213616.0,1706023506.0,1706023512.0,5.0,,16.0,104.0,6.0,29.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-36-39,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000190,hdd_10,compute,0,1706023381.0,,,1706023386.0,1706023426.0,1706023495.0,30851202.5,1706023406.0,1706023512.0,1706023500.0,1706023504.0,1278983.0,1706023512.0,1706023518.0,5.0,,20.0,106.0,6.0,69.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-32-35,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000001,hdd_10,compute,0,1706023381.0,,,1706023386.0,1706023403.0,1706023428.0,29833316.5,1706023402.0,1706023501.0,1706023492.0,1706023495.0,1395216.0,1706023501.0,1706023506.0,5.0,,16.0,99.0,5.0,25.0,170460244.0,3.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-44-47,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000568,None,compute,0,1706023381.0,,,1706023386.0,1706023405.0,1706023461.0,3654496.1,1706023402.0,1706023512.0,1706023498.0,1706023502.0,1435830.0,1706023512.0,1706023518.0,5.0,,16.0,110.0,6.0,56.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-0-3,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
