,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000-genome_0_condorpool,normal,auxiliary,0,1660085260.0,,,1660085261.0,1660085266.0,1660085271.0,1660085271.0,1660085276.0,1.0,,5.0,5.0,5.0,,,,,poseidon,local,host-10-100-100-233.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::dirmanager -N null -i - -R local  -L 1000-genome -T 2022-08-03T06:30:23+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer,0.2,0,0
individuals_ID0000047,normal,compute,0,1660085276.0,,,1660085281.0,1660085302.0,1660086311.0,1660086311.0,1660086316.0,5.0,,21.0,1009.0,5.0,43.0,1014283276.0,4.0,387932.0,poseidon,condorpool,worker2-container-16-19,individuals,/var/lib/condor/execute/dir_15312/pegasus.HRpG0Cisl/individuals,,943.3,0,0
individuals_ID0000046,normal,compute,0,1660085276.0,,,1660085281.0,1660085302.0,1660086301.0,1660086301.0,1660086306.0,5.0,,21.0,999.0,5.0,37.0,1014283276.0,4.0,357042.0,poseidon,condorpool,worker2-container-4-7,individuals,/var/lib/condor/execute/dir_15662/pegasus.PiIxq8p1a/individuals,,935.2,0,0
individuals_ID0000045,normal,compute,0,1660085276.0,,,1660085281.0,1660085304.0,1660086306.0,1660086306.0,1660086311.0,5.0,,23.0,1002.0,5.0,66.0,1014283276.0,5.0,337377.0,poseidon,condorpool,worker2-container-24-27,individuals,/var/lib/condor/execute/dir_14054/pegasus.XR0YwTIFL/individuals,,913.5,0,0
individuals_ID0000044,normal,compute,0,1660085276.0,,,1660085281.0,1660085302.0,1660086306.0,1660086306.0,1660086311.0,5.0,,21.0,1004.0,5.0,63.0,1014283276.0,5.0,465568.0,poseidon,condorpool,worker2-container-28-31,individuals,/var/lib/condor/execute/dir_18690/pegasus.Awjm2IumM/individuals,,918.3,0,0
individuals_ID0000049,normal,compute,0,1660085276.0,,,1660085281.0,1660085302.0,1660086281.0,1660086281.0,1660086286.0,5.0,,21.0,979.0,5.0,69.0,1014283276.0,5.0,409316.0,poseidon,condorpool,worker1-container-8-11,individuals,/var/lib/condor/execute/dir_22666/pegasus.YajAKepfq/individuals,,888.9,0,0
individuals_ID0000048,normal,compute,0,1660085276.0,,,1660085281.0,1660085302.0,1660086251.0,1660086251.0,1660086256.0,5.0,,21.0,949.0,5.0,50.0,1014283276.0,4.0,488802.0,poseidon,condorpool,worker1-container-4-7,individuals,/var/lib/condor/execute/dir_28457/pegasus.QJUczlniY/individuals,,879.2,0,0
individuals_ID0000032,normal,compute,0,1660085276.0,,,1660085281.0,1660085302.0,1660086346.0,1660086346.0,1660086351.0,5.0,,21.0,1044.0,5.0,69.0,1014283276.0,4.0,325577.0,poseidon,condorpool,worker2-container-32-35,individuals,/var/lib/condor/execute/dir_20304/pegasus.wzRWGyQWy/individuals,,951.2,0,0
individuals_ID0000031,hdd_10,compute,0,1660085276.0,,,1660085281.0,1660085302.0,1660087192.0,1660087192.0,1660087197.0,5.0,,21.0,1890.0,5.0,39.0,1014283276.0,4.0,260525.0,poseidon,condorpool,worker2-container-0-3,individuals,/var/lib/condor/execute/dir_22820/pegasus.hujclI8kI/individuals,,857.6,0,0
individuals_ID0000030,normal,compute,0,1660085276.0,,,1660085281.0,1660085302.0,1660086296.0,1660086296.0,1660086301.0,5.0,,21.0,994.0,5.0,70.0,1014283276.0,5.0,221488.0,poseidon,condorpool,worker1-container-24-27,individuals,/var/lib/condor/execute/dir_28700/pegasus.DNd5UbThR/individuals,,897.7,0,0
individuals_ID0000036,hdd_10,compute,0,1660085276.0,,,1660085281.0,1660085302.0,1660087407.0,1660087407.0,1660087412.0,5.0,,21.0,2105.0,5.0,69.0,1014283276.0,5.0,216569.0,poseidon,condorpool,worker1-container-16-19,individuals,/var/lib/condor/execute/dir_21880/pegasus.EZklsssik/individuals,,820.0,0,0
sifting_ID0000104,normal,compute,0,1660085276.0,,,1660085281.0,1660085302.0,1660085416.0,1660085416.0,1660085421.0,5.0,,21.0,114.0,5.0,74.0,1708159164.0,5.0,1055195.0,poseidon,condorpool,worker2-container-36-39,sifting,/var/lib/condor/execute/dir_22381/pegasus.jDWSDVkum/sifting,,4.8,0,0
individuals_ID0000035,normal,compute,0,1660085276.0,,,1660085281.0,1660085302.0,1660086281.0,1660086281.0,1660086286.0,5.0,,21.0,979.0,5.0,69.0,1014283276.0,5.0,409730.0,poseidon,condorpool,worker1-container-36-39,individuals,/var/lib/condor/execute/dir_29328/pegasus.BRb2hAlqS/individuals,,864.1,0,0
individuals_ID0000033,hdd_10,compute,0,1660085276.0,,,1660085281.0,1660085302.0,1660086291.0,1660086291.0,1660086296.0,5.0,,21.0,989.0,5.0,69.0,1014283276.0,5.0,416444.0,poseidon,condorpool,worker1-container-32-35,individuals,/var/lib/condor/execute/dir_25115/pegasus.9lPN7PlCc/individuals,,876.8,0,0
individuals_ID0000039,hdd_10,compute,0,1660085276.0,,,1660085281.0,1660085302.0,1660086766.0,1660086766.0,1660086771.0,5.0,,21.0,1464.0,5.0,71.0,1014283276.0,4.0,278983.0,poseidon,condorpool,worker1-container-12-15,individuals,/var/lib/condor/execute/dir_26943/pegasus.uMowWxyPL/individuals,,858.7,0,0
individuals_ID0000038,hdd_10,compute,0,1660085276.0,,,1660085281.0,1660085302.0,1660087132.0,1660087132.0,1660087137.0,5.0,,21.0,1830.0,5.0,67.0,1014283276.0,5.0,303470.0,poseidon,condorpool,worker1-container-28-31,individuals,/var/lib/condor/execute/dir_31460/pegasus.N0WzTMXDd/individuals,,822.6,0,0
individuals_ID0000037,normal,compute,0,1660085276.0,,,1660085281.0,1660085302.0,1660086321.0,1660086321.0,1660086326.0,5.0,,21.0,1019.0,5.0,67.0,1014283276.0,4.0,275781.0,poseidon,condorpool,worker2-container-36-39,individuals,/var/lib/condor/execute/dir_22378/pegasus.v1cavO3xB/individuals,,928.6,0,0
individuals_ID0000021,normal,compute,0,1660085276.0,,,1660085281.0,1660085302.0,1660086296.0,1660086296.0,1660086301.0,5.0,,21.0,994.0,5.0,45.0,1014283276.0,5.0,608802.0,poseidon,condorpool,worker2-container-20-23,individuals,/var/lib/condor/execute/dir_18062/pegasus.H0OgJwQNx/individuals,,927.8,0,0
individuals_ID0000020,normal,compute,0,1660085276.0,,,1660085281.0,1660085304.0,1660086296.0,1660086296.0,1660086301.0,5.0,,23.0,992.0,5.0,50.0,1014283276.0,5.0,338300.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_15635/pegasus.3sIzE6edA/individuals,,920.6,0,0
individuals_ID0000025,normal,compute,0,1660085276.0,,,1660085281.0,1660085302.0,1660086326.0,1660086326.0,1660086331.0,5.0,,21.0,1024.0,5.0,50.0,1014283276.0,5.0,505301.0,poseidon,condorpool,worker2-container-12-15,individuals,/var/lib/condor/execute/dir_15035/pegasus.nsgrYrkXM/individuals,,952.6,0,0
individuals_ID0000024,normal,compute,0,1660085276.0,,,1660085281.0,1660085302.0,1660086296.0,1660086296.0,1660086301.0,5.0,,21.0,994.0,5.0,41.0,1014283276.0,4.0,340939.0,poseidon,condorpool,worker2-container-16-19,individuals,/var/lib/condor/execute/dir_15310/pegasus.7w0WgpC2E/individuals,,927.6,0,0
individuals_ID0000023,normal,compute,0,1660085276.0,,,1660085281.0,1660085302.0,1660086296.0,1660086296.0,1660086301.0,5.0,,21.0,994.0,5.0,65.0,1014283276.0,5.0,225135.0,poseidon,condorpool,worker1-container-4-7,individuals,/var/lib/condor/execute/dir_28455/pegasus.f0pYgZtn0/individuals,,907.6,0,0
individuals_ID0000022,normal,compute,0,1660085276.0,,,1660085281.0,1660085302.0,1660086311.0,1660086311.0,1660086316.0,5.0,,21.0,1009.0,5.0,39.0,1014283276.0,4.0,236121.0,poseidon,condorpool,worker2-container-4-7,individuals,/var/lib/condor/execute/dir_15660/pegasus.m2Rm7ltkT/individuals,,944.6,0,0
individuals_ID0000034,normal,compute,0,1660085276.0,,,1660085281.0,1660085302.0,1660086306.0,1660086306.0,1660086311.0,5.0,,21.0,1004.0,5.0,61.0,1014283276.0,5.0,286300.0,poseidon,condorpool,worker1-container-20-23,individuals,/var/lib/condor/execute/dir_28600/pegasus.31Yu6a7gE/individuals,,909.1,0,0
individuals_ID0000029,hdd_10,compute,0,1660085276.0,,,1660085281.0,1660085302.0,1660087162.0,1660087162.0,1660087167.0,5.0,,21.0,1860.0,5.0,47.0,1014283276.0,4.0,229000.0,poseidon,condorpool,worker2-container-0-3,individuals,/var/lib/condor/execute/dir_22818/pegasus.C07rJ2Olf/individuals,,825.9,0,0
individuals_ID0000040,normal,compute,0,1660085276.0,,,1660085281.0,1660085302.0,1660086296.0,1660086296.0,1660086301.0,5.0,,21.0,994.0,5.0,40.0,1014283276.0,5.0,236998.0,poseidon,condorpool,worker2-container-12-15,individuals,/var/lib/condor/execute/dir_15037/pegasus.puG2fA9Ve/individuals,,928.0,0,0
individuals_ID0000042,normal,compute,0,1660085276.0,,,1660085281.0,1660085302.0,1660086321.0,1660086321.0,1660086326.0,5.0,,21.0,1019.0,5.0,51.0,1014283276.0,4.0,308932.0,poseidon,condorpool,worker2-container-20-23,individuals,/var/lib/condor/execute/dir_18064/pegasus.on85R5uvM/individuals,,943.2,0,0
individuals_ID0000061,normal,compute,0,1660085276.0,,,1660085286.0,1660086287.0,1660087087.0,1660087087.0,1660087092.0,10.0,,1001.0,800.0,5.0,15.0,1014254291.0,5.0,388237.0,poseidon,condorpool,worker2-container-36-39,individuals,/var/lib/condor/execute/dir_23834/pegasus.oeLbmqncY/individuals,,765.2,0,0
individuals_ID0000060,normal,compute,0,1660085276.0,,,1660085286.0,1660086285.0,1660087102.0,1660087102.0,1660087107.0,10.0,,999.0,817.0,5.0,15.0,1014254291.0,4.0,369057.0,poseidon,condorpool,worker1-container-20-23,individuals,/var/lib/condor/execute/dir_30281/pegasus.arSgnVUSG/individuals,,784.2,0,0
individuals_ID0000065,normal,compute,0,1660085276.0,,,1660085281.0,1660086280.0,1660087102.0,1660087102.0,1660087107.0,5.0,,999.0,822.0,5.0,15.0,1014254291.0,4.0,496156.0,poseidon,condorpool,worker2-container-32-35,individuals,/var/lib/condor/execute/dir_21516/pegasus.HtprD2GYt/individuals,,787.5,0,0
individuals_ID0000064,normal,compute,0,1660085276.0,,,1660085281.0,1660086280.0,1660087102.0,1660087102.0,1660087107.0,5.0,,999.0,822.0,5.0,19.0,1014254291.0,5.0,473149.0,poseidon,condorpool,worker1-container-8-11,individuals,/var/lib/condor/execute/dir_24570/pegasus.wdFLjpjhb/individuals,,782.1,0,0
individuals_ID0000063,normal,compute,0,1660085276.0,,,1660085281.0,1660086277.0,1660087112.0,1660087112.0,1660087117.0,5.0,,996.0,835.0,5.0,24.0,1014254291.0,5.0,633436.0,poseidon,condorpool,worker1-container-36-39,individuals,/var/lib/condor/execute/dir_30954/pegasus.fE0vPAhBX/individuals,,788.6,0,0
