,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,execute_start,execute_end,stage_out_start,stage_out_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_predict-future-sales_0_local,None,auxiliary,0,1677068803.0,,,1677068804.0,,,1677068808.0,1677068814.0,,,1677068814.0,1677068819.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer,0.3,0,0
create_dir_predict-future-sales_0_condorpool,None,auxiliary,0,1677068803.0,,,1677068804.0,,,1677068808.0,1677068814.0,,,1677068814.0,1677068819.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer,0.3,0,0
stage_in_local_condorpool_6_0,None,transfer,0,1677068819.0,,,1677068824.0,1677068825.0,1677068828.0,1677068825.0,1677068834.0,,,1677068834.0,1677068839.0,5.0,,1.0,9.0,5.0,3.0,7870.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.4,0,0
stage_in_local_condorpool_0_0,None,transfer,0,1677068819.0,,,1677068824.0,1677068825.0,1677068835.0,1677068825.0,1677068844.0,,,1677068844.0,1677068849.0,5.0,,1.0,19.0,5.0,10.0,936801734.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,5.8,0,0
stage_in_local_condorpool_1_0,None,transfer,0,1677068819.0,,,1677068824.0,1677068825.0,1677068829.0,1677068824.0,1677068834.0,,,1677068834.0,1677068839.0,5.0,,0.0,10.0,5.0,4.0,15640.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.6,0,0
stage_in_local_condorpool_7_0,None,transfer,0,1677068819.0,,,1677068824.0,1677068825.0,1677068828.0,1677068825.0,1677068834.0,,,1677068834.0,1677068839.0,5.0,,1.0,9.0,5.0,3.0,3488.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.5,0,0
stage_in_local_condorpool_3_0,None,transfer,0,1677068819.0,,,1677068824.0,1677068825.0,1677068829.0,1677068824.0,1677068834.0,,,1677068834.0,1677068839.0,5.0,,0.0,10.0,5.0,4.0,12704.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.6,0,0
stage_in_local_condorpool_8_0,None,transfer,0,1677068819.0,,,1677068824.0,1677068825.0,1677068828.0,1677068824.0,1677068834.0,,,1677068834.0,1677068839.0,5.0,,0.0,10.0,5.0,3.0,2368.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.4,0,0
stage_in_local_local_4_0,None,transfer,0,1677068819.0,,,1677068824.0,1677068825.0,1677068827.0,1677068825.0,1677068834.0,,,1677068834.0,1677068839.0,5.0,,1.0,9.0,5.0,2.0,12577.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.4,0,0
stage_in_local_condorpool_2_0,None,transfer,0,1677068819.0,,,1677068824.0,1677068825.0,1677068830.0,1677068824.0,1677068839.0,,,1677068839.0,1677068844.0,5.0,,0.0,15.0,5.0,5.0,55480.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,1.0,0,0
preprocess_ID0000003,hdd_10,compute,0,1677068849.0,,,1677068854.0,1677068824.0,1677068852.0,1677068865.0,1677068979.0,1677068923.0,1677068930.0,1677068979.0,1677068984.0,5.0,,11.0,114.0,5.0,28.0,467356066.0,7.0,160257914.0,poseidon,condorpool,poseidon-worker-2-container-40-47,preprocess,/srv/preprocess,,4.3,0,0
nlp_ID0000002,hdd_10,compute,0,1677068849.0,,,1677068854.0,1677068824.0,1677068850.0,1677068865.0,1677069479.0,1677069426.0,1677069430.0,1677069479.0,1677069484.0,5.0,,11.0,614.0,5.0,26.0,369033604.0,4.0,2755872.0,poseidon,condorpool,poseidon-worker-2-container-0-7,nlp,/srv/nlp,,2261.9,0,0
eda_ID0000001,hdd_10,compute,0,1677068849.0,,,1677068854.0,1677068824.0,1677068842.0,1677068865.0,1677068969.0,1677068917.0,1677068921.0,1677068969.0,1677068974.0,5.0,,11.0,104.0,5.0,18.0,464177772.0,4.0,1196142.0,poseidon,condorpool,poseidon-worker-1-container-0-7,eda,/srv/eda,,33.7,0,0
feature_eng_0_ID0000004,hdd_10,compute,0,1677068984.0,,,1677068989.0,1677068950.0,1677068976.0,1677068990.0,1677069079.0,1677069023.0,1677069028.0,1677069079.0,1677069084.0,5.0,,1.0,89.0,5.0,26.0,369949088.0,5.0,893320.0,poseidon,condorpool,poseidon-worker-2-container-40-47,feature_eng_0,/srv/feature_eng_0,,5.1,0,0
feature_eng_1_ID0000005,hdd_10,compute,0,1677068984.0,,,1677068989.0,1677068950.0,1677068976.0,1677068990.0,1677069134.0,1677069076.0,1677069086.0,1677069134.0,1677069139.0,5.0,,1.0,144.0,5.0,26.0,528250191.0,10.0,393324463.0,poseidon,condorpool,poseidon-worker-1-container-0-7,feature_eng_1,/srv/feature_eng_1,,15.6,0,0
feature_eng_4_ID0000008,hdd_10,compute,0,1677069139.0,,,1677069144.0,1677069106.0,1677069154.0,1677069146.0,1677069469.0,1677069311.0,1677069333.0,1677069469.0,1677069474.0,5.0,,2.0,323.0,5.0,48.0,761328752.0,22.0,1201824259.0,poseidon,condorpool,poseidon-worker-2-container-40-47,feature_eng_4,/srv/feature_eng_4,,52.5,0,0
feature_eng_3_ID0000007,hdd_10,compute,0,1677069139.0,,,1677069144.0,1677069105.0,1677069129.0,1677069146.0,1677069514.0,1677069437.0,1677069462.0,1677069514.0,1677069519.0,5.0,,2.0,368.0,5.0,24.0,762217561.0,25.0,1179971921.0,poseidon,condorpool,poseidon-worker-1-container-0-7,feature_eng_3,/srv/feature_eng_3,,107.1,0,0
feature_eng_2_ID0000006,hdd_10,compute,0,1677069139.0,,,1677069144.0,1677069106.0,1677069132.0,1677069146.0,1677069659.0,1677069437.0,1677069470.0,1677069659.0,1677069664.0,5.0,,2.0,513.0,5.0,26.0,761320658.0,33.0,1748107178.0,poseidon,condorpool,poseidon-worker-1-container-0-7,feature_eng_2,/srv/feature_eng_2,,276.3,0,0
feature_eng_5_ID0000009,hdd_10,compute,0,1677069139.0,,,1677069144.0,1677069106.0,1677069158.0,1677069146.0,1677069554.0,1677069488.0,1677069502.0,1677069554.0,1677069559.0,5.0,,2.0,408.0,5.0,52.0,856820455.0,14.0,655540227.0,poseidon,condorpool,poseidon-worker-2-container-40-47,feature_eng_5,/srv/feature_eng_5,,223.4,0,0
stage_out_local_condorpool_1_0,None,transfer,0,1677069139.0,,,1677069144.0,,,1677069144.0,1677069154.0,1677069145.0,1677069149.0,1677069154.0,1677069159.0,5.0,,0.0,10.0,5.0,,,4.0,394217783.0,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,2.1,0,0
register_condorpool_1_0,None,auxiliary,0,1677069159.0,,,1677069164.0,,,1677069165.0,1677069169.0,,,1677069169.0,1677069174.0,5.0,,1.0,4.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::rc-client,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client,"pegasus-kickstart  -n pegasus::rc-client -N null -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client --prefix pegasus.catalog.replica.output --conf /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0087/pegasus.6904701878512447439.properties -v --meta /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0087/00/00/feature_eng_1_ID0000005.meta,/home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0087/00/00/feature_eng_0_ID0000004.meta --insert /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0087/00/00/register_condorpool_1_0.in",2.9,0,0
stage_out_local_condorpool_0_0,None,transfer,0,1677069484.0,,,1677069489.0,,,1677069489.0,1677069499.0,1677069490.0,1677069494.0,1677069499.0,1677069504.0,5.0,,0.0,10.0,5.0,,,4.0,164209928.0,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,2.1,0,0
register_condorpool_0_0,None,auxiliary,0,1677069504.0,,,1677069509.0,,,1677069509.0,1677069514.0,,,1677069514.0,1677069519.0,5.0,,0.0,5.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::rc-client,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client,"pegasus-kickstart  -n pegasus::rc-client -N null -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client --prefix pegasus.catalog.replica.output --conf /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0087/pegasus.6904701878512447439.properties -v --meta /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0087/00/00/nlp_ID0000002.meta,/home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0087/00/00/eda_ID0000001.meta,/home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0087/00/00/preprocess_ID0000003.meta --insert /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0087/00/00/register_condorpool_0_0.in",3.2,0,0
stage_out_local_condorpool_2_0,None,transfer,0,1677069664.0,,,1677069669.0,,,1677069669.0,1677069694.0,1677069670.0,1677069689.0,1677069694.0,1677069699.0,5.0,,0.0,25.0,5.0,,,19.0,4785443585.0,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,20.5,0,0
