,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_variant-calling_0_condorpool,None,auxiliary,0,1702106704.0,,,1702106705.0,,,0.0,1702106709.0,1702106715.0,,,0.0,1702106715.0,1702106720.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L variant-calling -T 2023-11-15T22:51:21+00:00 pegasus-transfer,0.2,0,0,,,,,,,,,
bwa_ID0000144,None,compute,0,1702106720.0,,,1702106725.0,1702106792.0,1702106914.0,36892042.0,1702106761.0,1702107135.0,1702106970.0,1702106973.0,2293257.0,1702107135.0,1702107140.0,5.0,,36.0,374.0,5.0,122.0,373196673.0,3.0,8102405.0,poseidon,condorpool,poseidon-worker-1-container-36-39,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.9,0,0,0.1,18860213.0,10417648.0,1061.0,23.0,1.4,0.1,188602.1,520882.4
bwa_ID0000166,None,compute,0,1702106720.0,,,1702106725.0,1702106792.0,1702106914.0,36433191.8,1702106783.0,1702107140.0,1702106971.0,1702106974.0,2278437.0,1702107140.0,1702107146.0,5.0,,58.0,357.0,6.0,122.0,373196673.0,3.0,8102405.0,poseidon,condorpool,poseidon-worker-1-container-32-35,bwa,/opt/software/install/bwa/0.7.17/bwa,,2.1,0,0,0.0,9534341.0,9259993.0,754.0,15.0,1.6,0.0,95343.4,462999.7
bwa_ID0000188,None,compute,0,1702106720.0,,,1702106725.0,1702106747.0,1702106810.0,8444241.5,1702106746.0,1702106830.0,1702106821.0,1702106824.0,2371344.0,1702106830.0,1702106835.0,5.0,,21.0,84.0,5.0,63.0,373196673.0,3.0,8102405.0,poseidon,condorpool,poseidon-worker-2-container-44-47,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.6,0,0,,,,,,,,,
bwa_ID0000023,None,compute,0,1702106720.0,,,1702106725.0,1702106746.0,1702106822.0,5717367.8,1702106745.0,1702106840.0,1702106829.0,1702106833.0,2454868.0,1702106840.0,1702106845.0,5.0,,20.0,95.0,5.0,76.0,373196673.0,4.0,8102405.0,poseidon,condorpool,poseidon-worker-2-container-36-39,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.4,0,0,,,,,,,,,
bwa_ID0000045,None,compute,0,1702106720.0,,,1702106725.0,1702106768.0,1702106811.0,14874906.1,1702106749.0,1702106830.0,1702106821.0,1702106824.0,2394254.0,1702106830.0,1702106835.0,5.0,,24.0,81.0,5.0,43.0,373196673.0,3.0,8102405.0,poseidon,condorpool,poseidon-worker-2-container-0-3,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.8,0,0,,,,,,,,,
bwa_ID0000067,None,compute,0,1702106720.0,,,1702106725.0,1702106747.0,1702106799.0,8231004.8,1702106745.0,1702106830.0,1702106809.0,1702106818.0,868474.0,1702106830.0,1702106835.0,5.0,,20.0,85.0,5.0,52.0,373196673.0,9.0,8102405.0,poseidon,condorpool,poseidon-worker-2-container-4-7,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.7,0,0,,,,,,,,,
bwa_ID0000089,None,compute,0,1702106720.0,,,1702106725.0,1702106747.0,1702106914.0,6823881.3,1702106744.0,1702107135.0,1702106971.0,1702106974.0,2306664.0,1702107135.0,1702107140.0,5.0,,19.0,391.0,5.0,167.0,373196673.0,3.0,8102405.0,poseidon,condorpool,poseidon-worker-1-container-0-3,bwa,/opt/software/install/bwa/0.7.17/bwa,,2.1,0,0,0.0,9517706.0,4630101.0,718.0,12.0,1.6,0.1,95177.1,231505.0
bwa_ID0000287,hdd_10,compute,0,1702106720.0,,,1702106725.0,1702106761.0,1702106900.0,7463654.7,1702106746.0,1702107135.0,1702106971.0,1702106974.0,2227405.0,1702107135.0,1702107140.0,5.0,,21.0,389.0,5.0,139.0,373196673.0,3.0,8102405.0,poseidon,condorpool,poseidon-worker-1-container-4-7,bwa,/opt/software/install/bwa/0.7.17/bwa,,2.0,0,0,0.2,7213545.0,2315094.0,753.0,7.0,0.8,0.0,60112.9,77169.8
bwa_ID0000265,hdd_10,compute,0,1702106720.0,,,1702106725.0,1702106746.0,1702106811.0,7832630.7,1702106744.0,1702106835.0,1702106821.0,1702106825.0,2332362.0,1702106835.0,1702106840.0,5.0,,19.0,91.0,5.0,65.0,373196673.0,4.0,8102405.0,poseidon,condorpool,poseidon-worker-2-container-8-11,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.6,0,0,,,,,,,,,
