,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_casa-nowcast-small_0_condorpool,None,auxiliary,0,1706851337.0,,,1706851338.0,,,0.0,1706851342.0,1706851348.0,,,0.0,1706851348.0,1706851353.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L casa-nowcast-small -T 2024-01-31T00:08:22+00:00 pegasus-transfer,0.2,0,0,,,,,,,,,
NowcastToWDSS2_ID0000253,None,compute,0,1706851353.0,,,1706851358.0,1706851364.0,1706851374.0,30677149.0,1706851362.0,1706851403.0,1706851390.0,1706851394.0,1269115.0,1706851403.0,1706851408.0,5.0,,4.0,41.0,5.0,10.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-0-3,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000064,hdd_10,compute,0,1706851353.0,,,1706851358.0,1706851364.0,1706851387.0,29005222.5,1706851362.0,1706851408.0,1706851392.0,1706851396.0,1294989.0,1706851408.0,1706851414.0,5.0,,4.0,46.0,6.0,23.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-40-43,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000001,None,compute,0,1706851353.0,,,1706851358.0,1706851363.0,1706851373.0,30915658.0,1706851361.0,1706851414.0,1706851400.0,1706851404.0,1283107.0,1706851414.0,1706851420.0,5.0,,3.0,53.0,6.0,10.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-44-47,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000316,hdd_10,compute,0,1706851353.0,,,1706851358.0,1706851363.0,1706851387.0,30703137.5,1706851361.0,1706851414.0,1706851400.0,1706851404.0,1279292.0,1706851414.0,1706851420.0,5.0,,3.0,53.0,6.0,24.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-36-39,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000190,None,compute,0,1706851353.0,,,1706851358.0,1706851363.0,1706851373.0,30808429.5,1706851361.0,1706851403.0,1706851390.0,1706851394.0,1268998.0,1706851403.0,1706851408.0,5.0,,3.0,42.0,5.0,10.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-36-39,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000127,None,compute,0,1706851353.0,,,1706851358.0,1706851364.0,1706851374.0,30740235.5,1706851362.0,1706851414.0,1706851400.0,1706851404.0,1294476.0,1706851414.0,1706851420.0,5.0,,4.0,52.0,6.0,10.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-0-3,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
mrtV2_ID0000196,hdd_10,compute,0,1706851408.0,,,1706851413.0,1706851549.0,1706851715.0,1688480.3,1706851416.0,1706851807.0,1706851735.0,1706851741.0,2007.0,1706851807.0,1706851812.0,5.0,,3.0,391.0,5.0,166.0,160605089.0,6.0,10648.0,poseidon,condorpool,poseidon-worker-1-container-8-11,mrtV2,/opt/mrtV2/mrtV2,,0.0,0,0,,,,,,,,,
mrtV2_ID0000195,None,compute,0,1706851408.0,,,1706851413.0,1706851519.0,1706851619.0,3977679.4,1706851415.0,1706851852.0,1706851784.0,1706851788.0,2679.0,1706851852.0,1706851857.0,5.0,,2.0,437.0,5.0,100.0,160605089.0,4.0,10623.0,poseidon,condorpool,poseidon-worker-2-container-4-7,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
mrtV2_ID0000192,None,compute,0,1706851408.0,,,1706851413.0,1706851475.0,1706851580.0,2252360.0,1706851415.0,1706851742.0,1706851679.0,1706851716.0,238.0,1706851742.0,1706851747.0,5.0,,2.0,327.0,5.0,105.0,160605089.0,37.0,8796.0,poseidon,condorpool,poseidon-worker-1-container-4-7,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
