,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000-genome_0_condorpool,normal,auxiliary,0,1662169290.0,,,1662169291.0,1662169296.0,1662169301.0,1662169301.0,1662169306.0,1.0,,5.0,5.0,5.0,,,,,poseidon,local,host-10-100-100-233.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::dirmanager -N null -i - -R local  -L 1000-genome -T 2022-08-03T06:30:23+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer,0.2,0,0
individuals_ID0000047,hdd_5,compute,0,1662169306.0,,,1662169311.0,1662169334.0,1662171499.0,1662171499.0,1662171504.0,5.0,,23.0,2165.0,5.0,794.0,1014283276.0,5.0,388073.0,poseidon,condorpool,worker1-container-12-15,individuals,/var/lib/condor/execute/dir_7349/pegasus.Mtw8u96hC/individuals,,917.6,0,0
individuals_ID0000046,hdd_5,compute,0,1662169306.0,,,1662169311.0,1662169334.0,1662171138.0,1662171138.0,1662171143.0,5.0,,23.0,1804.0,5.0,118.0,1014283276.0,5.0,357172.0,poseidon,condorpool,worker2-container-16-19,individuals,/var/lib/condor/execute/dir_10852/pegasus.dA2Idmixj/individuals,,923.3,0,0
individuals_ID0000045,hdd_5,compute,0,1662169306.0,,,1662169311.0,1662169334.0,1662171664.0,1662171664.0,1662171669.0,5.0,,23.0,2330.0,5.0,953.0,1836495858.0,4.0,337341.0,poseidon,condorpool,worker1-container-8-11,individuals,/var/lib/condor/execute/dir_7385/pegasus.tBrzuAepR/individuals,,892.3,0,0
individuals_ID0000044,normal,compute,0,1662169306.0,,,1662169311.0,1662169332.0,1662171158.0,1662171158.0,1662171163.0,5.0,,21.0,1826.0,5.0,221.0,1014283276.0,5.0,465503.0,poseidon,condorpool,worker2-container-20-23,individuals,/var/lib/condor/execute/dir_14580/pegasus.QHOAeaeFB/individuals,,929.6,0,0
individuals_ID0000049,normal,compute,0,1662169306.0,,,1662169311.0,1662169332.0,1662171464.0,1662171464.0,1662171469.0,5.0,,21.0,2132.0,5.0,137.0,1014283276.0,5.0,409421.0,poseidon,condorpool,worker1-container-32-35,individuals,/var/lib/condor/execute/dir_7968/pegasus.2AwALRS9s/individuals,,961.4,0,0
individuals_ID0000048,hdd_5,compute,0,1662169306.0,,,1662169311.0,1662169332.0,1662171163.0,1662171163.0,1662171168.0,5.0,,21.0,1831.0,5.0,891.0,1014283276.0,4.0,488870.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_13562/pegasus.BFfzzlLdS/individuals,,922.6,0,0
individuals_ID0000032,normal,compute,0,1662169306.0,,,1662169311.0,1662169332.0,1662171464.0,1662171464.0,1662171469.0,5.0,,21.0,2132.0,5.0,134.0,1014283276.0,5.0,325748.0,poseidon,condorpool,worker1-container-16-19,individuals,/var/lib/condor/execute/dir_9973/pegasus.wYWiEXkv2/individuals,,941.9,0,0
individuals_ID0000031,normal,compute,0,1662169306.0,,,1662169311.0,1662169332.0,1662171213.0,1662171213.0,1662171218.0,5.0,,21.0,1881.0,5.0,134.0,1014283276.0,7.0,260120.0,poseidon,condorpool,worker1-container-24-27,individuals,/var/lib/condor/execute/dir_9602/pegasus.C3s0Gxy5K/individuals,,931.6,0,0
individuals_ID0000030,hdd_5,compute,0,1662169306.0,,,1662169311.0,1662169332.0,1662171348.0,1662171348.0,1662171354.0,5.0,,21.0,2016.0,6.0,889.0,1014283276.0,5.0,221559.0,poseidon,condorpool,worker2-container-4-7,individuals,/var/lib/condor/execute/dir_14836/pegasus.wiYvGAtGX/individuals,,963.5,0,0
individuals_ID0000036,normal,compute,0,1662169306.0,,,1662169311.0,1662169332.0,1662171193.0,1662171193.0,1662171198.0,5.0,,21.0,1861.0,5.0,215.0,1014283276.0,5.0,216019.0,poseidon,condorpool,worker2-container-28-31,individuals,/var/lib/condor/execute/dir_14263/pegasus.3fuQn2E95/individuals,,965.5,0,0
sifting_ID0000104,hdd_5,compute,0,1662169306.0,,,1662169311.0,1662169332.0,1662170943.0,1662170943.0,1662170948.0,5.0,,21.0,1611.0,5.0,1033.0,2705947730.0,5.0,1055195.0,poseidon,condorpool,worker1-container-20-23,sifting,/var/lib/condor/execute/dir_10770/pegasus.0Pc4bxPqC/sifting,,5.4,0,0
individuals_ID0000035,hdd_5,compute,0,1662169306.0,,,1662169311.0,1662169332.0,1662171178.0,1662171178.0,1662171183.0,5.0,,21.0,1846.0,5.0,217.0,1014283276.0,5.0,409783.0,poseidon,condorpool,worker2-container-32-35,individuals,/var/lib/condor/execute/dir_12368/pegasus.bXKBvJ0Ny/individuals,,945.3,0,0
individuals_ID0000033,normal,compute,0,1662169306.0,,,1662169311.0,1662169332.0,1662171750.0,1662171750.0,1662171755.0,5.0,,21.0,2418.0,5.0,135.0,1014283276.0,4.0,416491.0,poseidon,condorpool,worker2-container-0-3,individuals,/var/lib/condor/execute/dir_15847/pegasus.f8taoUQG7/individuals,,990.2,0,0
individuals_ID0000039,normal,compute,0,1662169306.0,,,1662169311.0,1662169332.0,1662171203.0,1662171203.0,1662171208.0,5.0,,21.0,1871.0,5.0,133.0,1014283276.0,5.0,278840.0,poseidon,condorpool,worker1-container-0-3,individuals,/var/lib/condor/execute/dir_10347/pegasus.IUrl4DyQY/individuals,,925.2,0,0
individuals_ID0000038,normal,compute,0,1662169306.0,,,1662169311.0,1662169332.0,1662171178.0,1662171178.0,1662171183.0,5.0,,21.0,1846.0,5.0,156.0,1014283276.0,5.0,303106.0,poseidon,condorpool,worker2-container-36-39,individuals,/var/lib/condor/execute/dir_19091/pegasus.CKxjwggDa/individuals,,949.1,0,0
individuals_ID0000037,hdd_5,compute,0,1662169306.0,,,1662169311.0,1662169332.0,1662171494.0,1662171494.0,1662171499.0,5.0,,21.0,2162.0,5.0,838.0,1014283276.0,5.0,275950.0,poseidon,condorpool,worker1-container-20-23,individuals,/var/lib/condor/execute/dir_10768/pegasus.6TxPsWG2G/individuals,,916.2,0,0
individuals_ID0000021,hdd_5,compute,0,1662169306.0,,,1662169311.0,1662169334.0,1662171499.0,1662171499.0,1662171504.0,5.0,,23.0,2165.0,5.0,794.0,1014283276.0,4.0,608905.0,poseidon,condorpool,worker1-container-28-31,individuals,/var/lib/condor/execute/dir_7634/pegasus.ZqsRwWk42/individuals,,916.2,0,0
individuals_ID0000020,hdd_5,compute,0,1662169306.0,,,1662169311.0,1662169332.0,1662171494.0,1662171494.0,1662171499.0,5.0,,21.0,2162.0,5.0,838.0,1014283276.0,4.0,338216.0,poseidon,condorpool,worker1-container-4-7,individuals,/var/lib/condor/execute/dir_8535/pegasus.FzfdDFWZb/individuals,,913.9,0,0
individuals_ID0000025,hdd_5,compute,0,1662169306.0,,,1662169311.0,1662169334.0,1662171499.0,1662171499.0,1662171504.0,5.0,,23.0,2165.0,5.0,837.0,1014283276.0,5.0,505375.0,poseidon,condorpool,worker1-container-12-15,individuals,/var/lib/condor/execute/dir_7347/pegasus.MRytEJDnE/individuals,,916.6,0,0
individuals_ID0000024,normal,compute,0,1662169306.0,,,1662169311.0,1662169332.0,1662171133.0,1662171133.0,1662171138.0,5.0,,21.0,1801.0,5.0,205.0,1014283276.0,5.0,341064.0,poseidon,condorpool,worker2-container-20-23,individuals,/var/lib/condor/execute/dir_14578/pegasus.cBaWjHOAW/individuals,,911.3,0,0
individuals_ID0000023,normal,compute,0,1662169306.0,,,1662169311.0,1662169334.0,1662171178.0,1662171178.0,1662171183.0,5.0,,23.0,1844.0,5.0,132.0,1014283276.0,5.0,225221.0,poseidon,condorpool,worker2-container-12-15,individuals,/var/lib/condor/execute/dir_11095/pegasus.eYD2EwyAb/individuals,,946.2,0,0
individuals_ID0000022,hdd_5,compute,0,1662169306.0,,,1662169311.0,1662169334.0,1662171750.0,1662171750.0,1662171755.0,5.0,,23.0,2416.0,5.0,19.0,1014283276.0,4.0,236158.0,poseidon,condorpool,worker2-container-16-19,individuals,/var/lib/condor/execute/dir_10850/pegasus.grkyz5T0Q/individuals,,961.2,0,0
individuals_ID0000034,normal,compute,0,1662169306.0,,,1662169311.0,1662169332.0,1662171188.0,1662171188.0,1662171193.0,5.0,,21.0,1856.0,5.0,136.0,1014283276.0,5.0,286179.0,poseidon,condorpool,worker2-container-24-27,individuals,/var/lib/condor/execute/dir_15454/pegasus.p7BAINwgk/individuals,,954.3,0,0
individuals_ID0000029,hdd_5,compute,0,1662169306.0,,,1662169311.0,1662169334.0,1662171639.0,1662171639.0,1662171644.0,5.0,,23.0,2305.0,5.0,989.0,2017261242.0,5.0,228274.0,poseidon,condorpool,worker1-container-8-11,individuals,/var/lib/condor/execute/dir_7383/pegasus.FhcuNBrlC/individuals,,886.0,0,0
individuals_ID0000040,hdd_5,compute,0,1662169306.0,,,1662169311.0,1662169332.0,1662171514.0,1662171514.0,1662171519.0,5.0,,21.0,2182.0,5.0,837.0,1014283276.0,4.0,236989.0,poseidon,condorpool,worker1-container-4-7,individuals,/var/lib/condor/execute/dir_8537/pegasus.A3t0ZPnHL/individuals,,931.4,0,0
individuals_ID0000042,normal,compute,0,1662169306.0,,,1662169311.0,1662169334.0,1662171213.0,1662171213.0,1662171218.0,5.0,,23.0,1879.0,5.0,131.0,1014283276.0,4.0,308829.0,poseidon,condorpool,worker2-container-12-15,individuals,/var/lib/condor/execute/dir_11097/pegasus.1oJiRJ12U/individuals,,966.1,0,0
individuals_ID0000061,hdd_5,compute,0,1662169306.0,,,1662169316.0,1662171194.0,1662172396.0,1662172396.0,1662172401.0,10.0,,1878.0,1202.0,5.0,141.0,1014254291.0,5.0,388322.0,poseidon,condorpool,worker2-container-16-19,individuals,/var/lib/condor/execute/dir_12195/pegasus.zLi1u7rZA/individuals,,786.6,0,0
individuals_ID0000060,hdd_5,compute,0,1662169306.0,,,1662169316.0,1662171192.0,1662172592.0,1662172592.0,1662172597.0,10.0,,1876.0,1400.0,5.0,4.0,369040.0,,,poseidon,condorpool,worker2-container-4-7,individuals,/var/lib/condor/execute/dir_16124/pegasus.L11NL6Qj9/individuals,,776.7,0,0
individuals_ID0000065,normal,compute,0,1662169306.0,,,1662169311.0,1662171192.0,1662172256.0,1662172256.0,1662172261.0,5.0,,1881.0,1064.0,5.0,118.0,1014254291.0,4.0,496195.0,poseidon,condorpool,worker1-container-24-27,individuals,/var/lib/condor/execute/dir_11009/pegasus.82644mAU2/individuals,,798.0,0,0
individuals_ID0000064,normal,compute,0,1662169306.0,,,1662169311.0,1662171192.0,1662172391.0,1662172391.0,1662172396.0,5.0,,1881.0,1199.0,5.0,154.0,1014254291.0,4.0,473135.0,poseidon,condorpool,worker2-container-36-39,individuals,/var/lib/condor/execute/dir_20561/pegasus.JjbsOBKJX/individuals,,781.6,0,0
individuals_ID0000063,normal,compute,0,1662169306.0,,,1662169311.0,1662171193.0,1662172386.0,1662172386.0,1662172391.0,5.0,,1882.0,1193.0,5.0,136.0,1014254291.0,4.0,633711.0,poseidon,condorpool,worker2-container-12-15,individuals,/var/lib/condor/execute/dir_12503/pegasus.MgDZQZlYr/individuals,,780.4,0,0
individuals_ID0000062,normal,compute,0,1662169306.0,,,1662169311.0,1662171191.0,1662172381.0,1662172381.0,1662172386.0,5.0,,1880.0,1190.0,5.0,154.0,1014254291.0,4.0,665637.0,poseidon,condorpool,worker2-container-20-23,individuals,/var/lib/condor/execute/dir_16257/pegasus.RUqggEatZ/individuals,,768.4,0,0
individuals_ID0000102,hdd_5,compute,0,1662169306.0,,,1662169311.0,1662171191.0,1662172386.0,1662172386.0,1662172391.0,5.0,,1880.0,1195.0,5.0,140.0,1014254291.0,4.0,394864.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_14893/pegasus.O4TwYnDvO/individuals,,779.4,0,0
individuals_ID0000069,normal,compute,0,1662169306.0,,,1662169311.0,1662171191.0,1662172386.0,1662172386.0,1662172391.0,5.0,,1880.0,1195.0,5.0,158.0,1014254291.0,4.0,470550.0,poseidon,condorpool,worker2-container-28-31,individuals,/var/lib/condor/execute/dir_15726/pegasus.Y6WaFOChj/individuals,,778.9,0,0
individuals_ID0000101,normal,compute,0,1662169306.0,,,1662169311.0,1662171191.0,1662172225.0,1662172225.0,1662172231.0,5.0,,1880.0,1034.0,6.0,115.0,1014254291.0,4.0,426511.0,poseidon,condorpool,worker1-container-0-3,individuals,/var/lib/condor/execute/dir_11829/pegasus.TQ9Z5eKqb/individuals,,776.2,0,0
individuals_ID0000068,normal,compute,0,1662169306.0,,,1662169311.0,1662171191.0,1662172386.0,1662172386.0,1662172391.0,5.0,,1880.0,1195.0,5.0,140.0,1014254291.0,5.0,498383.0,poseidon,condorpool,worker2-container-0-3,individuals,/var/lib/condor/execute/dir_17281/pegasus.mewiXnGbZ/individuals,,772.1,0,0
individuals_ID0000041,hdd_5,compute,0,1662169306.0,,,1662169311.0,1662169334.0,1662171634.0,1662171634.0,1662171639.0,5.0,,23.0,2300.0,5.0,892.0,1804836082.0,4.0,314974.0,poseidon,condorpool,worker1-container-28-31,individuals,/var/lib/condor/execute/dir_7636/pegasus.fPSDAi0sk/individuals,,894.2,0,0
individuals_ID0000100,normal,compute,0,1662169306.0,,,1662169311.0,1662171191.0,1662172391.0,1662172391.0,1662172396.0,5.0,,1880.0,1200.0,5.0,140.0,1014254291.0,5.0,401483.0,poseidon,condorpool,worker2-container-24-27,individuals,/var/lib/condor/execute/dir_16900/pegasus.nurvrxMfH/individuals,,779.9,0,0
individuals_ID0000066,normal,compute,0,1662169306.0,,,1662169311.0,1662171191.0,1662172220.0,1662172220.0,1662172225.0,5.0,,1880.0,1029.0,5.0,110.0,1014254291.0,5.0,989430.0,poseidon,condorpool,worker1-container-16-19,individuals,/var/lib/condor/execute/dir_11387/pegasus.Ark7KNKNT/individuals,,768.2,0,0
individuals_ID0000050,normal,compute,0,1662169306.0,,,1662169311.0,1662171191.0,1662172246.0,1662172246.0,1662172251.0,5.0,,1880.0,1055.0,5.0,117.0,1014283276.0,5.0,449702.0,poseidon,condorpool,worker1-container-24-27,individuals,/var/lib/condor/execute/dir_11007/pegasus.PELR7tOv6/individuals,,791.3,0,0
individuals_ID0000054,hdd_5,compute,0,1662169306.0,,,1662169311.0,1662171191.0,1662172597.0,1662172597.0,1662172602.0,5.0,,1880.0,1406.0,5.0,4.0,272562.0,,,poseidon,condorpool,worker2-container-4-7,individuals,/var/lib/condor/execute/dir_16123/pegasus.RJ59q4K4y/individuals,,792.7,0,0
individuals_ID0000053,hdd_5,compute,0,1662169306.0,,,1662169311.0,1662171192.0,1662172512.0,1662172512.0,1662172517.0,5.0,,1881.0,1320.0,5.0,299.0,1014254291.0,5.0,216690.0,poseidon,condorpool,worker2-container-32-35,individuals,/var/lib/condor/execute/dir_13674/pegasus.AG1BILHjZ/individuals,,692.0,0,0
individuals_ID0000058,hdd_5,compute,0,1662169306.0,,,1662169311.0,1662171191.0,1662172241.0,1662172241.0,1662172246.0,5.0,,1880.0,1050.0,5.0,112.0,1014254291.0,4.0,312233.0,poseidon,condorpool,worker1-container-4-7,individuals,/var/lib/condor/execute/dir_9823/pegasus.sfEGZaFWI/individuals,,791.2,0,0
individuals_ID0000057,hdd_5,compute,0,1662169306.0,,,1662169311.0,1662171193.0,1662172246.0,1662172246.0,1662172251.0,5.0,,1882.0,1053.0,5.0,110.0,1014254291.0,5.0,273149.0,poseidon,condorpool,worker1-container-12-15,individuals,/var/lib/condor/execute/dir_8588/pegasus.wyuANn3Vr/individuals,,793.5,0,0
individuals_ID0000056,normal,compute,0,1662169306.0,,,1662169311.0,1662171191.0,1662172220.0,1662172220.0,1662172225.0,5.0,,1880.0,1029.0,5.0,113.0,1014254291.0,4.0,283991.0,poseidon,condorpool,worker1-container-32-35,individuals,/var/lib/condor/execute/dir_9403/pegasus.j868DxMQ0/individuals,,771.6,0,0
individuals_ID0000055,normal,compute,0,1662169306.0,,,1662169311.0,1662171131.0,1662172316.0,1662172316.0,1662172321.0,5.0,,1820.0,1185.0,5.0,14.0,1014254291.0,4.0,404638.0,poseidon,condorpool,worker2-container-20-23,individuals,/var/lib/condor/execute/dir_15912/pegasus.qOlIG8tWq/individuals,,770.8,0,0
individuals_ID0000059,hdd_5,compute,0,1662169306.0,,,1662169311.0,1662170951.0,1662172075.0,1662172075.0,1662172080.0,5.0,,1640.0,1124.0,5.0,14.0,1014254291.0,4.0,342296.0,poseidon,condorpool,worker1-container-36-39,individuals,/var/lib/condor/execute/dir_12296/pegasus.BdF7TRICl/individuals,,799.6,0,0
individuals_ID0000043,hdd_5,compute,0,1662169306.0,,,1662169311.0,1662170951.0,1662172120.0,1662172120.0,1662172125.0,5.0,,1640.0,1169.0,5.0,13.0,1014283276.0,4.0,385679.0,poseidon,condorpool,worker1-container-20-23,individuals,/var/lib/condor/execute/dir_11852/pegasus.ROmE374qL/individuals,,843.3,0,0
individuals_ID0000067,hdd_5,compute,0,1662169306.0,,,1662169311.0,1662171193.0,1662172386.0,1662172386.0,1662172391.0,5.0,,1882.0,1193.0,5.0,136.0,1014254291.0,4.0,486800.0,poseidon,condorpool,worker2-container-16-19,individuals,/var/lib/condor/execute/dir_12194/pegasus.gIY16TuPk/individuals,,781.3,0,0
