,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_montage_0_insidecontainer,normal,auxiliary,0,1666142251.0,,,1666142252.0,1666142256.0,1666142262.0,1666142262.0,1666142267.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,host-10-100-100-201.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::dirmanager -N null -i - -R local  -L montage -T 2022-10-16T23:19:56+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer,0.1,0,0
stage_in_local_insidecontainer_6_0,normal,transfer,0,1666142267.0,,,1666142282.0,1666142282.0,1666142287.0,1666142287.0,1666142292.0,15.0,,0.0,5.0,5.0,,,,,poseidon,local,host-10-100-100-201.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::transfer -N null -i - -R local  -L montage -T 2022-10-16T23:19:56+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,0.3,0,0
stage_in_local_insidecontainer_0_1,normal,transfer,0,1666142267.0,,,1666142272.0,1666142272.0,1666142287.0,1666142287.0,1666142292.0,5.0,,0.0,15.0,5.0,,,,,poseidon,local,host-10-100-100-201.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::transfer -N null -i - -R local  -L montage -T 2022-10-16T23:19:56+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,8.6,0,0
stage_in_local_insidecontainer_0_0,normal,transfer,0,1666142267.0,,,1666142272.0,1666142272.0,1666142282.0,1666142282.0,1666142287.0,5.0,,0.0,10.0,5.0,,,,,poseidon,local,host-10-100-100-201.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::transfer -N null -i - -R local  -L montage -T 2022-10-16T23:19:56+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,2.2,0,0
stage_in_local_insidecontainer_4_1,normal,transfer,0,1666142267.0,,,1666142272.0,1666142272.0,1666142277.0,1666142277.0,1666142282.0,5.0,,0.0,5.0,5.0,,,,,poseidon,local,host-10-100-100-201.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::transfer -N null -i - -R local  -L montage -T 2022-10-16T23:19:56+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,0.3,0,0
stage_in_local_insidecontainer_5_0,normal,transfer,0,1666142267.0,,,1666142272.0,1666142272.0,1666142282.0,1666142282.0,1666142287.0,5.0,,0.0,10.0,5.0,,,,,poseidon,local,host-10-100-100-201.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::transfer -N null -i - -R local  -L montage -T 2022-10-16T23:19:56+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,0.6,0,0
stage_in_local_insidecontainer_4_2,normal,transfer,0,1666142267.0,,,1666142282.0,1666142282.0,1666142287.0,1666142287.0,1666142292.0,15.0,,0.0,5.0,5.0,,,,,poseidon,local,host-10-100-100-201.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::transfer -N null -i - -R local  -L montage -T 2022-10-16T23:19:56+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,0.3,0,0
stage_in_local_insidecontainer_0_4,normal,transfer,0,1666142267.0,,,1666142272.0,1666142272.0,1666142282.0,1666142282.0,1666142287.0,5.0,,0.0,10.0,5.0,,,,,poseidon,local,host-10-100-100-201.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::transfer -N null -i - -R local  -L montage -T 2022-10-16T23:19:56+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,2.3,0,0
stage_in_local_insidecontainer_3_0,normal,transfer,0,1666142267.0,,,1666142272.0,1666142272.0,1666142282.0,1666142282.0,1666142287.0,5.0,,0.0,10.0,5.0,,,,,poseidon,local,host-10-100-100-201.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::transfer -N null -i - -R local  -L montage -T 2022-10-16T23:19:56+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,0.6,0,0
stage_in_local_insidecontainer_0_3,normal,transfer,0,1666142267.0,,,1666142272.0,1666142272.0,1666142282.0,1666142282.0,1666142287.0,5.0,,0.0,10.0,5.0,,,,,poseidon,local,host-10-100-100-201.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::transfer -N null -i - -R local  -L montage -T 2022-10-16T23:19:56+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,2.4,0,0
stage_in_local_insidecontainer_2_0,normal,transfer,0,1666142267.0,,,1666142272.0,1666142272.0,1666142282.0,1666142282.0,1666142287.0,5.0,,0.0,10.0,5.0,,,,,poseidon,local,host-10-100-100-201.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::transfer -N null -i - -R local  -L montage -T 2022-10-16T23:19:56+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,0.6,0,0
stage_in_local_insidecontainer_0_2,normal,transfer,0,1666142267.0,,,1666142272.0,1666142272.0,1666142282.0,1666142282.0,1666142287.0,5.0,,0.0,10.0,5.0,,,,,poseidon,local,host-10-100-100-201.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::transfer -N null -i - -R local  -L montage -T 2022-10-16T23:19:56+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,2.3,0,0
stage_in_local_insidecontainer_4_0,normal,transfer,0,1666142267.0,,,1666142272.0,1666142272.0,1666142277.0,1666142277.0,1666142282.0,5.0,,0.0,5.0,5.0,,,,,poseidon,local,host-10-100-100-201.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::transfer -N null -i - -R local  -L montage -T 2022-10-16T23:19:56+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,0.3,0,0
mProject_ID0000318,normal,compute,0,1666142292.0,,,1666142297.0,1666142459.0,1666142603.0,1666142603.0,1666142609.0,5.0,,162.0,144.0,6.0,11.0,729812992.0,2.0,7033818.0,poseidon,insidecontainer,worker1-container-4-7,mProject,/opt/Montage/bin/mProject,,95.2,0,0
mProject_ID0000011,normal,compute,0,1666142292.0,,,1666142297.0,1666142455.0,1666142603.0,1666142603.0,1666142609.0,5.0,,158.0,148.0,6.0,12.0,729812992.0,2.0,8253503.0,poseidon,insidecontainer,worker1-container-28-31,mProject,/opt/Montage/bin/mProject,,98.9,0,0
mProject_ID0000012,normal,compute,0,1666142292.0,,,1666142297.0,1666142456.0,1666142609.0,1666142609.0,1666142614.0,5.0,,159.0,153.0,5.0,11.0,729812992.0,2.0,7050521.0,poseidon,insidecontainer,worker2-container-12-15,mProject,/opt/Montage/bin/mProject,,103.2,0,0
mProject_ID0000013,normal,compute,0,1666142292.0,,,1666142297.0,1666142456.0,1666142603.0,1666142603.0,1666142609.0,5.0,,159.0,147.0,6.0,11.0,729812992.0,3.0,6846897.0,poseidon,insidecontainer,worker2-container-20-23,mProject,/opt/Montage/bin/mProject,,97.3,0,0
mProject_ID0000014,normal,compute,0,1666142292.0,,,1666142297.0,1666142456.0,1666142603.0,1666142603.0,1666142609.0,5.0,,159.0,147.0,6.0,10.0,729812992.0,3.0,7020583.0,poseidon,insidecontainer,worker2-container-16-19,mProject,/opt/Montage/bin/mProject,,97.8,0,0
mProject_ID0000015,normal,compute,0,1666142292.0,,,1666142297.0,1666142456.0,1666142603.0,1666142603.0,1666142609.0,5.0,,159.0,147.0,6.0,11.0,729812992.0,2.0,6856042.0,poseidon,insidecontainer,worker2-container-24-27,mProject,/opt/Montage/bin/mProject,,98.0,0,0
mProject_ID0000016,normal,compute,0,1666142292.0,,,1666142297.0,1666142457.0,1666142609.0,1666142609.0,1666142614.0,5.0,,160.0,152.0,5.0,11.0,729812992.0,3.0,6730543.0,poseidon,insidecontainer,worker2-container-8-11,mProject,/opt/Montage/bin/mProject,,99.5,0,0
mProject_ID0000315,normal,compute,0,1666142292.0,,,1666142297.0,1666142457.0,1666142609.0,1666142609.0,1666142614.0,5.0,,160.0,152.0,5.0,13.0,729812992.0,2.0,6953566.0,poseidon,insidecontainer,worker1-container-16-19,mProject,/opt/Montage/bin/mProject,,96.3,0,0
mProject_ID0000316,normal,compute,0,1666142292.0,,,1666142297.0,1666142458.0,1666142598.0,1666142598.0,1666142603.0,5.0,,161.0,140.0,5.0,12.0,729812992.0,2.0,7249872.0,poseidon,insidecontainer,worker1-container-0-3,mProject,/opt/Montage/bin/mProject,,94.6,0,0
mProject_ID0000319,normal,compute,0,1666142292.0,,,1666142297.0,1666142459.0,1666142614.0,1666142614.0,1666142619.0,5.0,,162.0,155.0,5.0,15.0,729812992.0,3.0,6948487.0,poseidon,insidecontainer,worker1-container-12-15,mProject,/opt/Montage/bin/mProject,,98.4,0,0
mProject_ID0000321,normal,compute,0,1666142292.0,,,1666142297.0,1666143296.0,1666143443.0,1666143443.0,1666143449.0,5.0,,999.0,147.0,6.0,13.0,729812992.0,2.0,7166063.0,poseidon,insidecontainer,worker1-container-28-31,mProject,/opt/Montage/bin/mProject,,94.5,0,0
mProject_ID0000326,normal,compute,0,1666142292.0,,,1666142297.0,1666142460.0,1666142609.0,1666142609.0,1666142614.0,5.0,,163.0,149.0,5.0,12.0,729812992.0,3.0,6935390.0,poseidon,insidecontainer,worker1-container-32-35,mProject,/opt/Montage/bin/mProject,,98.0,0,0
mProject_ID0000327,normal,compute,0,1666142292.0,,,1666142297.0,1666142461.0,1666142609.0,1666142609.0,1666142614.0,5.0,,164.0,148.0,5.0,12.0,729812992.0,2.0,6788253.0,poseidon,insidecontainer,worker1-container-8-11,mProject,/opt/Montage/bin/mProject,,96.8,0,0
mProject_ID0000328,normal,compute,0,1666142292.0,,,1666142297.0,1666143288.0,1666143428.0,1666143428.0,1666143433.0,5.0,,991.0,140.0,5.0,11.0,729812992.0,3.0,6820172.0,poseidon,insidecontainer,worker2-container-16-19,mProject,/opt/Montage/bin/mProject,,90.7,0,0
mProject_ID0000329,normal,compute,0,1666142292.0,,,1666142297.0,1666143290.0,1666143433.0,1666143433.0,1666143438.0,5.0,,993.0,143.0,5.0,11.0,729812992.0,3.0,6893648.0,poseidon,insidecontainer,worker2-container-12-15,mProject,/opt/Montage/bin/mProject,,92.7,0,0
mProject_ID0000320,normal,compute,0,1666142292.0,,,1666142297.0,1666143295.0,1666143438.0,1666143438.0,1666143443.0,5.0,,998.0,143.0,5.0,13.0,729812992.0,3.0,7325537.0,poseidon,insidecontainer,worker1-container-36-39,mProject,/opt/Montage/bin/mProject,,92.9,0,0
mProject_ID0000010,normal,compute,0,1666142292.0,,,1666142297.0,1666142454.0,1666142603.0,1666142603.0,1666142609.0,5.0,,157.0,149.0,6.0,11.0,729812992.0,3.0,8819562.0,poseidon,insidecontainer,worker1-container-36-39,mProject,/opt/Montage/bin/mProject,,98.4,0,0
mProject_ID0000322,normal,compute,0,1666142292.0,,,1666142297.0,1666143298.0,1666143443.0,1666143443.0,1666143449.0,5.0,,1001.0,145.0,6.0,13.0,729812992.0,3.0,6929686.0,poseidon,insidecontainer,worker1-container-20-23,mProject,/opt/Montage/bin/mProject,,92.5,0,0
