,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_montage_0_insidecontainer,None,auxiliary,0,1671975734.0,,,1671975735.0,1671975740.0,1671975750.0,1671975750.0,1671975755.0,1.0,,5.0,10.0,5.0,,,,,poseidon,local,host-10-100-100-124.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::dirmanager -N null -i - -R local  -L montage -T 2022-12-25T10:52:10+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer,0.2,0,0
stage_in_local_insidecontainer_6_0,None,transfer,0,1671975755.0,,,1671975775.0,1671975775.0,1671975785.0,1671975785.0,1671975791.0,20.0,,0.0,10.0,6.0,3.0,554.0,,,poseidon,local,host-10-100-100-124.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::transfer -N null -i - -R local  -L montage -T 2022-12-25T10:52:10+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,0.3,0,0
stage_in_local_insidecontainer_0_1,None,transfer,0,1671975755.0,,,1671975760.0,1671975761.0,1671975780.0,1671975780.0,1671975785.0,5.0,,1.0,19.0,5.0,13.0,1584389410.0,,,poseidon,local,host-10-100-100-124.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::transfer -N null -i - -R local  -L montage -T 2022-12-25T10:52:10+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,8.6,0,0
stage_in_local_insidecontainer_0_0,None,transfer,0,1671975755.0,,,1671975760.0,1671975761.0,1671975775.0,1671975775.0,1671975780.0,5.0,,1.0,14.0,5.0,8.0,120582386.0,,,poseidon,local,host-10-100-100-124.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::transfer -N null -i - -R local  -L montage -T 2022-12-25T10:52:10+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,2.3,0,0
stage_in_local_insidecontainer_4_1,None,transfer,0,1671975755.0,,,1671975760.0,1671975761.0,1671975770.0,1671975770.0,1671975775.0,5.0,,1.0,9.0,5.0,3.0,5600.0,,,poseidon,local,host-10-100-100-124.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::transfer -N null -i - -R local  -L montage -T 2022-12-25T10:52:10+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,0.3,0,0
stage_in_local_insidecontainer_5_0,None,transfer,0,1671975755.0,,,1671975760.0,1671975761.0,1671975775.0,1671975775.0,1671975780.0,5.0,,1.0,14.0,5.0,5.0,16692.0,,,poseidon,local,host-10-100-100-124.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::transfer -N null -i - -R local  -L montage -T 2022-12-25T10:52:10+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,0.6,0,0
stage_in_local_insidecontainer_4_2,None,transfer,0,1671975755.0,,,1671975775.0,1671975775.0,1671975785.0,1671975785.0,1671975791.0,20.0,,0.0,10.0,6.0,3.0,5528.0,,,poseidon,local,host-10-100-100-124.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::transfer -N null -i - -R local  -L montage -T 2022-12-25T10:52:10+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,0.3,0,0
stage_in_local_insidecontainer_0_4,None,transfer,0,1671975755.0,,,1671975760.0,1671975761.0,1671975775.0,1671975775.0,1671975780.0,5.0,,1.0,14.0,5.0,8.0,139419938.0,,,poseidon,local,host-10-100-100-124.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::transfer -N null -i - -R local  -L montage -T 2022-12-25T10:52:10+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,2.4,0,0
stage_in_local_insidecontainer_3_0,None,transfer,0,1671975755.0,,,1671975760.0,1671975761.0,1671975775.0,1671975775.0,1671975780.0,5.0,,1.0,14.0,5.0,5.0,40188.0,,,poseidon,local,host-10-100-100-124.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::transfer -N null -i - -R local  -L montage -T 2022-12-25T10:52:10+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,0.7,0,0
stage_in_local_insidecontainer_0_3,None,transfer,0,1671975755.0,,,1671975760.0,1671975761.0,1671975775.0,1671975775.0,1671975780.0,5.0,,1.0,14.0,5.0,8.0,146910008.0,,,poseidon,local,host-10-100-100-124.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::transfer -N null -i - -R local  -L montage -T 2022-12-25T10:52:10+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,2.5,0,0
