,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_casa-nowcast-small_0_condorpool,None,auxiliary,0,1706681310.0,,,1706681311.0,,,0.0,1706681315.0,1706681321.0,,,0.0,1706681321.0,1706681326.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L casa-nowcast-small -T 2024-01-31T00:08:22+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
NowcastToWDSS2_ID0000253,None,compute,0,1706681326.0,,,1706681331.0,1706681353.0,1706681363.0,33594517.6,1706681351.0,1706681381.0,1706681369.0,1706681372.0,1295550.0,1706681381.0,1706681386.0,5.0,,20.0,30.0,5.0,10.0,170460244.0,3.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-36-39,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000064,cpu_2,compute,0,1706681326.0,,,1706681331.0,1706681354.0,1706681365.0,29593110.0,1706681352.0,1706681381.0,1706681370.0,1706681374.0,1294158.0,1706681381.0,1706681386.0,5.0,,21.0,29.0,5.0,11.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-44-47,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.0,0,0,,,,,,,,,
NowcastToWDSS2_ID0000001,None,compute,0,1706681326.0,,,1706681331.0,1706681354.0,1706681365.0,29866346.0,1706681352.0,1706681381.0,1706681370.0,1706681374.0,1286362.0,1706681381.0,1706681386.0,5.0,,21.0,29.0,5.0,11.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-28-31,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000316,None,compute,0,1706681326.0,,,1706681331.0,1706681353.0,1706681363.0,29937768.0,1706681351.0,1706681381.0,1706681369.0,1706681372.0,1284030.0,1706681381.0,1706681386.0,5.0,,20.0,30.0,5.0,10.0,170460244.0,3.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-44-47,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000190,None,compute,0,1706681326.0,,,1706681331.0,1706681353.0,1706681363.0,30068598.5,1706681351.0,1706681381.0,1706681369.0,1706681372.0,1283573.0,1706681381.0,1706681386.0,5.0,,20.0,30.0,5.0,10.0,170460244.0,3.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-8-11,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000127,None,compute,0,1706681326.0,,,1706681331.0,1706681353.0,1706681363.0,30808518.0,1706681351.0,1706681381.0,1706681368.0,1706681372.0,1260821.0,1706681381.0,1706681386.0,5.0,,20.0,30.0,5.0,10.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-36-39,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
mrtV2_ID0000206,None,compute,0,1706681386.0,,,1706681404.0,1706681459.0,1706681471.0,25666742.8,1706681457.0,1706681490.0,1706681476.0,1706681480.0,3194.0,1706681490.0,1706681495.0,18.0,,53.0,33.0,5.0,12.0,160605089.0,4.0,10254.0,poseidon,condorpool,poseidon-worker-1-container-4-7,mrtV2,/opt/mrtV2/mrtV2,,0.0,0,0,,,,,,,,,
merged_netcdf2png_ID0000243,None,compute,0,1706681386.0,,,1706681403.0,1706681460.0,1706681472.0,27478743.2,1706681458.0,1706681490.0,1706681477.0,1706681480.0,6777.0,1706681490.0,1706681495.0,17.0,,55.0,32.0,5.0,12.0,160656166.0,3.0,21751.0,poseidon,condorpool,poseidon-worker-2-container-32-35,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
mrtV2_ID0000205,None,compute,0,1706681386.0,,,1706681403.0,1706681459.0,1706681471.0,28809135.8,1706681457.0,1706681490.0,1706681476.0,1706681479.0,3143.0,1706681490.0,1706681495.0,17.0,,54.0,33.0,5.0,12.0,160605089.0,3.0,10237.0,poseidon,condorpool,poseidon-worker-1-container-12-15,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000244,None,compute,0,1706681386.0,,,1706681403.0,1706681459.0,1706681470.0,28024702.8,1706681457.0,1706681485.0,1706681476.0,1706681479.0,6827.0,1706681485.0,1706681490.0,17.0,,54.0,28.0,5.0,11.0,160656166.0,3.0,21589.0,poseidon,condorpool,poseidon-worker-2-container-0-3,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
mrtV2_ID0000208,None,compute,0,1706681386.0,,,1706681403.0,1706681459.0,1706681470.0,27460516.8,1706681457.0,1706681485.0,1706681476.0,1706681479.0,3148.0,1706681485.0,1706681490.0,17.0,,54.0,28.0,5.0,11.0,160605089.0,3.0,10131.0,poseidon,condorpool,poseidon-worker-2-container-32-35,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000245,None,compute,0,1706681386.0,,,1706681403.0,1706681460.0,1706681471.0,28852279.0,1706681458.0,1706681490.0,1706681476.0,1706681480.0,6642.0,1706681490.0,1706681495.0,17.0,,55.0,32.0,5.0,11.0,160656166.0,4.0,21637.0,poseidon,condorpool,poseidon-worker-2-container-8-11,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
mrtV2_ID0000207,None,compute,0,1706681386.0,,,1706681403.0,1706681459.0,1706681470.0,27164764.0,1706681457.0,1706681485.0,1706681475.0,1706681478.0,3171.0,1706681485.0,1706681490.0,17.0,,54.0,28.0,5.0,11.0,160605089.0,3.0,9936.0,poseidon,condorpool,poseidon-worker-2-container-16-19,mrtV2,/opt/mrtV2/mrtV2,,0.0,0,0,,,,,,,,,
merged_netcdf2png_ID0000350,None,compute,0,1706681386.0,,,1706681397.0,1706681427.0,1706681438.0,24601586.8,1706681424.0,1706681455.0,1706681444.0,1706681447.0,7016.0,1706681455.0,1706681460.0,11.0,,27.0,31.0,5.0,11.0,160656166.0,3.0,22469.0,poseidon,condorpool,poseidon-worker-1-container-8-11,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000351,None,compute,0,1706681386.0,,,1706681397.0,1706681426.0,1706681437.0,31250369.8,1706681424.0,1706681455.0,1706681443.0,1706681446.0,6922.0,1706681455.0,1706681460.0,11.0,,27.0,31.0,5.0,11.0,160656166.0,3.0,22257.0,poseidon,condorpool,poseidon-worker-1-container-36-39,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000358,None,compute,0,1706681386.0,,,1706681397.0,1706681427.0,1706681440.0,22881209.6,1706681425.0,1706681455.0,1706681446.0,1706681449.0,6708.0,1706681456.0,1706681460.0,11.0,,28.0,30.0,4.0,13.0,160656166.0,3.0,22198.0,poseidon,condorpool,poseidon-worker-1-container-16-19,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000357,None,compute,0,1706681386.0,,,1706681397.0,1706681426.0,1706681437.0,31803132.2,1706681424.0,1706681455.0,1706681443.0,1706681446.0,7080.0,1706681455.0,1706681460.0,11.0,,27.0,31.0,5.0,11.0,160656166.0,3.0,22330.0,poseidon,condorpool,poseidon-worker-1-container-32-35,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
mrtV2_ID0000319,None,compute,0,1706681386.0,,,1706681397.0,1706681426.0,1706681438.0,26061248.8,1706681424.0,1706681455.0,1706681443.0,1706681446.0,3095.0,1706681455.0,1706681460.0,11.0,,27.0,31.0,5.0,12.0,160605089.0,3.0,9880.0,poseidon,condorpool,poseidon-worker-1-container-4-7,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000242,None,compute,0,1706681386.0,,,1706681404.0,1706681461.0,1706681472.0,31805847.8,1706681459.0,1706681490.0,1706681477.0,1706681481.0,6617.0,1706681490.0,1706681495.0,18.0,,55.0,31.0,5.0,11.0,160656166.0,4.0,21866.0,poseidon,condorpool,poseidon-worker-2-container-0-3,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000359,None,compute,0,1706681386.0,,,1706681397.0,1706681425.0,1706681437.0,27810687.4,1706681423.0,1706681455.0,1706681442.0,1706681445.0,6974.0,1706681455.0,1706681460.0,11.0,,26.0,32.0,5.0,12.0,160656166.0,3.0,22042.0,poseidon,condorpool,poseidon-worker-2-container-0-3,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000352,None,compute,0,1706681386.0,,,1706681397.0,1706681427.0,1706681438.0,26172806.6,1706681424.0,1706681455.0,1706681443.0,1706681447.0,6972.0,1706681455.0,1706681460.0,11.0,,27.0,31.0,5.0,11.0,160656166.0,4.0,22152.0,poseidon,condorpool,poseidon-worker-1-container-28-31,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000353,None,compute,0,1706681386.0,,,1706681397.0,1706681425.0,1706681437.0,27724446.4,1706681423.0,1706681455.0,1706681442.0,1706681445.0,6981.0,1706681455.0,1706681460.0,11.0,,26.0,32.0,5.0,12.0,160656166.0,3.0,22120.0,poseidon,condorpool,poseidon-worker-2-container-8-11,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
mrtV2_ID0000318,None,compute,0,1706681386.0,,,1706681397.0,1706681426.0,1706681438.0,26737701.2,1706681424.0,1706681455.0,1706681443.0,1706681446.0,3440.0,1706681455.0,1706681460.0,11.0,,27.0,31.0,5.0,12.0,160605089.0,3.0,11018.0,poseidon,condorpool,poseidon-worker-1-container-8-11,mrtV2,/opt/mrtV2/mrtV2,,0.0,0,0,,,,,,,,,
merged_netcdf2png_ID0000354,None,compute,0,1706681386.0,,,1706681397.0,1706681425.0,1706681437.0,24523183.4,1706681423.0,1706681455.0,1706681442.0,1706681445.0,7085.0,1706681455.0,1706681460.0,11.0,,26.0,32.0,5.0,12.0,160656166.0,3.0,22340.0,poseidon,condorpool,poseidon-worker-2-container-36-39,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000355,cpu_2,compute,0,1706681386.0,,,1706681397.0,1706681425.0,1706681437.0,25605127.3,1706681423.0,1706681455.0,1706681443.0,1706681446.0,6975.0,1706681455.0,1706681460.0,11.0,,26.0,32.0,5.0,12.0,160656166.0,3.0,21992.0,poseidon,condorpool,poseidon-worker-2-container-4-7,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000356,None,compute,0,1706681386.0,,,1706681397.0,1706681427.0,1706681444.0,14533587.4,1706681424.0,1706681460.0,1706681449.0,1706681453.0,6887.0,1706681460.0,1706681465.0,11.0,,27.0,36.0,5.0,17.0,160656166.0,4.0,22203.0,poseidon,condorpool,poseidon-worker-1-container-40-43,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000249,cpu_2,compute,0,1706681386.0,,,1706681404.0,1706681461.0,1706681471.0,27441722.0,1706681458.0,1706681490.0,1706681477.0,1706681480.0,6779.0,1706681490.0,1706681495.0,18.0,,54.0,32.0,5.0,10.0,160656166.0,3.0,21875.0,poseidon,condorpool,poseidon-worker-2-container-12-15,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000246,None,compute,0,1706681386.0,,,1706681404.0,1706681460.0,1706681471.0,28262294.0,1706681458.0,1706681490.0,1706681477.0,1706681480.0,6711.0,1706681490.0,1706681495.0,18.0,,54.0,32.0,5.0,11.0,160656166.0,3.0,21716.0,poseidon,condorpool,poseidon-worker-2-container-28-31,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000247,None,compute,0,1706681386.0,,,1706681404.0,1706681460.0,1706681471.0,26950535.0,1706681458.0,1706681490.0,1706681476.0,1706681480.0,6795.0,1706681490.0,1706681495.0,18.0,,54.0,32.0,5.0,11.0,160656166.0,4.0,21980.0,poseidon,condorpool,poseidon-worker-1-container-28-31,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
mrtV2_ID0000212,None,compute,0,1706681386.0,,,1706681404.0,1706681463.0,1706681474.0,27726256.0,1706681461.0,1706681490.0,1706681479.0,1706681482.0,2649.0,1706681491.0,1706681495.0,18.0,,57.0,29.0,4.0,11.0,160605089.0,3.0,8545.0,poseidon,condorpool,poseidon-worker-2-container-24-27,mrtV2,/opt/mrtV2/mrtV2,,0.0,0,0,,,,,,,,,
mrtV2_ID0000215,None,compute,0,1706681386.0,,,1706681404.0,1706681463.0,1706681474.0,28695517.5,1706681461.0,1706681490.0,1706681479.0,1706681482.0,3099.0,1706681491.0,1706681495.0,18.0,,57.0,29.0,4.0,11.0,160605089.0,3.0,9942.0,poseidon,condorpool,poseidon-worker-1-container-12-15,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000251,None,compute,0,1706681386.0,,,1706681404.0,1706681461.0,1706681472.0,27131457.5,1706681459.0,1706681490.0,1706681478.0,1706681481.0,6668.0,1706681490.0,1706681495.0,18.0,,55.0,31.0,5.0,11.0,160656166.0,3.0,21680.0,poseidon,condorpool,poseidon-worker-1-container-40-43,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
mrtV2_ID0000214,cpu_2,compute,0,1706681386.0,,,1706681404.0,1706681464.0,1706681475.0,27905206.5,1706681461.0,1706681490.0,1706681480.0,1706681483.0,3016.0,1706681491.0,1706681495.0,18.0,,57.0,29.0,4.0,11.0,160605089.0,3.0,9940.0,poseidon,condorpool,poseidon-worker-2-container-44-47,mrtV2,/opt/mrtV2/mrtV2,,0.0,0,0,,,,,,,,,
merged_netcdf2png_ID0000252,None,compute,0,1706681386.0,,,1706681404.0,1706681462.0,1706681473.0,28259212.5,1706681460.0,1706681490.0,1706681479.0,1706681482.0,6724.0,1706681491.0,1706681495.0,18.0,,56.0,30.0,4.0,11.0,160656166.0,3.0,21952.0,poseidon,condorpool,poseidon-worker-1-container-12-15,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
mrtV2_ID0000211,None,compute,0,1706681386.0,,,1706681404.0,1706681461.0,1706681472.0,28156491.0,1706681459.0,1706681490.0,1706681478.0,1706681481.0,3068.0,1706681490.0,1706681495.0,18.0,,55.0,31.0,5.0,11.0,160605089.0,3.0,9947.0,poseidon,condorpool,poseidon-worker-2-container-36-39,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
mrtV2_ID0000210,None,compute,0,1706681386.0,,,1706681404.0,1706681462.0,1706681474.0,28603875.8,1706681460.0,1706681490.0,1706681479.0,1706681482.0,3037.0,1706681491.0,1706681495.0,18.0,,56.0,30.0,4.0,12.0,160605089.0,3.0,9747.0,poseidon,condorpool,poseidon-worker-2-container-28-31,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
mrtV2_ID0000217,None,compute,0,1706681386.0,,,1706681404.0,1706681461.0,1706681472.0,28025369.0,1706681459.0,1706681490.0,1706681477.0,1706681481.0,3245.0,1706681490.0,1706681495.0,18.0,,55.0,31.0,5.0,11.0,160605089.0,4.0,10532.0,poseidon,condorpool,poseidon-worker-1-container-44-47,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
mrtV2_ID0000216,None,compute,0,1706681386.0,,,1706681404.0,1706681461.0,1706681472.0,26894346.0,1706681459.0,1706681490.0,1706681477.0,1706681480.0,3397.0,1706681490.0,1706681495.0,18.0,,55.0,31.0,5.0,11.0,160605089.0,3.0,10988.0,poseidon,condorpool,poseidon-worker-1-container-40-43,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000248,None,compute,0,1706681386.0,,,1706681404.0,1706681460.0,1706681471.0,28680582.5,1706681458.0,1706681490.0,1706681476.0,1706681480.0,6715.0,1706681490.0,1706681495.0,18.0,,54.0,32.0,5.0,11.0,160656166.0,4.0,21640.0,poseidon,condorpool,poseidon-worker-2-container-16-19,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
mrtV2_ID0000219,None,compute,0,1706681386.0,,,1706681404.0,1706681462.0,1706681473.0,27025475.6,1706681460.0,1706681490.0,1706681479.0,1706681482.0,2859.0,1706681491.0,1706681495.0,18.0,,56.0,30.0,4.0,11.0,160605089.0,3.0,9088.0,poseidon,condorpool,poseidon-worker-2-container-24-27,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
mrtV2_ID0000202,None,compute,0,1706681386.0,,,1706681404.0,1706681462.0,1706681472.0,27566974.0,1706681460.0,1706681490.0,1706681478.0,1706681481.0,3748.0,1706681491.0,1706681495.0,18.0,,56.0,30.0,4.0,10.0,160605089.0,3.0,12143.0,poseidon,condorpool,poseidon-worker-1-container-36-39,mrtV2,/opt/mrtV2/mrtV2,,0.0,0,0,,,,,,,,,
mrtV2_ID0000201,None,compute,0,1706681386.0,,,1706681404.0,1706681461.0,1706681472.0,26357477.0,1706681458.0,1706681490.0,1706681478.0,1706681481.0,3151.0,1706681490.0,1706681495.0,18.0,,54.0,32.0,5.0,11.0,160605089.0,3.0,10131.0,poseidon,condorpool,poseidon-worker-1-container-24-27,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000240,cpu_2,compute,0,1706681386.0,,,1706681404.0,1706681461.0,1706681472.0,27177731.0,1706681459.0,1706681490.0,1706681477.0,1706681480.0,6728.0,1706681490.0,1706681495.0,18.0,,55.0,31.0,5.0,11.0,160656166.0,3.0,21682.0,poseidon,condorpool,poseidon-worker-1-container-20-23,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
mrtV2_ID0000204,None,compute,0,1706681386.0,,,1706681404.0,1706681462.0,1706681472.0,28513270.5,1706681460.0,1706681490.0,1706681478.0,1706681481.0,3093.0,1706681491.0,1706681495.0,18.0,,56.0,30.0,4.0,10.0,160605089.0,3.0,10040.0,poseidon,condorpool,poseidon-worker-1-container-12-15,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
mrtV2_ID0000203,None,compute,0,1706681386.0,,,1706681404.0,1706681461.0,1706681472.0,30500593.4,1706681459.0,1706681490.0,1706681478.0,1706681481.0,2870.0,1706681491.0,1706681495.0,18.0,,55.0,31.0,4.0,11.0,160605089.0,3.0,9303.0,poseidon,condorpool,poseidon-worker-1-container-16-19,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000241,None,compute,0,1706681386.0,,,1706681404.0,1706681461.0,1706681472.0,27488942.4,1706681459.0,1706681490.0,1706681478.0,1706681481.0,6770.0,1706681491.0,1706681495.0,18.0,,55.0,31.0,4.0,11.0,160656166.0,3.0,21918.0,poseidon,condorpool,poseidon-worker-1-container-4-7,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
mrtV2_ID0000200,None,compute,0,1706681386.0,,,1706681404.0,1706681461.0,1706681473.0,27245585.8,1706681459.0,1706681490.0,1706681478.0,1706681481.0,3162.0,1706681491.0,1706681495.0,18.0,,55.0,31.0,4.0,12.0,160605089.0,3.0,10138.0,poseidon,condorpool,poseidon-worker-2-container-24-27,mrtV2,/opt/mrtV2/mrtV2,,0.0,0,0,,,,,,,,,
mrtV2_ID0000317,None,compute,0,1706681386.0,,,1706681397.0,1706681425.0,1706681436.0,27174289.2,1706681423.0,1706681455.0,1706681442.0,1706681445.0,3525.0,1706681455.0,1706681460.0,11.0,,26.0,32.0,5.0,11.0,160605089.0,3.0,10987.0,poseidon,condorpool,poseidon-worker-1-container-0-3,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
