,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000-genome_0_condorpool,normal,auxiliary,0,1662906504.0,,,1662906505.0,1662906509.0,1662906515.0,1662906515.0,1662906520.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,host-10-100-100-233.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::dirmanager -N null -i - -R local  -L 1000-genome -T 2022-08-03T06:30:23+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer,0.2,0,0
individuals_ID0000047,normal,compute,0,1662906520.0,,,1662906525.0,1662906545.0,1662907481.0,1662907481.0,1662907486.0,5.0,,20.0,936.0,5.0,68.0,1014283276.0,5.0,387861.0,poseidon,condorpool,worker1-container-36-39,individuals,/var/lib/condor/execute/dir_14785/pegasus.wPremIvXU/individuals,,843.6,0,0
individuals_ID0000046,normal,compute,0,1662906520.0,,,1662906525.0,1662906545.0,1662907771.0,1662907771.0,1662907776.0,5.0,,20.0,1226.0,5.0,65.0,1014283276.0,5.0,357079.0,poseidon,condorpool,worker1-container-16-19,individuals,/var/lib/condor/execute/dir_17718/pegasus.VHEb4iR8W/individuals,,828.4,0,0
individuals_ID0000045,normal,compute,0,1662906520.0,,,1662906525.0,1662906545.0,1662907491.0,1662907491.0,1662907496.0,5.0,,20.0,946.0,5.0,39.0,1014283276.0,5.0,337354.0,poseidon,condorpool,worker2-container-4-7,individuals,/var/lib/condor/execute/dir_21861/pegasus.0u4HmJrAX/individuals,,885.2,0,0
individuals_ID0000044,cpu_2,compute,0,1662906520.0,,,1662906525.0,1662906545.0,1662907466.0,1662907466.0,1662907471.0,5.0,,20.0,921.0,5.0,48.0,1014283276.0,4.0,465413.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_19701/pegasus.Ni0dpZ2tx/individuals,,843.0,0,0
individuals_ID0000049,normal,compute,0,1662906520.0,,,1662906525.0,1662906547.0,1662907481.0,1662907481.0,1662907486.0,5.0,,22.0,934.0,5.0,46.0,1014283276.0,4.0,409192.0,poseidon,condorpool,worker2-container-0-3,individuals,/var/lib/condor/execute/dir_19220/pegasus.oQh6E75yu/individuals,,855.5,0,0
individuals_ID0000048,cpu_2,compute,0,1662906520.0,,,1662906525.0,1662906545.0,1662908251.0,1662908251.0,1662908256.0,5.0,,20.0,1706.0,5.0,64.0,1014283276.0,5.0,489146.0,poseidon,condorpool,worker2-container-28-31,individuals,/var/lib/condor/execute/dir_19579/pegasus.KLGHhG9PI/individuals,,807.4,0,0
individuals_ID0000032,normal,compute,0,1662906520.0,,,1662906525.0,1662906545.0,1662907471.0,1662907471.0,1662907476.0,5.0,,20.0,926.0,5.0,45.0,1014283276.0,5.0,325519.0,poseidon,condorpool,worker2-container-20-23,individuals,/var/lib/condor/execute/dir_22778/pegasus.1tMGx1X1N/individuals,,858.6,0,0
individuals_ID0000031,cpu_2,compute,0,1662906520.0,,,1662906525.0,1662906545.0,1662908697.0,1662908697.0,1662908702.0,5.0,,20.0,2152.0,5.0,54.0,1014283276.0,4.0,260489.0,poseidon,condorpool,worker1-container-28-31,individuals,/var/lib/condor/execute/dir_19251/pegasus.HhAMVBboh/individuals,,845.3,0,0
individuals_ID0000030,cpu_2,compute,0,1662906520.0,,,1662906525.0,1662906545.0,1662908522.0,1662908522.0,1662908527.0,5.0,,20.0,1977.0,5.0,63.0,1014283276.0,4.0,222126.0,poseidon,condorpool,worker1-container-8-11,individuals,/var/lib/condor/execute/dir_17125/pegasus.2RUYASD3X/individuals,,816.4,0,0
individuals_ID0000036,normal,compute,0,1662906520.0,,,1662906525.0,1662906545.0,1662907476.0,1662907476.0,1662907481.0,5.0,,20.0,931.0,5.0,49.0,1014283276.0,5.0,215854.0,poseidon,condorpool,worker2-container-24-27,individuals,/var/lib/condor/execute/dir_18603/pegasus.nOAGjlP21/individuals,,860.3,0,0
sifting_ID0000104,cpu_2,compute,0,1662906520.0,,,1662906525.0,1662906547.0,1662906650.0,1662906650.0,1662906655.0,5.0,,22.0,103.0,5.0,76.0,1708159164.0,4.0,1055195.0,poseidon,condorpool,worker2-container-16-19,sifting,/var/lib/condor/execute/dir_16491/pegasus.CnKj2DUn1/sifting,,4.6,0,0
individuals_ID0000035,normal,compute,0,1662906520.0,,,1662906525.0,1662906545.0,1662907466.0,1662907466.0,1662907471.0,5.0,,20.0,921.0,5.0,55.0,1014283276.0,4.0,409588.0,poseidon,condorpool,worker1-container-4-7,individuals,/var/lib/condor/execute/dir_22835/pegasus.vCTdUuci9/individuals,,843.8,0,0
individuals_ID0000033,cpu_2,compute,0,1662906520.0,,,1662906525.0,1662906545.0,1662908397.0,1662908397.0,1662908402.0,5.0,,20.0,1852.0,5.0,69.0,1014283276.0,4.0,417121.0,poseidon,condorpool,worker1-container-12-15,individuals,/var/lib/condor/execute/dir_20624/pegasus.TCT6x4Rp2/individuals,,817.5,0,0
individuals_ID0000039,cpu_2,compute,0,1662906520.0,,,1662906525.0,1662906545.0,1662908692.0,1662908692.0,1662908697.0,5.0,,20.0,2147.0,5.0,62.0,1014283276.0,4.0,279314.0,poseidon,condorpool,worker2-container-32-35,individuals,/var/lib/condor/execute/dir_17285/pegasus.4t18S2btD/individuals,,807.4,0,0
