,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_variant-calling_0_condorpool,None,auxiliary,0,1700312818.0,,,1700312819.0,,,0.0,1700312824.0,1700312834.0,,,0.0,1700312834.0,1700312839.0,1.0,,5.0,10.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L variant-calling -T 2023-11-15T22:51:21+00:00 pegasus-transfer,0.2,0,0,,,,,,,,,
bwa_ID0000309,None,compute,0,1700312839.0,,,1700312845.0,1700312862.0,1700312876.0,58813666.2,1700312860.0,1700312895.0,1700312883.0,1700312886.0,2382841.0,1700312895.0,1700312901.0,6.0,,15.0,35.0,6.0,14.0,373196673.0,3.0,8102405.0,poseidon,condorpool,poseidon-worker-2-container-20-23,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.5,0,0,,,,,,,,,
bwa_ID0000144,None,compute,0,1700312839.0,,,1700312845.0,1700312861.0,1700312875.0,58118306.8,1700312859.0,1700312895.0,1700312882.0,1700312886.0,2333192.0,1700312895.0,1700312901.0,6.0,,14.0,36.0,6.0,14.0,373196673.0,4.0,8102405.0,poseidon,condorpool,poseidon-worker-1-container-28-31,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.6,0,0,,,,,,,,,
bwa_ID0000166,None,compute,0,1700312839.0,,,1700312845.0,1700312858.0,1700312873.0,52783844.3,1700312856.0,1700312890.0,1700312879.0,1700312883.0,2380513.0,1700312890.0,1700312895.0,6.0,,11.0,34.0,5.0,15.0,373196673.0,4.0,8102405.0,poseidon,condorpool,poseidon-worker-1-container-32-35,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.5,0,0,,,,,,,,,
bwa_ID0000188,None,compute,0,1700312839.0,,,1700312845.0,1700312858.0,1700312880.0,25750045.4,1700312856.0,1700312901.0,1700312887.0,1700312890.0,2439671.0,1700312901.0,1700312906.0,6.0,,11.0,45.0,5.0,22.0,373196673.0,3.0,8102405.0,poseidon,condorpool,poseidon-worker-1-container-44-47,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.4,0,0,,,,,,,,,
bwa_ID0000023,None,compute,0,1700312839.0,,,1700312845.0,1700312857.0,1700312872.0,50133371.9,1700312856.0,1700312890.0,1700312879.0,1700312882.0,2380311.0,1700312890.0,1700312895.0,6.0,,11.0,34.0,5.0,15.0,373196673.0,3.0,8102405.0,poseidon,condorpool,poseidon-worker-2-container-36-39,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.4,0,0,,,,,,,,,
bwa_ID0000045,None,compute,0,1700312839.0,,,1700312845.0,1700312862.0,1700312876.0,58535403.6,1700312860.0,1700312895.0,1700312883.0,1700312886.0,2389381.0,1700312895.0,1700312901.0,6.0,,15.0,35.0,6.0,14.0,373196673.0,3.0,8102405.0,poseidon,condorpool,poseidon-worker-1-container-40-43,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.6,0,0,,,,,,,,,
bwa_ID0000067,cpu_2,compute,0,1700312839.0,,,1700312845.0,1700312858.0,1700312873.0,45397460.9,1700312856.0,1700312890.0,1700312880.0,1700312884.0,2409983.0,1700312890.0,1700312895.0,6.0,,11.0,34.0,5.0,15.0,373196673.0,4.0,8102405.0,poseidon,condorpool,poseidon-worker-1-container-4-7,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.5,0,0,,,,,,,,,
bwa_ID0000089,None,compute,0,1700312839.0,,,1700312845.0,1700312858.0,1700312872.0,52444654.9,1700312856.0,1700312890.0,1700312879.0,1700312882.0,2397477.0,1700312890.0,1700312895.0,6.0,,11.0,34.0,5.0,14.0,373196673.0,3.0,8102405.0,poseidon,condorpool,poseidon-worker-2-container-0-3,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.5,0,0,,,,,,,,,
bwa_ID0000265,None,compute,0,1700312839.0,,,1700312845.0,1700312860.0,1700312875.0,51267101.3,1700312858.0,1700312895.0,1700312882.0,1700312886.0,2353277.0,1700312895.0,1700312901.0,6.0,,13.0,37.0,6.0,15.0,373196673.0,4.0,8102405.0,poseidon,condorpool,poseidon-worker-1-container-8-11,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.6,0,0,,,,,,,,,
