,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_variant-calling_0_condorpool,None,auxiliary,0,1700376422.0,,,1700376423.0,,,0.0,1700376427.0,1700376433.0,,,0.0,1700376433.0,1700376438.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L variant-calling -T 2023-11-15T22:51:21+00:00 pegasus-transfer,0.2,0,0,,,,,,,,,
bwa_ID0000309,cpu_2,compute,0,1700376438.0,,,1700376443.0,1700376453.0,1700376466.0,56859872.8,1700376451.0,1700376483.0,1700376474.0,1700376477.0,2424170.0,1700376483.0,1700376488.0,5.0,,8.0,32.0,5.0,13.0,373196673.0,3.0,8102405.0,poseidon,condorpool,poseidon-worker-1-container-16-19,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.5,0,0,,,,,,,,,
bwa_ID0000144,cpu_2,compute,0,1700376438.0,,,1700376443.0,1700376448.0,1700376471.0,24829983.9,1700376446.0,1700376488.0,1700376478.0,1700376482.0,2442592.0,1700376488.0,1700376493.0,5.0,,3.0,42.0,5.0,23.0,373196673.0,4.0,8102405.0,poseidon,condorpool,poseidon-worker-1-container-32-35,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.4,0,0,,,,,,,,,
bwa_ID0000166,cpu_2,compute,0,1700376438.0,,,1700376443.0,1700376448.0,1700376463.0,49971443.3,1700376446.0,1700376483.0,1700376471.0,1700376474.0,2354935.0,1700376483.0,1700376488.0,5.0,,3.0,37.0,5.0,15.0,373196673.0,3.0,8102405.0,poseidon,condorpool,poseidon-worker-1-container-28-31,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.7,0,0,,,,,,,,,
bwa_ID0000188,cpu_2,compute,0,1700376438.0,,,1700376443.0,1700376450.0,1700376466.0,41441659.8,1700376446.0,1700376483.0,1700376473.0,1700376476.0,2443733.0,1700376483.0,1700376488.0,5.0,,3.0,37.0,5.0,16.0,373196673.0,3.0,8102405.0,poseidon,condorpool,poseidon-worker-1-container-44-47,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.5,0,0,,,,,,,,,
bwa_ID0000023,None,compute,0,1700376438.0,,,1700376443.0,1700376448.0,1700376463.0,50451599.4,1700376446.0,1700376483.0,1700376471.0,1700376474.0,2359575.0,1700376483.0,1700376488.0,5.0,,3.0,37.0,5.0,15.0,373196673.0,3.0,8102405.0,poseidon,condorpool,poseidon-worker-1-container-12-15,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.7,0,0,,,,,,,,,
bwa_ID0000045,None,compute,0,1700376438.0,,,1700376443.0,1700376448.0,1700376462.0,52155887.7,1700376446.0,1700376483.0,1700376469.0,1700376473.0,2424672.0,1700376483.0,1700376488.0,5.0,,3.0,37.0,5.0,14.0,373196673.0,4.0,8102405.0,poseidon,condorpool,poseidon-worker-2-container-32-35,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.5,0,0,,,,,,,,,
bwa_ID0000089,None,compute,0,1700376438.0,,,1700376443.0,1700376450.0,1700376467.0,36515947.3,1700376448.0,1700376488.0,1700376474.0,1700376478.0,2415167.0,1700376488.0,1700376493.0,5.0,,5.0,40.0,5.0,17.0,373196673.0,4.0,8102405.0,poseidon,condorpool,poseidon-worker-2-container-12-15,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.5,0,0,,,,,,,,,
bwa_ID0000287,cpu_2,compute,0,1700376438.0,,,1700376443.0,1700376448.0,1700376468.0,30319647.3,1700376447.0,1700376488.0,1700376475.0,1700376479.0,2427459.0,1700376488.0,1700376493.0,5.0,,4.0,41.0,5.0,20.0,373196673.0,4.0,8102405.0,poseidon,condorpool,poseidon-worker-2-container-8-11,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.5,0,0,,,,,,,,,
bwa_ID0000265,cpu_2,compute,0,1700376438.0,,,1700376443.0,1700376449.0,1700376473.0,22110348.6,1700376447.0,1700376493.0,1700376480.0,1700376483.0,2449417.0,1700376493.0,1700376498.0,5.0,,4.0,46.0,5.0,24.0,373196673.0,3.0,8102405.0,poseidon,condorpool,poseidon-worker-2-container-24-27,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.4,0,0,,,,,,,,,
bwa_ID0000320,None,compute,0,1700376438.0,,,1700376443.0,1700376449.0,1700376474.0,21855594.6,1700376447.0,1700376493.0,1700376480.0,1700376484.0,2436200.0,1700376493.0,1700376498.0,5.0,,4.0,46.0,5.0,25.0,373196673.0,4.0,8102405.0,poseidon,condorpool,poseidon-worker-2-container-20-23,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.4,0,0,,,,,,,,,
