,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000-genome_0_condorpool,normal,auxiliary,0,1663185463.0,,,1663185464.0,1663185468.0,1663185474.0,1663185474.0,1663185479.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,host-10-100-100-233.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::dirmanager -N null -i - -R local  -L 1000-genome -T 2022-08-03T06:30:23+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer,0.2,0,0
individuals_ID0000047,normal,compute,0,1663185479.0,,,1663185485.0,1663185505.0,1663186501.0,1663186501.0,1663186506.0,6.0,,20.0,996.0,5.0,63.0,1014283276.0,5.0,387923.0,poseidon,condorpool,worker1-container-12-15,individuals,/var/lib/condor/execute/dir_33333/pegasus.wUgKzrB6W/individuals,,912.3,0,0
individuals_ID0000046,cpu_2,compute,0,1663185479.0,,,1663185485.0,1663185505.0,1663186821.0,1663186821.0,1663186826.0,6.0,,20.0,1316.0,5.0,69.0,1014283276.0,5.0,357160.0,poseidon,condorpool,worker1-container-36-39,individuals,/var/lib/condor/execute/dir_48214/pegasus.eIuTWBQBu/individuals,,856.6,0,0
individuals_ID0000045,normal,compute,0,1663185479.0,,,1663185485.0,1663185505.0,1663186556.0,1663186556.0,1663186561.0,6.0,,20.0,1051.0,5.0,62.0,1014283276.0,5.0,337184.0,poseidon,condorpool,worker1-container-0-3,individuals,/var/lib/condor/execute/dir_41027/pegasus.dz6Uf94vx/individuals,,904.9,0,0
individuals_ID0000044,normal,compute,0,1663185479.0,,,1663185485.0,1663185505.0,1663186501.0,1663186501.0,1663186506.0,6.0,,20.0,996.0,5.0,52.0,1014283276.0,5.0,465520.0,poseidon,condorpool,worker2-container-28-31,individuals,/var/lib/condor/execute/dir_22342/pegasus.DW9W4eRsg/individuals,,925.0,0,0
individuals_ID0000049,normal,compute,0,1663185479.0,,,1663185485.0,1663185505.0,1663186561.0,1663186561.0,1663186566.0,6.0,,20.0,1056.0,5.0,42.0,1014283276.0,5.0,409280.0,poseidon,condorpool,worker2-container-12-15,individuals,/var/lib/condor/execute/dir_27044/pegasus.Rrl8olEC7/individuals,,992.1,0,0
individuals_ID0000048,normal,compute,0,1663185479.0,,,1663185485.0,1663185505.0,1663186526.0,1663186526.0,1663186531.0,6.0,,20.0,1021.0,5.0,71.0,1014283276.0,5.0,488757.0,poseidon,condorpool,worker2-container-24-27,individuals,/var/lib/condor/execute/dir_32022/pegasus.dlJFkh4jZ/individuals,,927.7,0,0
individuals_ID0000032,normal,compute,0,1663185479.0,,,1663185485.0,1663185505.0,1663186521.0,1663186521.0,1663186526.0,6.0,,20.0,1016.0,5.0,66.0,1014283276.0,5.0,325351.0,poseidon,condorpool,worker1-container-20-23,individuals,/var/lib/condor/execute/dir_37955/pegasus.6wSV4Zjp6/individuals,,914.6,0,0
individuals_ID0000031,normal,compute,0,1663185479.0,,,1663185485.0,1663185505.0,1663186546.0,1663186546.0,1663186551.0,6.0,,20.0,1041.0,5.0,41.0,1014283276.0,5.0,259982.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_33200/pegasus.ftmv42ozX/individuals,,978.3,0,0
individuals_ID0000030,normal,compute,0,1663185479.0,,,1663185485.0,1663185505.0,1663186526.0,1663186526.0,1663186531.0,6.0,,20.0,1021.0,5.0,39.0,1014283276.0,4.0,221513.0,poseidon,condorpool,worker2-container-0-3,individuals,/var/lib/condor/execute/dir_37112/pegasus.tDL95GhMg/individuals,,957.4,0,0
individuals_ID0000036,normal,compute,0,1663185479.0,,,1663185485.0,1663185505.0,1663186556.0,1663186556.0,1663186561.0,6.0,,20.0,1051.0,5.0,70.0,1014283276.0,4.0,215793.0,poseidon,condorpool,worker1-container-28-31,individuals,/var/lib/condor/execute/dir_28529/pegasus.70DfzIR83/individuals,,952.3,0,0
sifting_ID0000104,normal,compute,0,1663185479.0,,,1663185485.0,1663185505.0,1663185605.0,1663185605.0,1663185610.0,6.0,,20.0,100.0,5.0,72.0,1708159164.0,5.0,1055195.0,poseidon,condorpool,worker2-container-32-35,sifting,/var/lib/condor/execute/dir_29539/pegasus.iJfIWDee8/sifting,,4.8,0,0
individuals_ID0000035,normal,compute,0,1663185479.0,,,1663185485.0,1663185505.0,1663186521.0,1663186521.0,1663186526.0,6.0,,20.0,1016.0,5.0,63.0,1014283276.0,5.0,409692.0,poseidon,condorpool,worker2-container-36-39,individuals,/var/lib/condor/execute/dir_34038/pegasus.8AasKaJUg/individuals,,923.7,0,0
