3.373983739837398410e-01 3.373983739837398410e-01
5.203252032520325754e-01 5.203252032520325754e-01
5.325203252032519874e-01 5.325203252032519874e-01
5.813008130081300795e-01 5.813008130081300795e-01
5.853658536585365502e-01 5.853658536585365502e-01
5.813008130081300795e-01 5.813008130081300795e-01
5.772357723577236088e-01 5.772357723577236088e-01
5.731707317073170271e-01 5.731707317073170271e-01
5.284552845528455167e-01 5.284552845528455167e-01
6.016260162601626549e-01 6.016260162601626549e-01
6.056910569105691255e-01 6.056910569105691255e-01
6.178861788617886486e-01 6.178861788617886486e-01
6.260162601626015899e-01 6.260162601626015899e-01
6.260162601626015899e-01 6.260162601626015899e-01
6.138211382113820669e-01 6.138211382113820669e-01
6.382113821138211129e-01 6.382113821138211129e-01
6.463414634146341653e-01 6.463414634146341653e-01
5.894308943089431319e-01 5.894308943089431319e-01
6.300813008130081716e-01 6.300813008130081716e-01
6.463414634146341653e-01 6.463414634146341653e-01
7.113821138211382511e-01 7.113821138211382511e-01
6.138211382113820669e-01 6.138211382113820669e-01
6.544715447154471066e-01 6.544715447154471066e-01
6.747967479674796820e-01 6.747967479674796820e-01
6.626016260162601590e-01 6.626016260162601590e-01
5.284552845528455167e-01 5.284552845528455167e-01
6.178861788617886486e-01 6.178861788617886486e-01
7.032520325203251987e-01 7.032520325203251987e-01
6.666666666666666297e-01 6.666666666666666297e-01
6.300813008130081716e-01 6.300813008130081716e-01
7.073170731707316694e-01 7.073170731707316694e-01
7.154471544715447218e-01 7.154471544715447218e-01
6.504065040650406360e-01 6.504065040650406360e-01
7.154471544715447218e-01 7.154471544715447218e-01
7.032520325203251987e-01 7.032520325203251987e-01
7.154471544715447218e-01 7.154471544715447218e-01
6.910569105691056757e-01 6.910569105691056757e-01
6.869918699186992050e-01 6.869918699186992050e-01
6.951219512195121464e-01 6.951219512195121464e-01
7.032520325203251987e-01 7.032520325203251987e-01
7.195121951219511924e-01 7.195121951219511924e-01
6.951219512195121464e-01 6.951219512195121464e-01
7.195121951219511924e-01 7.195121951219511924e-01
7.154471544715447218e-01 7.154471544715447218e-01
7.113821138211382511e-01 7.113821138211382511e-01
6.991869918699187281e-01 6.991869918699187281e-01
7.235772357723577741e-01 7.235772357723577741e-01
5.894308943089431319e-01 5.894308943089431319e-01
7.357723577235771861e-01 7.357723577235771861e-01
7.154471544715447218e-01 7.154471544715447218e-01
7.357723577235771861e-01 7.357723577235771861e-01
7.357723577235771861e-01 7.357723577235771861e-01
7.317073170731707155e-01 7.317073170731707155e-01
7.154471544715447218e-01 7.154471544715447218e-01
7.520325203252032908e-01 7.520325203252032908e-01
7.398373983739837678e-01 7.398373983739837678e-01
7.357723577235771861e-01 7.357723577235771861e-01
6.707317073170732113e-01 6.707317073170732113e-01
7.642276422764228139e-01 7.642276422764228139e-01
7.764227642276422259e-01 7.764227642276422259e-01
6.829268292682927344e-01 6.829268292682927344e-01
7.723577235772357552e-01 7.723577235772357552e-01
7.804878048780488076e-01 7.804878048780488076e-01
7.520325203252032908e-01 7.520325203252032908e-01
7.764227642276422259e-01 7.764227642276422259e-01
7.764227642276422259e-01 7.764227642276422259e-01
7.195121951219511924e-01 7.195121951219511924e-01
6.626016260162601590e-01 6.626016260162601590e-01
7.682926829268292845e-01 7.682926829268292845e-01
7.845528455284552782e-01 7.845528455284552782e-01
7.682926829268292845e-01 7.682926829268292845e-01
7.845528455284552782e-01 7.845528455284552782e-01
7.764227642276422259e-01 7.764227642276422259e-01
7.926829268292683306e-01 7.926829268292683306e-01
8.008130081300812719e-01 8.008130081300812719e-01
7.113821138211382511e-01 7.113821138211382511e-01
7.723577235772357552e-01 7.723577235772357552e-01
7.560975609756097615e-01 7.560975609756097615e-01
8.252032520325203180e-01 8.252032520325203180e-01
7.804878048780488076e-01 7.804878048780488076e-01
5.894308943089431319e-01 5.894308943089431319e-01
8.048780487804878536e-01 8.048780487804878536e-01
7.886178861788617489e-01 7.886178861788617489e-01
8.211382113821138473e-01 8.211382113821138473e-01
8.008130081300812719e-01 8.008130081300812719e-01
7.195121951219511924e-01 7.195121951219511924e-01
7.723577235772357552e-01 7.723577235772357552e-01
8.008130081300812719e-01 8.008130081300812719e-01
8.008130081300812719e-01 8.008130081300812719e-01
8.130081300813007950e-01 8.130081300813007950e-01
