3.170731707317073211e-01 3.170731707317073211e-01
2.276422764227642170e-01 2.276422764227642170e-01
3.170731707317073211e-01 3.170731707317073211e-01
3.170731707317073211e-01 3.170731707317073211e-01
3.170731707317073211e-01 3.170731707317073211e-01
3.170731707317073211e-01 3.170731707317073211e-01
3.861788617886178776e-01 3.861788617886178776e-01
4.512195121951219634e-01 4.512195121951219634e-01
5.406504065040650397e-01 5.406504065040650397e-01
4.918699186991870032e-01 4.918699186991870032e-01
4.918699186991870032e-01 4.918699186991870032e-01
4.878048780487804770e-01 4.878048780487804770e-01
4.105691056910569237e-01 4.105691056910569237e-01
4.756097560975609539e-01 4.756097560975609539e-01
5.447154471544715104e-01 5.447154471544715104e-01
4.756097560975609539e-01 4.756097560975609539e-01
5.121951219512195230e-01 5.121951219512195230e-01
5.243902439024390461e-01 5.243902439024390461e-01
5.040650406504064707e-01 5.040650406504064707e-01
5.203252032520325754e-01 5.203252032520325754e-01
4.918699186991870032e-01 4.918699186991870032e-01
5.487804878048780921e-01 5.487804878048780921e-01
5.406504065040650397e-01 5.406504065040650397e-01
5.731707317073170271e-01 5.731707317073170271e-01
5.406504065040650397e-01 5.406504065040650397e-01
4.878048780487804770e-01 4.878048780487804770e-01
6.056910569105691255e-01 6.056910569105691255e-01
5.813008130081300795e-01 5.813008130081300795e-01
5.731707317073170271e-01 5.731707317073170271e-01
5.284552845528455167e-01 5.284552845528455167e-01
4.959349593495934738e-01 4.959349593495934738e-01
5.121951219512195230e-01 5.121951219512195230e-01
5.203252032520325754e-01 5.203252032520325754e-01
5.731707317073170271e-01 5.731707317073170271e-01
5.528455284552845628e-01 5.528455284552845628e-01
5.650406504065040858e-01 5.650406504065040858e-01
5.325203252032519874e-01 5.325203252032519874e-01
4.878048780487804770e-01 4.878048780487804770e-01
5.000000000000000000e-01 5.000000000000000000e-01
5.528455284552845628e-01 5.528455284552845628e-01
5.650406504065040858e-01 5.650406504065040858e-01
5.691056910569105565e-01 5.691056910569105565e-01
5.894308943089431319e-01 5.894308943089431319e-01
5.772357723577236088e-01 5.772357723577236088e-01
5.243902439024390461e-01 5.243902439024390461e-01
5.203252032520325754e-01 5.203252032520325754e-01
5.121951219512195230e-01 5.121951219512195230e-01
5.365853658536585691e-01 5.365853658536585691e-01
5.487804878048780921e-01 5.487804878048780921e-01
5.975609756097560732e-01 5.975609756097560732e-01
5.487804878048780921e-01 5.487804878048780921e-01
4.430894308943089666e-01 4.430894308943089666e-01
5.691056910569105565e-01 5.691056910569105565e-01
5.528455284552845628e-01 5.528455284552845628e-01
6.097560975609755962e-01 6.097560975609755962e-01
5.691056910569105565e-01 5.691056910569105565e-01
5.853658536585365502e-01 5.853658536585365502e-01
5.975609756097560732e-01 5.975609756097560732e-01
4.430894308943089666e-01 4.430894308943089666e-01
4.349593495934959142e-01 4.349593495934959142e-01
5.813008130081300795e-01 5.813008130081300795e-01
5.772357723577236088e-01 5.772357723577236088e-01
5.975609756097560732e-01 5.975609756097560732e-01
4.227642276422764467e-01 4.227642276422764467e-01
5.934959349593496025e-01 5.934959349593496025e-01
5.528455284552845628e-01 5.528455284552845628e-01
6.056910569105691255e-01 6.056910569105691255e-01
4.349593495934959142e-01 4.349593495934959142e-01
5.569105691056910334e-01 5.569105691056910334e-01
5.000000000000000000e-01 5.000000000000000000e-01
6.219512195121951192e-01 6.219512195121951192e-01
4.471544715447154372e-01 4.471544715447154372e-01
5.813008130081300795e-01 5.813008130081300795e-01
6.097560975609755962e-01 6.097560975609755962e-01
5.325203252032519874e-01 5.325203252032519874e-01
5.203252032520325754e-01 5.203252032520325754e-01
5.569105691056910334e-01 5.569105691056910334e-01
5.609756097560976151e-01 5.609756097560976151e-01
