,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000-genome_0_condorpool,normal,auxiliary,0,1662157681.0,,,1662157682.0,1662157688.0,1662157692.0,1662157692.0,1662157697.0,1.0,,6.0,4.0,5.0,,,,,poseidon,local,host-10-100-100-233.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::dirmanager -N null -i - -R local  -L 1000-genome -T 2022-08-03T06:30:23+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer,0.2,0,0
individuals_ID0000047,hdd_5,compute,0,1662157697.0,,,1662157702.0,1662157725.0,1662160074.0,1662160074.0,1662160079.0,5.0,,23.0,2349.0,5.0,475.0,1014283276.0,4.0,388066.0,poseidon,condorpool,worker1-container-28-31,individuals,/var/lib/condor/execute/dir_3340/pegasus.Iu543wNW9/individuals,,902.0,0,0
individuals_ID0000046,hdd_5,compute,0,1662157697.0,,,1662157702.0,1662157723.0,1662160114.0,1662160114.0,1662160119.0,5.0,,21.0,2391.0,5.0,938.0,1020130002.0,4.0,357177.0,poseidon,condorpool,worker1-container-4-7,individuals,/var/lib/condor/execute/dir_4324/pegasus.7DN7rO1N6/individuals,,915.6,0,0
individuals_ID0000045,normal,compute,0,1662157697.0,,,1662157702.0,1662157723.0,1662160004.0,1662160004.0,1662160009.0,5.0,,21.0,2281.0,5.0,853.0,1023860050.0,4.0,337487.0,poseidon,condorpool,worker1-container-16-19,individuals,/var/lib/condor/execute/dir_4759/pegasus.qGlAjxUcp/individuals,,917.1,0,0
individuals_ID0000044,normal,compute,0,1662157697.0,,,1662157702.0,1662157725.0,1662159359.0,1662159359.0,1662159364.0,5.0,,23.0,1634.0,5.0,31.0,1014283276.0,4.0,465613.0,poseidon,condorpool,worker2-container-20-23,individuals,/var/lib/condor/execute/dir_5331/pegasus.237BAWsvC/individuals,,929.4,0,0
individuals_ID0000049,hdd_5,compute,0,1662157697.0,,,1662157702.0,1662157723.0,1662159539.0,1662159539.0,1662159544.0,5.0,,21.0,1816.0,5.0,152.0,1014283276.0,86.0,409439.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_7083/pegasus.eXG5vPCzh/individuals,,905.1,0,0
individuals_ID0000048,normal,compute,0,1662157697.0,,,1662157702.0,1662157723.0,1662159979.0,1662159979.0,1662159984.0,5.0,,21.0,2256.0,5.0,851.0,1023512530.0,4.0,488917.0,poseidon,condorpool,worker1-container-32-35,individuals,/var/lib/condor/execute/dir_3454/pegasus.URCgU8Njh/individuals,,895.2,0,0
individuals_ID0000032,hdd_5,compute,0,1662157697.0,,,1662157702.0,1662157723.0,1662160009.0,1662160009.0,1662160014.0,5.0,,21.0,2286.0,5.0,830.0,1014283276.0,4.0,325578.0,poseidon,condorpool,worker2-container-4-7,individuals,/var/lib/condor/execute/dir_6013/pegasus.F6wY1Rgjg/individuals,,935.8,0,0
individuals_ID0000031,hdd_5,compute,0,1662157697.0,,,1662157702.0,1662157723.0,1662160229.0,1662160229.0,1662160234.0,5.0,,21.0,2506.0,5.0,1091.0,1289397186.0,5.0,259953.0,poseidon,condorpool,worker1-container-36-39,individuals,/var/lib/condor/execute/dir_5142/pegasus.toMvai7Ea/individuals,,905.8,0,0
individuals_ID0000030,normal,compute,0,1662157697.0,,,1662157702.0,1662157723.0,1662159344.0,1662159344.0,1662159349.0,5.0,,21.0,1621.0,5.0,119.0,1014283276.0,5.0,221516.0,poseidon,condorpool,worker2-container-0-3,individuals,/var/lib/condor/execute/dir_5632/pegasus.SbckG7Lfc/individuals,,922.8,0,0
