,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000-genome_0_condorpool,normal,auxiliary,0,1662241524.0,,,1662241525.0,1662241529.0,1662241535.0,1662241535.0,1662241540.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,host-10-100-100-233.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::dirmanager -N null -i - -R local  -L 1000-genome -T 2022-08-03T06:30:23+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer,0.2,0,0
individuals_ID0000047,normal,compute,0,1662241540.0,,,1662241545.0,1662241565.0,1662243581.0,1662243581.0,1662243586.0,5.0,,20.0,2016.0,5.0,419.0,1014283276.0,5.0,387911.0,poseidon,condorpool,worker2-container-36-39,individuals,/var/lib/condor/execute/dir_78096/pegasus.BFIBK2vBs/individuals,,931.8,0,0
individuals_ID0000046,normal,compute,0,1662241540.0,,,1662241545.0,1662241565.0,1662243581.0,1662243581.0,1662243586.0,5.0,,20.0,2016.0,5.0,60.0,1014283276.0,4.0,357131.0,poseidon,condorpool,worker2-container-20-23,individuals,/var/lib/condor/execute/dir_65628/pegasus.Lm3dXjlCT/individuals,,917.4,0,0
individuals_ID0000045,normal,compute,0,1662241540.0,,,1662241545.0,1662241565.0,1662243191.0,1662243191.0,1662243196.0,5.0,,20.0,1626.0,5.0,451.0,1014283276.0,5.0,337162.0,poseidon,condorpool,worker1-container-16-19,individuals,/var/lib/condor/execute/dir_52622/pegasus.FjF4TgXFK/individuals,,897.4,0,0
individuals_ID0000044,hdd_5,compute,0,1662241540.0,,,1662241545.0,1662241565.0,1662243546.0,1662243546.0,1662243551.0,5.0,,20.0,1981.0,5.0,402.0,1014283276.0,5.0,465433.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_55520/pegasus.ZDuYiet6G/individuals,,913.8,0,0
individuals_ID0000049,hdd_5,compute,0,1662241540.0,,,1662241545.0,1662241565.0,1662243846.0,1662243846.0,1662243851.0,5.0,,20.0,2281.0,5.0,1042.0,1014283276.0,4.0,409268.0,poseidon,condorpool,worker2-container-4-7,individuals,/var/lib/condor/execute/dir_59996/pegasus.9afj55iSf/individuals,,919.0,0,0
individuals_ID0000048,normal,compute,0,1662241540.0,,,1662241545.0,1662241565.0,1662243336.0,1662243336.0,1662243341.0,5.0,,20.0,1771.0,5.0,91.0,1014283276.0,17.0,488846.0,poseidon,condorpool,worker1-container-32-35,individuals,/var/lib/condor/execute/dir_47556/pegasus.ZZ5jKgUil/individuals,,889.1,0,0
individuals_ID0000032,hdd_5,compute,0,1662241540.0,,,1662241545.0,1662241565.0,1662243996.0,1662243996.0,1662244001.0,5.0,,20.0,2431.0,5.0,54.0,325561.0,,,poseidon,condorpool,worker1-container-4-7,individuals,/var/lib/condor/execute/dir_43757/pegasus.zs2N6R3nS/individuals,,901.3,0,0
individuals_ID0000031,normal,compute,0,1662241540.0,,,1662241545.0,1662241565.0,1662243616.0,1662243616.0,1662243621.0,5.0,,20.0,2051.0,5.0,73.0,1014283276.0,4.0,260007.0,poseidon,condorpool,worker2-container-0-3,individuals,/var/lib/condor/execute/dir_70094/pegasus.pEYf3WZsK/individuals,,957.6,0,0
individuals_ID0000030,hdd_5,compute,0,1662241540.0,,,1662241545.0,1662241565.0,1662244261.0,1662244261.0,1662244266.0,5.0,,20.0,2696.0,5.0,253.0,1014283276.0,4.0,221547.0,poseidon,condorpool,worker1-container-36-39,individuals,/var/lib/condor/execute/dir_54075/pegasus.FmqAZV0d3/individuals,,908.7,0,0
individuals_ID0000036,hdd_5,compute,0,1662241540.0,,,1662241545.0,1662241565.0,1662243846.0,1662243846.0,1662243851.0,5.0,,20.0,2281.0,5.0,118.0,1014283276.0,4.0,215912.0,poseidon,condorpool,worker2-container-32-35,individuals,/var/lib/condor/execute/dir_57538/pegasus.Oxyuztipj/individuals,,953.2,0,0
sifting_ID0000104,hdd_5,compute,0,1662241540.0,,,1662241545.0,1662241565.0,1662242806.0,1662242806.0,1662242811.0,5.0,,20.0,1241.0,5.0,553.0,1708159164.0,4.0,1055195.0,poseidon,condorpool,worker1-container-8-11,sifting,/var/lib/condor/execute/dir_39618/pegasus.pubuBWmUa/sifting,,4.9,0,0
individuals_ID0000035,normal,compute,0,1662241540.0,,,1662241545.0,1662241565.0,1662243581.0,1662243581.0,1662243586.0,5.0,,20.0,2016.0,5.0,408.0,1014283276.0,4.0,409819.0,poseidon,condorpool,worker2-container-24-27,individuals,/var/lib/condor/execute/dir_70064/pegasus.zwmuedjrh/individuals,,940.0,0,0
individuals_ID0000033,hdd_5,compute,0,1662241540.0,,,1662241545.0,1662241565.0,1662244261.0,1662244261.0,1662244266.0,5.0,,20.0,2696.0,5.0,391.0,1014283276.0,4.0,416589.0,poseidon,condorpool,worker1-container-20-23,individuals,/var/lib/condor/execute/dir_55500/pegasus.7w8TWdIDv/individuals,,879.6,0,0
individuals_ID0000039,hdd_5,compute,0,1662241540.0,,,1662241545.0,1662241567.0,1662244261.0,1662244261.0,1662244266.0,5.0,,22.0,2694.0,5.0,273.0,1014283276.0,4.0,278857.0,poseidon,condorpool,worker1-container-28-31,individuals,/var/lib/condor/execute/dir_38263/pegasus.nvHYIlVCc/individuals,,912.4,0,0
individuals_ID0000038,normal,compute,0,1662241540.0,,,1662241545.0,1662241565.0,1662243336.0,1662243336.0,1662243341.0,5.0,,20.0,1771.0,5.0,394.0,1014283276.0,17.0,303108.0,poseidon,condorpool,worker1-container-0-3,individuals,/var/lib/condor/execute/dir_61230/pegasus.sY9xFj4Ll/individuals,,895.9,0,0
individuals_ID0000037,normal,compute,0,1662241540.0,,,1662241545.0,1662241565.0,1662243566.0,1662243566.0,1662243571.0,5.0,,20.0,2001.0,5.0,188.0,1014283276.0,4.0,275933.0,poseidon,condorpool,worker2-container-36-39,individuals,/var/lib/condor/execute/dir_78094/pegasus.BZXM3qiNz/individuals,,908.1,0,0
individuals_ID0000021,normal,compute,0,1662241540.0,,,1662241545.0,1662241565.0,1662243556.0,1662243556.0,1662243561.0,5.0,,20.0,1991.0,5.0,176.0,1014283276.0,5.0,608814.0,poseidon,condorpool,worker2-container-12-15,individuals,/var/lib/condor/execute/dir_53640/pegasus.nCCacfymc/individuals,,909.1,0,0
individuals_ID0000020,hdd_5,compute,0,1662241540.0,,,1662241545.0,1662241567.0,1662243846.0,1662243846.0,1662243851.0,5.0,,22.0,2279.0,5.0,905.0,1749132218.0,5.0,338025.0,poseidon,condorpool,worker2-container-16-19,individuals,/var/lib/condor/execute/dir_42373/pegasus.XvM3aK88W/individuals,,888.9,0,0
individuals_ID0000025,hdd_5,compute,0,1662241540.0,,,1662241545.0,1662241565.0,1662244261.0,1662244261.0,1662244266.0,5.0,,20.0,2696.0,5.0,466.0,1014283276.0,5.0,505489.0,poseidon,condorpool,worker1-container-8-11,individuals,/var/lib/condor/execute/dir_39616/pegasus.750QtEPz4/individuals,,889.3,0,0
individuals_ID0000024,hdd_5,compute,0,1662241540.0,,,1662241545.0,1662241565.0,1662243201.0,1662243201.0,1662243206.0,5.0,,20.0,1636.0,5.0,464.0,1014283276.0,4.0,340989.0,poseidon,condorpool,worker1-container-4-7,individuals,/var/lib/condor/execute/dir_43755/pegasus.ZIsJWPP7j/individuals,,892.2,0,0
individuals_ID0000023,normal,compute,0,1662241540.0,,,1662241545.0,1662241565.0,1662244451.0,1662244451.0,1662244456.0,5.0,,20.0,2886.0,5.0,452.0,1014283276.0,4.0,225495.0,poseidon,condorpool,worker1-container-16-19,individuals,/var/lib/condor/execute/dir_52620/pegasus.FL4NX06yW/individuals,,885.1,0,0
individuals_ID0000022,hdd_5,compute,0,1662241540.0,,,1662241545.0,1662241567.0,1662243931.0,1662243931.0,1662243936.0,5.0,,22.0,2364.0,5.0,514.0,1014283276.0,4.0,236042.0,poseidon,condorpool,worker1-container-12-15,individuals,/var/lib/condor/execute/dir_42803/pegasus.oFQWNoihn/individuals,,907.4,0,0
individuals_ID0000034,normal,compute,0,1662241540.0,,,1662241545.0,1662241565.0,1662243461.0,1662243461.0,1662243466.0,5.0,,20.0,1896.0,5.0,462.0,1014283276.0,56.0,286148.0,poseidon,condorpool,worker1-container-24-27,individuals,/var/lib/condor/execute/dir_56666/pegasus.nOnbYj3fS/individuals,,916.1,0,0
