,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000-genome_0_condorpool,normal,auxiliary,0,1660948313.0,,,1660948314.0,1660948318.0,1660948324.0,1660948324.0,1660948329.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,host-10-100-100-233.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::dirmanager -N null -i - -R local  -L 1000-genome -T 2022-08-03T06:30:23+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer,0.2,0,0
individuals_ID0000047,hdd_5,compute,0,1660948329.0,,,1660948335.0,1660948355.0,1660950418.0,1660950418.0,1660950423.0,6.0,,20.0,2063.0,5.0,860.0,1844628554.0,5.0,387858.0,poseidon,condorpool,worker2-container-32-35,individuals,/var/lib/condor/execute/dir_28162/pegasus.czvkAOclu/individuals,,891.5,0,0
individuals_ID0000046,normal,compute,0,1660948329.0,,,1660948335.0,1660948355.0,1660950012.0,1660950012.0,1660950017.0,6.0,,20.0,1657.0,5.0,79.0,1014283276.0,4.0,357194.0,poseidon,condorpool,worker1-container-24-27,individuals,/var/lib/condor/execute/dir_39888/pegasus.YPGsdzqjw/individuals,,937.2,0,0
individuals_ID0000045,hdd_5,compute,0,1660948329.0,,,1660948335.0,1660948355.0,1660950668.0,1660950668.0,1660950673.0,6.0,,20.0,2313.0,5.0,1156.0,2024962786.0,5.0,337164.0,poseidon,condorpool,worker2-container-12-15,individuals,/var/lib/condor/execute/dir_28955/pegasus.m2l4g5cSQ/individuals,,846.3,0,0
individuals_ID0000044,normal,compute,0,1660948329.0,,,1660948335.0,1660948378.0,1660950227.0,1660950227.0,1660950232.0,6.0,,43.0,1849.0,5.0,88.0,1014283276.0,5.0,465550.0,poseidon,condorpool,worker2-container-16-19,individuals,/var/lib/condor/execute/dir_32228/pegasus.rTZ8OHdyI/individuals,,903.9,0,0
individuals_ID0000049,hdd_5,compute,0,1660948329.0,,,1660948335.0,1660948357.0,1660950187.0,1660950187.0,1660950192.0,6.0,,22.0,1830.0,5.0,833.0,1014283276.0,4.0,409188.0,poseidon,condorpool,worker1-container-12-15,individuals,/var/lib/condor/execute/dir_25497/pegasus.kCPFlPjBM/individuals,,922.7,0,0
individuals_ID0000048,normal,compute,0,1660948329.0,,,1660948335.0,1660948355.0,1660950047.0,1660950047.0,1660950052.0,6.0,,20.0,1692.0,5.0,80.0,1014283276.0,4.0,488983.0,poseidon,condorpool,worker1-container-16-19,individuals,/var/lib/condor/execute/dir_40756/pegasus.xH6hHt280/individuals,,964.6,0,0
individuals_ID0000032,normal,compute,0,1660948329.0,,,1660948335.0,1660948355.0,1660949997.0,1660949997.0,1660950002.0,6.0,,20.0,1642.0,5.0,123.0,1014283276.0,4.0,325776.0,poseidon,condorpool,worker1-container-28-31,individuals,/var/lib/condor/execute/dir_37860/pegasus.eb5UzJIml/individuals,,931.1,0,0
individuals_ID0000031,normal,compute,0,1660948329.0,,,1660948335.0,1660948355.0,1660950012.0,1660950012.0,1660950017.0,6.0,,20.0,1657.0,5.0,124.0,1014283276.0,6.0,260140.0,poseidon,condorpool,worker1-container-4-7,individuals,/var/lib/condor/execute/dir_43004/pegasus.IsZSSs0cQ/individuals,,941.0,0,0
individuals_ID0000030,normal,compute,0,1660948329.0,,,1660948335.0,1660948355.0,1660950252.0,1660950252.0,1660950258.0,6.0,,20.0,1897.0,6.0,79.0,1014283276.0,4.0,221598.0,poseidon,condorpool,worker2-container-24-27,individuals,/var/lib/condor/execute/dir_34684/pegasus.eCx0oVgkq/individuals,,937.8,0,0
individuals_ID0000036,hdd_5,compute,0,1660948329.0,,,1660948335.0,1660948355.0,1660950202.0,1660950202.0,1660950207.0,6.0,,20.0,1847.0,5.0,834.0,1014283276.0,5.0,215839.0,poseidon,condorpool,worker1-container-8-11,individuals,/var/lib/condor/execute/dir_38245/pegasus.bojnqwdqT/individuals,,939.3,0,0
sifting_ID0000104,hdd_5,compute,0,1660948329.0,,,1660948335.0,1660948355.0,1660950167.0,1660950167.0,1660950172.0,6.0,,20.0,1812.0,5.0,970.0,2722708786.0,5.0,1055195.0,poseidon,condorpool,worker2-container-36-39,sifting,/var/lib/condor/execute/dir_36945/pegasus.5BTjf04xt/sifting,,6.0,0,0
individuals_ID0000035,normal,compute,0,1660948329.0,,,1660948335.0,1660948355.0,1660950237.0,1660950237.0,1660950242.0,6.0,,20.0,1882.0,5.0,82.0,1014283276.0,6.0,409850.0,poseidon,condorpool,worker2-container-20-23,individuals,/var/lib/condor/execute/dir_38169/pegasus.QMK3CbaOB/individuals,,915.8,0,0
individuals_ID0000033,normal,compute,0,1660948329.0,,,1660948335.0,1660948355.0,1660950247.0,1660950247.0,1660950252.0,6.0,,20.0,1892.0,5.0,83.0,1014283276.0,4.0,416534.0,poseidon,condorpool,worker2-container-4-7,individuals,/var/lib/condor/execute/dir_37837/pegasus.gvIqaB983/individuals,,927.0,0,0
individuals_ID0000039,normal,compute,0,1660948329.0,,,1660948335.0,1660948355.0,1660950032.0,1660950032.0,1660950037.0,6.0,,20.0,1677.0,5.0,81.0,1014283276.0,4.0,278830.0,poseidon,condorpool,worker1-container-32-35,individuals,/var/lib/condor/execute/dir_46623/pegasus.AnLGm1Xq7/individuals,,951.9,0,0
