,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_casa-nowcast-small_0_condorpool,None,auxiliary,0,1708002649.0,,,1708002650.0,,,0.0,1708002656.0,1708002660.0,,,0.0,1708002660.0,1708002665.0,1.0,,6.0,4.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L casa-nowcast-small -T 2024-01-31T00:08:22+00:00 pegasus-transfer,0.2,0,0,,,,,,,,,
NowcastToWDSS2_ID0000253,cpu_3,compute,0,1708002665.0,,,1708002670.0,1708002685.0,1708002696.0,29656378.5,1708002683.0,1708002715.0,1708002701.0,1708002705.0,1300457.0,1708002715.0,1708002720.0,5.0,,13.0,32.0,5.0,11.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-44-47,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.0,0,0,,,,,,,,,
NowcastToWDSS2_ID0000064,None,compute,0,1708002665.0,,,1708002670.0,1708002686.0,1708002698.0,29164427.4,1708002685.0,1708002715.0,1708002703.0,1708002707.0,1286642.0,1708002715.0,1708002720.0,5.0,,15.0,30.0,5.0,12.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-44-47,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000001,None,compute,0,1708002665.0,,,1708002670.0,1708002685.0,1708002696.0,30476553.5,1708002683.0,1708002715.0,1708002701.0,1708002705.0,1260539.0,1708002715.0,1708002720.0,5.0,,13.0,32.0,5.0,11.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-28-31,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000316,None,compute,0,1708002665.0,,,1708002670.0,1708002685.0,1708002696.0,30475790.4,1708002683.0,1708002715.0,1708002702.0,1708002706.0,1276793.0,1708002715.0,1708002720.0,5.0,,13.0,32.0,5.0,11.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-36-39,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000190,None,compute,0,1708002665.0,,,1708002670.0,1708002686.0,1708002697.0,30444350.5,1708002685.0,1708002715.0,1708002702.0,1708002706.0,1282381.0,1708002715.0,1708002720.0,5.0,,15.0,30.0,5.0,11.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-36-39,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.0,0,0,,,,,,,,,
NowcastToWDSS2_ID0000127,None,compute,0,1708002665.0,,,1708002670.0,1708002686.0,1708002697.0,30463638.0,1708002684.0,1708002715.0,1708002702.0,1708002706.0,1286732.0,1708002715.0,1708002720.0,5.0,,14.0,31.0,5.0,11.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-24-27,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.0,0,0,,,,,,,,,
mrtV2_ID0000206,cpu_3,compute,0,1708002720.0,,,1708002725.0,1708002734.0,1708002748.0,19368981.4,1708002727.0,1708002763.0,1708002753.0,1708002756.0,3284.0,1708002763.0,1708002768.0,5.0,,2.0,36.0,5.0,14.0,160605089.0,3.0,10254.0,poseidon,condorpool,poseidon-worker-1-container-44-47,mrtV2,/opt/mrtV2/mrtV2,,0.0,0,0,,,,,,,,,
merged_netcdf2png_ID0000243,None,compute,0,1708002720.0,,,1708002725.0,1708002729.0,1708002740.0,28945942.8,1708002727.0,1708002758.0,1708002745.0,1708002748.0,7061.0,1708002758.0,1708002763.0,5.0,,2.0,31.0,5.0,11.0,160656166.0,3.0,21751.0,poseidon,condorpool,poseidon-worker-2-container-36-39,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
mrtV2_ID0000205,None,compute,0,1708002720.0,,,1708002725.0,1708002734.0,1708002745.0,27446030.6,1708002732.0,1708002763.0,1708002750.0,1708002753.0,3289.0,1708002763.0,1708002768.0,5.0,,7.0,31.0,5.0,11.0,160605089.0,3.0,10237.0,poseidon,condorpool,poseidon-worker-2-container-44-47,mrtV2,/opt/mrtV2/mrtV2,,0.0,0,0,,,,,,,,,
merged_netcdf2png_ID0000244,None,compute,0,1708002720.0,,,1708002725.0,1708002735.0,1708002747.0,23285567.0,1708002732.0,1708002763.0,1708002753.0,1708002756.0,6774.0,1708002763.0,1708002768.0,5.0,,7.0,31.0,5.0,12.0,160656166.0,3.0,21589.0,poseidon,condorpool,poseidon-worker-2-container-24-27,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
mrtV2_ID0000208,None,compute,0,1708002720.0,,,1708002725.0,1708002735.0,1708002747.0,26726650.2,1708002732.0,1708002763.0,1708002752.0,1708002755.0,3174.0,1708002763.0,1708002768.0,5.0,,7.0,31.0,5.0,12.0,160605089.0,3.0,10131.0,poseidon,condorpool,poseidon-worker-1-container-36-39,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000245,None,compute,0,1708002720.0,,,1708002725.0,1708002730.0,1708002743.0,22781941.7,1708002728.0,1708002758.0,1708002749.0,1708002752.0,6909.0,1708002759.0,1708002763.0,5.0,,3.0,30.0,4.0,13.0,160656166.0,3.0,21637.0,poseidon,condorpool,poseidon-worker-1-container-28-31,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
mrtV2_ID0000207,cpu_3,compute,0,1708002720.0,,,1708002725.0,1708002734.0,1708002745.0,26737540.4,1708002726.0,1708002763.0,1708002750.0,1708002753.0,3200.0,1708002763.0,1708002768.0,5.0,,1.0,37.0,5.0,11.0,160605089.0,3.0,9936.0,poseidon,condorpool,poseidon-worker-1-container-44-47,mrtV2,/opt/mrtV2/mrtV2,,0.0,0,0,,,,,,,,,
merged_netcdf2png_ID0000350,cpu_3,compute,0,1708002720.0,,,1708002731.0,1708002762.0,1708002775.0,25291235.3,1708002759.0,1708002793.0,1708002781.0,1708002784.0,7128.0,1708002793.0,1708002798.0,11.0,,28.0,34.0,5.0,13.0,160656166.0,3.0,22469.0,poseidon,condorpool,poseidon-worker-1-container-8-11,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000351,None,compute,0,1708002720.0,,,1708002731.0,1708002761.0,1708002772.0,30126857.0,1708002759.0,1708002788.0,1708002777.0,1708002780.0,7100.0,1708002788.0,1708002793.0,11.0,,28.0,29.0,5.0,11.0,160656166.0,3.0,22257.0,poseidon,condorpool,poseidon-worker-2-container-20-23,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000358,None,compute,0,1708002720.0,,,1708002731.0,1708002760.0,1708002772.0,25735832.7,1708002758.0,1708002788.0,1708002778.0,1708002781.0,7108.0,1708002788.0,1708002793.0,11.0,,27.0,30.0,5.0,12.0,160656166.0,3.0,22198.0,poseidon,condorpool,poseidon-worker-2-container-40-43,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000357,None,compute,0,1708002720.0,,,1708002731.0,1708002760.0,1708002771.0,31380943.2,1708002758.0,1708002788.0,1708002777.0,1708002780.0,7114.0,1708002788.0,1708002793.0,11.0,,27.0,30.0,5.0,11.0,160656166.0,3.0,22330.0,poseidon,condorpool,poseidon-worker-1-container-32-35,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
mrtV2_ID0000319,None,compute,0,1708002720.0,,,1708002731.0,1708002760.0,1708002771.0,28740525.2,1708002758.0,1708002788.0,1708002777.0,1708002780.0,3164.0,1708002788.0,1708002793.0,11.0,,27.0,30.0,5.0,11.0,160605089.0,3.0,9880.0,poseidon,condorpool,poseidon-worker-1-container-28-31,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000242,None,compute,0,1708002720.0,,,1708002725.0,1708002735.0,1708002746.0,28453414.0,1708002732.0,1708002763.0,1708002751.0,1708002755.0,6890.0,1708002763.0,1708002768.0,5.0,,7.0,31.0,5.0,11.0,160656166.0,4.0,21866.0,poseidon,condorpool,poseidon-worker-2-container-44-47,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000359,None,compute,0,1708002720.0,,,1708002731.0,1708002761.0,1708002773.0,25687460.6,1708002759.0,1708002788.0,1708002778.0,1708002782.0,7035.0,1708002788.0,1708002793.0,11.0,,28.0,29.0,5.0,12.0,160656166.0,4.0,22042.0,poseidon,condorpool,poseidon-worker-1-container-36-39,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000352,cpu_3,compute,0,1708002720.0,,,1708002731.0,1708002761.0,1708002773.0,24229074.2,1708002758.0,1708002788.0,1708002778.0,1708002781.0,7169.0,1708002788.0,1708002793.0,11.0,,27.0,30.0,5.0,12.0,160656166.0,3.0,22152.0,poseidon,condorpool,poseidon-worker-2-container-0-3,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000353,None,compute,0,1708002720.0,,,1708002731.0,1708002761.0,1708002772.0,26419376.4,1708002759.0,1708002788.0,1708002778.0,1708002781.0,6999.0,1708002788.0,1708002793.0,11.0,,28.0,29.0,5.0,11.0,160656166.0,3.0,22120.0,poseidon,condorpool,poseidon-worker-2-container-32-35,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
mrtV2_ID0000318,None,compute,0,1708002720.0,,,1708002731.0,1708002761.0,1708002774.0,20451826.4,1708002758.0,1708002793.0,1708002779.0,1708002783.0,3551.0,1708002793.0,1708002798.0,11.0,,27.0,35.0,5.0,13.0,160605089.0,4.0,11018.0,poseidon,condorpool,poseidon-worker-2-container-32-35,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000354,None,compute,0,1708002720.0,,,1708002731.0,1708002761.0,1708002772.0,27682014.0,1708002758.0,1708002788.0,1708002777.0,1708002781.0,6978.0,1708002788.0,1708002793.0,11.0,,27.0,30.0,5.0,11.0,160656166.0,4.0,22340.0,poseidon,condorpool,poseidon-worker-2-container-32-35,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000355,None,compute,0,1708002720.0,,,1708002731.0,1708002760.0,1708002772.0,28972540.6,1708002758.0,1708002788.0,1708002777.0,1708002780.0,6943.0,1708002788.0,1708002793.0,11.0,,27.0,30.0,5.0,12.0,160656166.0,3.0,21992.0,poseidon,condorpool,poseidon-worker-2-container-40-43,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000356,None,compute,0,1708002720.0,,,1708002731.0,1708002762.0,1708002780.0,13131272.0,1708002760.0,1708002798.0,1708002786.0,1708002789.0,7080.0,1708002798.0,1708002803.0,11.0,,29.0,38.0,5.0,18.0,160656166.0,3.0,22203.0,poseidon,condorpool,poseidon-worker-1-container-36-39,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000249,None,compute,0,1708002720.0,,,1708002725.0,1708002733.0,1708002745.0,27653161.8,1708002731.0,1708002763.0,1708002750.0,1708002753.0,7041.0,1708002763.0,1708002768.0,5.0,,6.0,32.0,5.0,12.0,160656166.0,3.0,21875.0,poseidon,condorpool,poseidon-worker-1-container-28-31,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000246,None,compute,0,1708002720.0,,,1708002725.0,1708002732.0,1708002743.0,26874575.0,1708002730.0,1708002758.0,1708002748.0,1708002751.0,6932.0,1708002758.0,1708002763.0,5.0,,5.0,28.0,5.0,11.0,160656166.0,3.0,21716.0,poseidon,condorpool,poseidon-worker-2-container-32-35,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000247,None,compute,0,1708002720.0,,,1708002725.0,1708002731.0,1708002743.0,24973346.8,1708002730.0,1708002758.0,1708002749.0,1708002752.0,7069.0,1708002759.0,1708002763.0,5.0,,5.0,28.0,4.0,12.0,160656166.0,3.0,21980.0,poseidon,condorpool,poseidon-worker-1-container-36-39,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
mrtV2_ID0000212,None,compute,0,1708002720.0,,,1708002725.0,1708002735.0,1708002753.0,13411620.7,1708002732.0,1708002768.0,1708002758.0,1708002761.0,2703.0,1708002768.0,1708002773.0,5.0,,7.0,36.0,5.0,18.0,160605089.0,3.0,8545.0,poseidon,condorpool,poseidon-worker-1-container-24-27,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
mrtV2_ID0000215,cpu_3,compute,0,1708002720.0,,,1708002725.0,1708002734.0,1708002746.0,27280724.6,1708002728.0,1708002763.0,1708002751.0,1708002754.0,3164.0,1708002763.0,1708002768.0,5.0,,3.0,35.0,5.0,12.0,160605089.0,3.0,9942.0,poseidon,condorpool,poseidon-worker-1-container-0-3,mrtV2,/opt/mrtV2/mrtV2,,0.0,0,0,,,,,,,,,
merged_netcdf2png_ID0000251,cpu_3,compute,0,1708002720.0,,,1708002725.0,1708002742.0,1708002754.0,27723347.5,1708002732.0,1708002773.0,1708002760.0,1708002764.0,6481.0,1708002773.0,1708002778.0,5.0,,7.0,41.0,5.0,12.0,160656166.0,4.0,21680.0,poseidon,condorpool,poseidon-worker-1-container-4-7,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
mrtV2_ID0000214,cpu_3,compute,0,1708002720.0,,,1708002725.0,1708002731.0,1708002743.0,25841355.0,1708002727.0,1708002758.0,1708002749.0,1708002752.0,3222.0,1708002758.0,1708002763.0,5.0,,2.0,31.0,5.0,12.0,160605089.0,3.0,9940.0,poseidon,condorpool,poseidon-worker-2-container-0-3,mrtV2,/opt/mrtV2/mrtV2,,0.0,0,0,,,,,,,,,
merged_netcdf2png_ID0000252,cpu_3,compute,0,1708002720.0,,,1708002725.0,1708002736.0,1708002749.0,28336907.6,1708002727.0,1708002768.0,1708002754.0,1708002758.0,6364.0,1708002768.0,1708002773.0,5.0,,2.0,41.0,5.0,13.0,160656166.0,4.0,21952.0,poseidon,condorpool,poseidon-worker-2-container-4-7,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
mrtV2_ID0000211,None,compute,0,1708002720.0,,,1708002725.0,1708002729.0,1708002740.0,27325011.0,1708002727.0,1708002758.0,1708002745.0,1708002748.0,3232.0,1708002758.0,1708002763.0,5.0,,2.0,31.0,5.0,11.0,160605089.0,3.0,9947.0,poseidon,condorpool,poseidon-worker-2-container-20-23,mrtV2,/opt/mrtV2/mrtV2,,0.0,0,0,,,,,,,,,
mrtV2_ID0000210,None,compute,0,1708002720.0,,,1708002725.0,1708002729.0,1708002741.0,24949518.0,1708002727.0,1708002758.0,1708002747.0,1708002750.0,3188.0,1708002758.0,1708002763.0,5.0,,2.0,31.0,5.0,12.0,160605089.0,3.0,9747.0,poseidon,condorpool,poseidon-worker-1-container-12-15,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
mrtV2_ID0000217,cpu_3,compute,0,1708002720.0,,,1708002725.0,1708002732.0,1708002745.0,26494174.7,1708002727.0,1708002763.0,1708002750.0,1708002753.0,3348.0,1708002763.0,1708002768.0,5.0,,2.0,36.0,5.0,13.0,160605089.0,3.0,10532.0,poseidon,condorpool,poseidon-worker-1-container-8-11,mrtV2,/opt/mrtV2/mrtV2,,0.0,0,0,,,,,,,,,
mrtV2_ID0000216,cpu_3,compute,0,1708002720.0,,,1708002725.0,1708002735.0,1708002750.0,15660973.2,1708002728.0,1708002768.0,1708002756.0,1708002759.0,3432.0,1708002768.0,1708002773.0,5.0,,3.0,40.0,5.0,15.0,160605089.0,3.0,10988.0,poseidon,condorpool,poseidon-worker-1-container-16-19,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000248,None,compute,0,1708002720.0,,,1708002725.0,1708002734.0,1708002746.0,25557942.3,1708002732.0,1708002763.0,1708002752.0,1708002755.0,6883.0,1708002763.0,1708002768.0,5.0,,7.0,31.0,5.0,12.0,160656166.0,3.0,21640.0,poseidon,condorpool,poseidon-worker-2-container-36-39,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
mrtV2_ID0000219,None,compute,0,1708002720.0,,,1708002725.0,1708002729.0,1708002740.0,27298307.0,1708002727.0,1708002758.0,1708002745.0,1708002748.0,2984.0,1708002758.0,1708002763.0,5.0,,2.0,31.0,5.0,11.0,160605089.0,3.0,9088.0,poseidon,condorpool,poseidon-worker-2-container-40-43,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
mrtV2_ID0000202,cpu_3,compute,0,1708002720.0,,,1708002725.0,1708002740.0,1708002751.0,28252411.0,1708002732.0,1708002768.0,1708002756.0,1708002759.0,3764.0,1708002768.0,1708002773.0,5.0,,7.0,36.0,5.0,11.0,160605089.0,3.0,12143.0,poseidon,condorpool,poseidon-worker-2-container-16-19,mrtV2,/opt/mrtV2/mrtV2,,0.0,0,0,,,,,,,,,
mrtV2_ID0000201,None,compute,0,1708002720.0,,,1708002725.0,1708002728.0,1708002739.0,27795929.5,1708002727.0,1708002753.0,1708002745.0,1708002748.0,3233.0,1708002753.0,1708002758.0,5.0,,2.0,26.0,5.0,11.0,160605089.0,3.0,10131.0,poseidon,condorpool,poseidon-worker-1-container-32-35,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000240,cpu_3,compute,0,1708002720.0,,,1708002725.0,1708002734.0,1708002748.0,18557344.0,1708002727.0,1708002763.0,1708002753.0,1708002756.0,6656.0,1708002763.0,1708002768.0,5.0,,2.0,36.0,5.0,14.0,160656166.0,3.0,21682.0,poseidon,condorpool,poseidon-worker-2-container-8-11,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
mrtV2_ID0000204,cpu_3,compute,0,1708002720.0,,,1708002725.0,1708002733.0,1708002745.0,25857363.0,1708002727.0,1708002763.0,1708002750.0,1708002753.0,3239.0,1708002763.0,1708002768.0,5.0,,2.0,36.0,5.0,12.0,160605089.0,3.0,10040.0,poseidon,condorpool,poseidon-worker-2-container-12-15,mrtV2,/opt/mrtV2/mrtV2,,0.0,0,0,,,,,,,,,
mrtV2_ID0000203,None,compute,0,1708002720.0,,,1708002725.0,1708002729.0,1708002740.0,27371345.5,1708002727.0,1708002758.0,1708002745.0,1708002748.0,3036.0,1708002758.0,1708002763.0,5.0,,2.0,31.0,5.0,11.0,160605089.0,3.0,9303.0,poseidon,condorpool,poseidon-worker-2-container-28-31,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000241,None,compute,0,1708002720.0,,,1708002725.0,1708002735.0,1708002751.0,15827434.7,1708002733.0,1708002768.0,1708002756.0,1708002760.0,6767.0,1708002768.0,1708002773.0,5.0,,8.0,35.0,5.0,16.0,160656166.0,4.0,21918.0,poseidon,condorpool,poseidon-worker-1-container-20-23,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
mrtV2_ID0000200,None,compute,0,1708002720.0,,,1708002725.0,1708002736.0,1708002747.0,29307118.0,1708002733.0,1708002763.0,1708002752.0,1708002755.0,3235.0,1708002763.0,1708002768.0,5.0,,8.0,30.0,5.0,11.0,160605089.0,3.0,10138.0,poseidon,condorpool,poseidon-worker-1-container-40-43,mrtV2,/opt/mrtV2/mrtV2,,0.0,0,0,,,,,,,,,
mrtV2_ID0000317,None,compute,0,1708002720.0,,,1708002731.0,1708002759.0,1708002771.0,24211967.3,1708002757.0,1708002788.0,1708002777.0,1708002780.0,3529.0,1708002788.0,1708002793.0,11.0,,26.0,31.0,5.0,12.0,160605089.0,3.0,10987.0,poseidon,condorpool,poseidon-worker-2-container-20-23,mrtV2,/opt/mrtV2/mrtV2,,0.0,0,0,,,,,,,,,
mrtV2_ID0000209,None,compute,0,1708002720.0,,,1708002725.0,1708002735.0,1708002749.0,22333380.1,1708002732.0,1708002768.0,1708002754.0,1708002757.0,3159.0,1708002768.0,1708002773.0,5.0,,7.0,36.0,5.0,14.0,160605089.0,3.0,10230.0,poseidon,condorpool,poseidon-worker-2-container-24-27,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
