,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_variant-calling_0_condorpool,None,auxiliary,0,1700243007.0,,,1700243008.0,,,0.0,1700243012.0,1700243018.0,,,0.0,1700243018.0,1700243023.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L variant-calling -T 2023-11-15T22:51:21+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
bwa_ID0000309,None,compute,0,1700243023.0,,,1700243028.0,1700243037.0,1700243054.0,37738006.3,1700243035.0,1700243073.0,1700243062.0,1700243065.0,2419268.0,1700243073.0,1700243078.0,5.0,,7.0,38.0,5.0,17.0,373196673.0,3.0,8102405.0,poseidon,condorpool,poseidon-worker-1-container-24-27,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.6,0,0,,,,,,,,,
bwa_ID0000166,None,compute,0,1700243023.0,,,1700243028.0,1700243042.0,1700243056.0,57801161.0,1700243040.0,1700243073.0,1700243063.0,1700243067.0,2391555.0,1700243073.0,1700243078.0,5.0,,12.0,33.0,5.0,14.0,373196673.0,4.0,8102405.0,poseidon,condorpool,poseidon-worker-1-container-16-19,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.6,0,0,,,,,,,,,
bwa_ID0000188,None,compute,0,1700243023.0,,,1700243028.0,1700243043.0,1700243057.0,57674602.4,1700243041.0,1700243073.0,1700243064.0,1700243067.0,2427150.0,1700243073.0,1700243078.0,5.0,,13.0,32.0,5.0,14.0,373196673.0,3.0,8102405.0,poseidon,condorpool,poseidon-worker-1-container-44-47,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.5,0,0,,,,,,,,,
bwa_ID0000023,None,compute,0,1700243023.0,,,1700243028.0,1700243037.0,1700243055.0,36376375.4,1700243035.0,1700243073.0,1700243062.0,1700243066.0,2403962.0,1700243073.0,1700243078.0,5.0,,7.0,38.0,5.0,18.0,373196673.0,4.0,8102405.0,poseidon,condorpool,poseidon-worker-2-container-32-35,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.5,0,0,,,,,,,,,
bwa_ID0000045,None,compute,0,1700243023.0,,,1700243028.0,1700243042.0,1700243055.0,59474777.6,1700243040.0,1700243073.0,1700243063.0,1700243066.0,2406625.0,1700243073.0,1700243078.0,5.0,,12.0,33.0,5.0,13.0,373196673.0,3.0,8102405.0,poseidon,condorpool,poseidon-worker-2-container-16-19,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.5,0,0,,,,,,,,,
bwa_ID0000067,None,compute,0,1700243023.0,,,1700243028.0,1700243039.0,1700243054.0,48574141.7,1700243038.0,1700243073.0,1700243062.0,1700243066.0,2383769.0,1700243073.0,1700243078.0,5.0,,10.0,35.0,5.0,15.0,373196673.0,4.0,8102405.0,poseidon,condorpool,poseidon-worker-2-container-4-7,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.5,0,0,,,,,,,,,
bwa_ID0000089,None,compute,0,1700243023.0,,,1700243028.0,1700243038.0,1700243056.0,35143298.0,1700243036.0,1700243073.0,1700243064.0,1700243067.0,2402728.0,1700243074.0,1700243078.0,5.0,,8.0,37.0,4.0,18.0,373196673.0,3.0,8102405.0,poseidon,condorpool,poseidon-worker-2-container-8-11,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.5,0,0,,,,,,,,,
bwa_ID0000287,None,compute,0,1700243023.0,,,1700243028.0,1700243038.0,1700243062.0,22374295.6,1700243036.0,1700243078.0,1700243069.0,1700243072.0,2454513.0,1700243078.0,1700243083.0,5.0,,8.0,42.0,5.0,24.0,373196673.0,3.0,8102405.0,poseidon,condorpool,poseidon-worker-2-container-24-27,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.4,0,0,,,,,,,,,
bwa_ID0000265,None,compute,0,1700243023.0,,,1700243028.0,1700243038.0,1700243054.0,46408152.5,1700243036.0,1700243073.0,1700243061.0,1700243064.0,2372156.0,1700243073.0,1700243078.0,5.0,,8.0,37.0,5.0,16.0,373196673.0,3.0,8102405.0,poseidon,condorpool,poseidon-worker-1-container-28-31,bwa,/opt/software/install/bwa/0.7.17/bwa,,1.6,0,0,,,,,,,,,
