,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,execute_start,execute_end,stage_out_start,stage_out_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_predict-future-sales_0_local,None,auxiliary,0,1676693536.0,,,1676693537.0,,,1676693541.0,1676693547.0,,,1676693547.0,1676693552.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer,0.3,0,0
create_dir_predict-future-sales_0_condorpool,None,auxiliary,0,1676693536.0,,,1676693537.0,,,1676693541.0,1676693547.0,,,1676693547.0,1676693552.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer,0.3,0,0
stage_in_local_condorpool_6_0,None,transfer,0,1676693552.0,,,1676693557.0,1676693557.0,1676693561.0,1676693557.0,1676693567.0,,,1676693567.0,1676693572.0,5.0,,0.0,10.0,5.0,4.0,7870.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.4,0,0
stage_in_local_condorpool_0_0,None,transfer,0,1676693552.0,,,1676693557.0,1676693557.0,1676693577.0,1676693557.0,1676693587.0,,,1676693587.0,1676693592.0,5.0,,0.0,30.0,5.0,20.0,936801734.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,5.9,0,0
stage_in_local_condorpool_1_0,None,transfer,0,1676693552.0,,,1676693557.0,1676693557.0,1676693562.0,1676693557.0,1676693572.0,,,1676693572.0,1676693577.0,5.0,,0.0,15.0,5.0,5.0,15640.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.6,0,0
stage_in_local_condorpool_7_0,None,transfer,0,1676693552.0,,,1676693557.0,1676693557.0,1676693561.0,1676693557.0,1676693567.0,,,1676693567.0,1676693572.0,5.0,,0.0,10.0,5.0,4.0,3488.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.5,0,0
stage_in_local_condorpool_3_0,None,transfer,0,1676693552.0,,,1676693557.0,1676693557.0,1676693561.0,1676693557.0,1676693567.0,,,1676693567.0,1676693572.0,5.0,,0.0,10.0,5.0,4.0,12704.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.6,0,0
stage_in_local_condorpool_8_0,None,transfer,0,1676693552.0,,,1676693557.0,1676693557.0,1676693561.0,1676693557.0,1676693567.0,,,1676693567.0,1676693572.0,5.0,,0.0,10.0,5.0,4.0,2368.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.5,0,0
stage_in_local_local_4_0,None,transfer,0,1676693552.0,,,1676693557.0,1676693557.0,1676693559.0,1676693557.0,1676693567.0,,,1676693567.0,1676693572.0,5.0,,0.0,10.0,5.0,2.0,12577.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.4,0,0
stage_in_local_condorpool_2_0,None,transfer,0,1676693552.0,,,1676693557.0,1676693557.0,1676693563.0,1676693557.0,1676693572.0,,,1676693572.0,1676693577.0,5.0,,0.0,15.0,5.0,6.0,55480.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,1.1,0,0
preprocess_ID0000003,None,compute,0,1676693592.0,,,1676693597.0,1676693564.0,1676693582.0,1676693599.0,1676693647.0,1676693594.0,1676693604.0,1676693647.0,1676693652.0,5.0,,2.0,48.0,5.0,18.0,467356066.0,10.0,160257914.0,poseidon,condorpool,poseidon-worker-1-container-0-7,preprocess,/srv/preprocess,,4.2,0,0
nlp_ID0000002,None,compute,0,1676693592.0,,,1676693597.0,1676693564.0,1676693581.0,1676693598.0,1676694007.0,1676693958.0,1676693963.0,1676694007.0,1676694012.0,5.0,,1.0,409.0,5.0,17.0,369033604.0,5.0,2755872.0,poseidon,condorpool,poseidon-worker-2-container-0-7,nlp,/srv/nlp,,2269.5,0,0
eda_ID0000001,None,compute,0,1676693592.0,,,1676693597.0,1676693563.0,1676693582.0,1676693598.0,1676693672.0,1676693622.0,1676693627.0,1676693672.0,1676693677.0,5.0,,1.0,74.0,5.0,19.0,464177772.0,5.0,1194872.0,poseidon,condorpool,poseidon-worker-3-container-40-47,eda,/srv/eda,,34.3,0,0
feature_eng_0_ID0000004,None,compute,0,1676693652.0,,,1676693657.0,1676693624.0,1676693642.0,1676693659.0,1676693702.0,1676693653.0,1676693658.0,1676693702.0,1676693707.0,5.0,,2.0,43.0,5.0,18.0,369949088.0,5.0,893320.0,poseidon,condorpool,poseidon-worker-1-container-0-7,feature_eng_0,/srv/feature_eng_0,,4.9,0,0
feature_eng_1_ID0000005,None,compute,0,1676693652.0,,,1676693657.0,1676693636.0,1676693656.0,1676693670.0,1676693742.0,1676693680.0,1676693695.0,1676693742.0,1676693747.0,5.0,,13.0,72.0,5.0,20.0,528250191.0,15.0,393324463.0,poseidon,condorpool,poseidon-worker-3-container-40-47,feature_eng_1,/srv/feature_eng_1,,15.8,0,0
feature_eng_4_ID0000008,None,compute,0,1676693747.0,,,1676693752.0,1676693725.0,1676693746.0,1676693760.0,1676693882.0,1676693808.0,1676693836.0,1676693882.0,1676693887.0,5.0,,8.0,122.0,5.0,21.0,761328752.0,28.0,1201824259.0,poseidon,condorpool,poseidon-worker-1-container-0-7,feature_eng_4,/srv/feature_eng_4,,49.6,0,0
feature_eng_3_ID0000007,None,compute,0,1676693747.0,,,1676693752.0,1676693718.0,1676693740.0,1676693753.0,1676693932.0,1676693859.0,1676693887.0,1676693932.0,1676693937.0,5.0,,1.0,179.0,5.0,22.0,762217561.0,28.0,1179971921.0,poseidon,condorpool,poseidon-worker-1-container-0-7,feature_eng_3,/srv/feature_eng_3,,106.7,0,0
feature_eng_2_ID0000006,None,compute,0,1676693747.0,,,1676693752.0,1676693724.0,1676693746.0,1676693759.0,1676694127.0,1676694038.0,1676694079.0,1676694127.0,1676694132.0,5.0,,7.0,368.0,5.0,22.0,761320658.0,41.0,1748107178.0,poseidon,condorpool,poseidon-worker-3-container-40-47,feature_eng_2,/srv/feature_eng_2,,278.2,0,0
feature_eng_5_ID0000009,None,compute,0,1676693747.0,,,1676693752.0,1676693718.0,1676693742.0,1676693753.0,1676694032.0,1676693968.0,1676693987.0,1676694032.0,1676694037.0,5.0,,1.0,279.0,5.0,24.0,856820455.0,19.0,655540227.0,poseidon,condorpool,poseidon-worker-3-container-40-47,feature_eng_5,/srv/feature_eng_5,,216.1,0,0
stage_out_local_condorpool_1_0,None,transfer,0,1676693747.0,,,1676693752.0,,,1676693752.0,1676693762.0,1676693752.0,1676693756.0,1676693762.0,1676693767.0,5.0,,0.0,10.0,5.0,,,4.0,394217783.0,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,2.2,0,0
register_condorpool_1_0,None,auxiliary,0,1676693767.0,,,1676693772.0,,,1676693772.0,1676693777.0,,,1676693777.0,1676693782.0,5.0,,0.0,5.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::rc-client,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client,"pegasus-kickstart  -n pegasus::rc-client -N null -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client --prefix pegasus.catalog.replica.output --conf /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0013/pegasus.29925980257926960.properties -v --meta /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0013/00/00/feature_eng_1_ID0000005.meta,/home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0013/00/00/feature_eng_0_ID0000004.meta --insert /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0013/00/00/register_condorpool_1_0.in",3.0,0,0
stage_out_local_condorpool_0_0,None,transfer,0,1676694012.0,,,1676694017.0,,,1676694017.0,1676694027.0,1676694017.0,1676694022.0,1676694027.0,1676694032.0,5.0,,0.0,10.0,5.0,,,5.0,164208658.0,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,2.1,0,0
