,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,execute_start,execute_end,stage_out_start,stage_out_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_predict-future-sales_0_local,None,auxiliary,0,1676688630.0,,,1676688631.0,,,1676688635.0,1676688641.0,,,1676688641.0,1676688646.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer,0.3,0,0
create_dir_predict-future-sales_0_condorpool,None,auxiliary,0,1676688630.0,,,1676688631.0,,,1676688635.0,1676688641.0,,,1676688641.0,1676688646.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer,0.3,0,0
stage_in_local_local_4_0,None,transfer,0,1676688646.0,,,1676688651.0,1676688651.0,1676688653.0,1676688651.0,1676688661.0,,,1676688661.0,1676688666.0,5.0,,0.0,10.0,5.0,2.0,12577.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.4,0,0
stage_in_local_condorpool_8_0,None,transfer,0,1676688646.0,,,1676688651.0,1676688651.0,1676688655.0,1676688651.0,1676688661.0,,,1676688661.0,1676688666.0,5.0,,0.0,10.0,5.0,4.0,2368.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.4,0,0
stage_in_local_condorpool_3_0,None,transfer,0,1676688646.0,,,1676688651.0,1676688651.0,1676688656.0,1676688651.0,1676688661.0,,,1676688661.0,1676688666.0,5.0,,0.0,10.0,5.0,5.0,12704.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.6,0,0
stage_in_local_condorpool_2_0,None,transfer,0,1676688646.0,,,1676688651.0,1676688651.0,1676688657.0,1676688651.0,1676688666.0,,,1676688666.0,1676688671.0,5.0,,0.0,15.0,5.0,6.0,55480.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,1.0,0,0
stage_in_local_condorpool_1_0,None,transfer,0,1676688646.0,,,1676688651.0,1676688651.0,1676688656.0,1676688651.0,1676688666.0,,,1676688666.0,1676688671.0,5.0,,0.0,15.0,5.0,5.0,15640.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.6,0,0
stage_in_local_condorpool_0_0,None,transfer,0,1676688646.0,,,1676688651.0,1676688651.0,1676688666.0,1676688651.0,1676688671.0,,,1676688671.0,1676688676.0,5.0,,0.0,20.0,5.0,15.0,936801734.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,5.8,0,0
stage_in_local_condorpool_7_0,None,transfer,0,1676688646.0,,,1676688651.0,1676688651.0,1676688655.0,1676688651.0,1676688661.0,,,1676688661.0,1676688666.0,5.0,,0.0,10.0,5.0,4.0,3488.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.5,0,0
stage_in_local_condorpool_6_0,None,transfer,0,1676688646.0,,,1676688651.0,1676688651.0,1676688655.0,1676688651.0,1676688661.0,,,1676688661.0,1676688666.0,5.0,,0.0,10.0,5.0,4.0,7870.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.4,0,0
nlp_ID0000002,None,compute,0,1676688676.0,,,1676688681.0,1676688648.0,1676688665.0,1676688682.0,1676688936.0,1676688887.0,1676688892.0,1676688936.0,1676688941.0,5.0,,1.0,254.0,5.0,17.0,369033604.0,5.0,2755872.0,poseidon,condorpool,poseidon-worker-2-container-0-7,nlp,/srv/nlp,,1270.2,0,0
eda_ID0000001,None,compute,0,1676688676.0,,,1676688681.0,1676688648.0,1676688666.0,1676688682.0,1676688756.0,1676688706.0,1676688710.0,1676688756.0,1676688761.0,5.0,,1.0,74.0,5.0,18.0,464177772.0,4.0,1195542.0,poseidon,condorpool,poseidon-worker-1-container-40-47,eda,/srv/eda,,33.6,0,0
preprocess_ID0000003,None,compute,0,1676688676.0,,,1676688681.0,1676688648.0,1676688666.0,1676688682.0,1676688736.0,1676688678.0,1676688688.0,1676688736.0,1676688741.0,5.0,,1.0,54.0,5.0,18.0,467356066.0,10.0,160257914.0,poseidon,condorpool,poseidon-worker-2-container-40-47,preprocess,/srv/preprocess,,4.3,0,0
feature_eng_0_ID0000004,None,compute,0,1676688741.0,,,1676688746.0,1676688713.0,1676688731.0,1676688747.0,1676688791.0,1676688743.0,1676688747.0,1676688791.0,1676688796.0,5.0,,1.0,44.0,5.0,18.0,369949088.0,4.0,893320.0,poseidon,condorpool,poseidon-worker-2-container-40-47,feature_eng_0,/srv/feature_eng_0,,5.3,0,0
feature_eng_1_ID0000005,None,compute,0,1676688741.0,,,1676688746.0,1676688719.0,1676688739.0,1676688754.0,1676688821.0,1676688763.0,1676688777.0,1676688821.0,1676688826.0,5.0,,8.0,67.0,5.0,20.0,528250191.0,14.0,393324463.0,poseidon,condorpool,poseidon-worker-1-container-40-47,feature_eng_1,/srv/feature_eng_1,,15.7,0,0
feature_eng_5_ID0000009,None,compute,0,1676688826.0,,,1676688831.0,1676688797.0,1676688821.0,1676688832.0,1676689116.0,1676689054.0,1676689073.0,1676689116.0,1676689121.0,5.0,,1.0,284.0,5.0,24.0,856820455.0,19.0,655540227.0,poseidon,condorpool,poseidon-worker-1-container-40-47,feature_eng_5,/srv/feature_eng_5,,223.3,0,0
stage_out_local_condorpool_1_0,None,transfer,0,1676688826.0,,,1676688831.0,,,1676688831.0,1676688841.0,1676688831.0,1676688835.0,1676688841.0,1676688846.0,5.0,,0.0,10.0,5.0,,,4.0,394217783.0,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,2.2,0,0
