,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_casa-nowcast-small_0_condorpool,None,auxiliary,0,1707964153.0,,,1707964154.0,,,0.0,1707964158.0,1707964164.0,,,0.0,1707964164.0,1707964169.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L casa-nowcast-small -T 2024-01-31T00:08:22+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
NowcastToWDSS2_ID0000253,None,compute,0,1707964169.0,,,1707964174.0,1707964195.0,1707964207.0,26924823.4,1707964194.0,1707964224.0,1707964212.0,1707964216.0,1279785.0,1707964224.0,1707964229.0,5.0,,20.0,30.0,5.0,12.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-0-3,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000064,None,compute,0,1707964169.0,,,1707964174.0,1707964196.0,1707964207.0,31436234.8,1707964194.0,1707964224.0,1707964212.0,1707964216.0,1283282.0,1707964224.0,1707964229.0,5.0,,20.0,30.0,5.0,11.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-44-47,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000001,None,compute,0,1707964169.0,,,1707964174.0,1707964195.0,1707964206.0,33292861.6,1707964194.0,1707964224.0,1707964212.0,1707964215.0,1287068.0,1707964224.0,1707964229.0,5.0,,20.0,30.0,5.0,11.0,170460244.0,3.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-36-39,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000316,None,compute,0,1707964169.0,,,1707964174.0,1707964195.0,1707964206.0,32400061.2,1707964194.0,1707964224.0,1707964212.0,1707964216.0,1273267.0,1707964224.0,1707964229.0,5.0,,20.0,30.0,5.0,11.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-32-35,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000190,None,compute,0,1707964169.0,,,1707964174.0,1707964195.0,1707964207.0,30407918.6,1707964194.0,1707964224.0,1707964212.0,1707964216.0,1277185.0,1707964224.0,1707964229.0,5.0,,20.0,30.0,5.0,12.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-40-43,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000127,None,compute,0,1707964169.0,,,1707964174.0,1707964195.0,1707964206.0,30497797.5,1707964194.0,1707964224.0,1707964211.0,1707964215.0,1258868.0,1707964224.0,1707964229.0,5.0,,20.0,30.0,5.0,11.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-32-35,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
mrtV2_ID0000206,None,compute,0,1707964229.0,,,1707964246.0,1707964303.0,1707964314.0,30199018.6,1707964301.0,1707964332.0,1707964320.0,1707964323.0,3210.0,1707964332.0,1707964337.0,17.0,,55.0,31.0,5.0,11.0,160605089.0,3.0,10254.0,poseidon,condorpool,poseidon-worker-2-container-12-15,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000243,None,compute,0,1707964229.0,,,1707964246.0,1707964303.0,1707964315.0,27656775.4,1707964301.0,1707964332.0,1707964320.0,1707964323.0,6841.0,1707964332.0,1707964337.0,17.0,,55.0,31.0,5.0,12.0,160656166.0,3.0,21751.0,poseidon,condorpool,poseidon-worker-2-container-20-23,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
mrtV2_ID0000205,None,compute,0,1707964229.0,,,1707964246.0,1707964303.0,1707964315.0,26875395.4,1707964300.0,1707964332.0,1707964320.0,1707964323.0,3148.0,1707964332.0,1707964337.0,17.0,,54.0,32.0,5.0,12.0,160605089.0,3.0,10237.0,poseidon,condorpool,poseidon-worker-2-container-44-47,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000244,None,compute,0,1707964229.0,,,1707964246.0,1707964306.0,1707964318.0,28063311.4,1707964304.0,1707964337.0,1707964323.0,1707964326.0,6454.0,1707964337.0,1707964342.0,17.0,,58.0,33.0,5.0,12.0,160656166.0,3.0,21589.0,poseidon,condorpool,poseidon-worker-1-container-16-19,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
mrtV2_ID0000208,None,compute,0,1707964229.0,,,1707964246.0,1707964303.0,1707964315.0,26204965.2,1707964300.0,1707964332.0,1707964320.0,1707964323.0,3176.0,1707964332.0,1707964337.0,17.0,,54.0,32.0,5.0,12.0,160605089.0,3.0,10131.0,poseidon,condorpool,poseidon-worker-2-container-0-3,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000245,None,compute,0,1707964229.0,,,1707964246.0,1707964303.0,1707964314.0,26753359.8,1707964300.0,1707964332.0,1707964319.0,1707964323.0,6812.0,1707964332.0,1707964337.0,17.0,,54.0,32.0,5.0,11.0,160656166.0,4.0,21637.0,poseidon,condorpool,poseidon-worker-2-container-8-11,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
mrtV2_ID0000207,None,compute,0,1707964229.0,,,1707964246.0,1707964303.0,1707964314.0,30279112.6,1707964300.0,1707964332.0,1707964319.0,1707964322.0,3170.0,1707964332.0,1707964337.0,17.0,,54.0,32.0,5.0,11.0,160605089.0,3.0,9936.0,poseidon,condorpool,poseidon-worker-2-container-16-19,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000350,None,compute,0,1707964229.0,,,1707964252.0,1707964335.0,1707964346.0,27382267.8,1707964333.0,1707964362.0,1707964351.0,1707964355.0,7038.0,1707964362.0,1707964367.0,23.0,,81.0,29.0,5.0,11.0,160656166.0,4.0,22469.0,poseidon,condorpool,poseidon-worker-1-container-4-7,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
