,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000-genome_0_condorpool,normal,auxiliary,0,1659766194.0,,,1659766195.0,1659766199.0,1659766205.0,1659766205.0,1659766210.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,host-10-100-100-233.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::dirmanager -N null -i - -R local  -L 1000-genome -T 2022-08-03T06:30:23+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer,0.2,0,0
individuals_ID0000047,normal,compute,0,1659766210.0,,,1659766216.0,1659766236.0,1659767264.0,1659767264.0,1659767269.0,6.0,,20.0,1028.0,5.0,69.0,1014283276.0,5.0,387827.0,poseidon,condorpool,worker1-container-32-35,individuals,/var/lib/condor/execute/dir_15523/pegasus.1cEJXm6gi/individuals,,935.9,0,0
individuals_ID0000046,normal,compute,0,1659766210.0,,,1659766216.0,1659766236.0,1659767253.0,1659767253.0,1659767258.0,6.0,,20.0,1017.0,5.0,50.0,1014283276.0,5.0,357060.0,poseidon,condorpool,worker2-container-28-31,individuals,/var/lib/condor/execute/dir_20630/pegasus.8IwdHQd1u/individuals,,944.4,0,0
individuals_ID0000045,normal,compute,0,1659766210.0,,,1659766216.0,1659766236.0,1659767269.0,1659767269.0,1659767274.0,6.0,,20.0,1033.0,5.0,68.0,1014283276.0,4.0,337313.0,poseidon,condorpool,worker1-container-28-31,individuals,/var/lib/condor/execute/dir_12727/pegasus.7108YzxC8/individuals,,929.9,0,0
individuals_ID0000044,normal,compute,0,1659766210.0,,,1659766216.0,1659766236.0,1659767274.0,1659767274.0,1659767279.0,6.0,,20.0,1038.0,5.0,71.0,1014283276.0,5.0,465579.0,poseidon,condorpool,worker1-container-16-19,individuals,/var/lib/condor/execute/dir_17132/pegasus.JuaQnJsAe/individuals,,942.6,0,0
individuals_ID0000049,normal,compute,0,1659766210.0,,,1659766216.0,1659766236.0,1659767242.0,1659767242.0,1659767247.0,6.0,,20.0,1006.0,5.0,55.0,1014283276.0,4.0,409313.0,poseidon,condorpool,worker2-container-32-35,individuals,/var/lib/condor/execute/dir_18135/pegasus.Tjsac3cAQ/individuals,,930.2,0,0
individuals_ID0000048,normal,compute,0,1659766210.0,,,1659766216.0,1659766236.0,1659767242.0,1659767242.0,1659767247.0,6.0,,20.0,1006.0,5.0,58.0,1014283276.0,5.0,488709.0,poseidon,condorpool,worker1-container-20-23,individuals,/var/lib/condor/execute/dir_15843/pegasus.fOmcajn4N/individuals,,927.3,0,0
individuals_ID0000032,normal,compute,0,1659766210.0,,,1659766216.0,1659766236.0,1659767299.0,1659767299.0,1659767304.0,6.0,,20.0,1063.0,5.0,62.0,1014283276.0,4.0,325513.0,poseidon,condorpool,worker1-container-24-27,individuals,/var/lib/condor/execute/dir_15856/pegasus.eFCvQ4ui1/individuals,,936.5,0,0
individuals_ID0000031,normal,compute,0,1659766210.0,,,1659766216.0,1659766236.0,1659767289.0,1659767289.0,1659767294.0,6.0,,20.0,1053.0,5.0,61.0,1014283276.0,5.0,259806.0,poseidon,condorpool,worker2-container-24-27,individuals,/var/lib/condor/execute/dir_17764/pegasus.igzNje59a/individuals,,936.5,0,0
individuals_ID0000030,normal,compute,0,1659766210.0,,,1659766216.0,1659766236.0,1659767258.0,1659767258.0,1659767264.0,6.0,,20.0,1022.0,6.0,41.0,1014283276.0,5.0,221534.0,poseidon,condorpool,worker2-container-4-7,individuals,/var/lib/condor/execute/dir_26583/pegasus.42mkuM1Ip/individuals,,959.4,0,0
individuals_ID0000036,normal,compute,0,1659766210.0,,,1659766216.0,1659766236.0,1659767279.0,1659767279.0,1659767284.0,6.0,,20.0,1043.0,5.0,41.0,1014283276.0,5.0,215930.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_23655/pegasus.LNiez3H4z/individuals,,975.8,0,0
sifting_ID0000104,normal,compute,0,1659766210.0,,,1659766216.0,1659766236.0,1659766346.0,1659766346.0,1659766351.0,6.0,,20.0,110.0,5.0,79.0,1708159164.0,5.0,1055195.0,poseidon,condorpool,worker1-container-4-7,sifting,/var/lib/condor/execute/dir_13378/pegasus.sQWPyYnF2/sifting,,4.6,0,0
individuals_ID0000035,normal,compute,0,1659766210.0,,,1659766216.0,1659766236.0,1659767258.0,1659767258.0,1659767264.0,6.0,,20.0,1022.0,6.0,70.0,1014283276.0,5.0,409680.0,poseidon,condorpool,worker1-container-0-3,individuals,/var/lib/condor/execute/dir_20038/pegasus.36PT8qaRk/individuals,,932.1,0,0
individuals_ID0000033,normal,compute,0,1659766210.0,,,1659766216.0,1659766236.0,1659767253.0,1659767253.0,1659767258.0,6.0,,20.0,1017.0,5.0,51.0,1014283276.0,5.0,416339.0,poseidon,condorpool,worker2-container-20-23,individuals,/var/lib/condor/execute/dir_27500/pegasus.FHCP7sbah/individuals,,944.2,0,0
individuals_ID0000039,normal,compute,0,1659766210.0,,,1659766216.0,1659766236.0,1659767237.0,1659767237.0,1659767242.0,6.0,,20.0,1001.0,5.0,32.0,1014283276.0,4.0,278582.0,poseidon,condorpool,worker2-container-12-15,individuals,/var/lib/condor/execute/dir_24122/pegasus.OcyvHoKkJ/individuals,,949.7,0,0
individuals_ID0000038,normal,compute,0,1659766210.0,,,1659766216.0,1659766236.0,1659767258.0,1659767258.0,1659767264.0,6.0,,20.0,1022.0,6.0,42.0,1014283276.0,5.0,302895.0,poseidon,condorpool,worker2-container-0-3,individuals,/var/lib/condor/execute/dir_30416/pegasus.vTRFhf71V/individuals,,958.7,0,0
individuals_ID0000037,normal,compute,0,1659766210.0,,,1659766216.0,1659766236.0,1659767258.0,1659767258.0,1659767264.0,6.0,,20.0,1022.0,6.0,66.0,1014283276.0,4.0,275882.0,poseidon,condorpool,worker2-container-36-39,individuals,/var/lib/condor/execute/dir_19149/pegasus.ki8jDl0m2/individuals,,931.1,0,0
individuals_ID0000021,normal,compute,0,1659766210.0,,,1659766216.0,1659766236.0,1659767279.0,1659767279.0,1659767284.0,6.0,,20.0,1043.0,5.0,63.0,1014283276.0,4.0,608791.0,poseidon,condorpool,worker1-container-12-15,individuals,/var/lib/condor/execute/dir_14410/pegasus.knf4Y20ED/individuals,,954.3,0,0
individuals_ID0000020,normal,compute,0,1659766210.0,,,1659766216.0,1659766236.0,1659767258.0,1659767258.0,1659767264.0,6.0,,20.0,1022.0,6.0,65.0,1014283276.0,4.0,338070.0,poseidon,condorpool,worker1-container-8-11,individuals,/var/lib/condor/execute/dir_13315/pegasus.dX5kkwVfW/individuals,,935.8,0,0
individuals_ID0000025,normal,compute,0,1659766210.0,,,1659766216.0,1659766236.0,1659767258.0,1659767258.0,1659767264.0,6.0,,20.0,1022.0,6.0,67.0,1014283276.0,5.0,505368.0,poseidon,condorpool,worker1-container-4-7,individuals,/var/lib/condor/execute/dir_13376/pegasus.PCuxGP683/individuals,,932.2,0,0
individuals_ID0000024,normal,compute,0,1659766210.0,,,1659766216.0,1659766236.0,1659767269.0,1659767269.0,1659767274.0,6.0,,20.0,1033.0,5.0,71.0,1014283276.0,5.0,340903.0,poseidon,condorpool,worker1-container-16-19,individuals,/var/lib/condor/execute/dir_17130/pegasus.zXXvleF6Y/individuals,,940.3,0,0
individuals_ID0000023,normal,compute,0,1659766210.0,,,1659766216.0,1659766236.0,1659767274.0,1659767274.0,1659767279.0,6.0,,20.0,1038.0,5.0,67.0,1014283276.0,4.0,225167.0,poseidon,condorpool,worker1-container-32-35,individuals,/var/lib/condor/execute/dir_15521/pegasus.jMDOrb1qP/individuals,,951.2,0,0
