,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000-genome_0_condorpool,normal,auxiliary,0,1659820613.0,,,1659820614.0,1659820619.0,1659820624.0,1659820624.0,1659820629.0,1.0,,5.0,5.0,5.0,,,,,poseidon,local,host-10-100-100-233.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::dirmanager -N null -i - -R local  -L 1000-genome -T 2022-08-03T06:30:23+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer,0.2,0,0
individuals_ID0000047,normal,compute,0,1659820629.0,,,1659820634.0,1659820655.0,1659821690.0,1659821690.0,1659821695.0,5.0,,21.0,1035.0,5.0,68.0,1014283276.0,5.0,387978.0,poseidon,condorpool,worker1-container-4-7,individuals,/var/lib/condor/execute/dir_50012/pegasus.iqwsQD5qe/individuals,,943.6,0,0
individuals_ID0000046,normal,compute,0,1659820629.0,,,1659820634.0,1659820655.0,1659821690.0,1659821690.0,1659821695.0,5.0,,21.0,1035.0,5.0,66.0,1014283276.0,5.0,357155.0,poseidon,condorpool,worker2-container-28-31,individuals,/var/lib/condor/execute/dir_71114/pegasus.cgPVL0Ekm/individuals,,947.5,0,0
individuals_ID0000045,normal,compute,0,1659820629.0,,,1659820634.0,1659820655.0,1659821665.0,1659821665.0,1659821670.0,5.0,,21.0,1010.0,5.0,57.0,1014283276.0,5.0,337590.0,poseidon,condorpool,worker1-container-20-23,individuals,/var/lib/condor/execute/dir_56919/pegasus.jA7zddbJZ/individuals,,935.1,0,0
individuals_ID0000044,normal,compute,0,1659820629.0,,,1659820634.0,1659820655.0,1659821705.0,1659821705.0,1659821710.0,5.0,,21.0,1050.0,5.0,50.0,1014283276.0,4.0,465733.0,poseidon,condorpool,worker1-container-28-31,individuals,/var/lib/condor/execute/dir_45690/pegasus.VhB9STFmZ/individuals,,980.2,0,0
individuals_ID0000049,normal,compute,0,1659820629.0,,,1659820634.0,1659820655.0,1659821685.0,1659821685.0,1659821690.0,5.0,,21.0,1030.0,5.0,69.0,1014283276.0,5.0,409437.0,poseidon,condorpool,worker1-container-32-35,individuals,/var/lib/condor/execute/dir_52577/pegasus.Q7kDfTLtZ/individuals,,938.6,0,0
individuals_ID0000048,normal,compute,0,1659820629.0,,,1659820634.0,1659820655.0,1659821775.0,1659821775.0,1659821780.0,5.0,,21.0,1120.0,5.0,63.0,1014283276.0,5.0,488892.0,poseidon,condorpool,worker2-container-32-35,individuals,/var/lib/condor/execute/dir_63138/pegasus.VwHX4c4u6/individuals,,908.6,0,0
individuals_ID0000032,normal,compute,0,1659820629.0,,,1659820634.0,1659820655.0,1659821730.0,1659821730.0,1659821735.0,5.0,,21.0,1075.0,5.0,74.0,1014283276.0,4.0,325735.0,poseidon,condorpool,worker1-container-24-27,individuals,/var/lib/condor/execute/dir_56478/pegasus.TASmR60eZ/individuals,,980.0,0,0
individuals_ID0000031,normal,compute,0,1659820629.0,,,1659820634.0,1659820655.0,1659821710.0,1659821710.0,1659821715.0,5.0,,21.0,1055.0,5.0,44.0,1014283276.0,5.0,259911.0,poseidon,condorpool,worker2-container-4-7,individuals,/var/lib/condor/execute/dir_89170/pegasus.Vo4Znuq6z/individuals,,951.6,0,0
individuals_ID0000030,normal,compute,0,1659820629.0,,,1659820634.0,1659820655.0,1659821675.0,1659821675.0,1659821680.0,5.0,,21.0,1020.0,5.0,41.0,1014283276.0,5.0,221677.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_91595/pegasus.VUNhisNjz/individuals,,953.4,0,0
individuals_ID0000036,normal,compute,0,1659820629.0,,,1659820634.0,1659820655.0,1659821705.0,1659821705.0,1659821710.0,5.0,,21.0,1050.0,5.0,60.0,1014283276.0,5.0,215926.0,poseidon,condorpool,worker2-container-24-27,individuals,/var/lib/condor/execute/dir_69350/pegasus.OMPYfH2s9/individuals,,965.0,0,0
sifting_ID0000104,normal,compute,0,1659820629.0,,,1659820634.0,1659820655.0,1659820759.0,1659820759.0,1659820764.0,5.0,,21.0,104.0,5.0,76.0,1708159164.0,5.0,1055195.0,poseidon,condorpool,worker1-container-12-15,sifting,/var/lib/condor/execute/dir_49818/pegasus.IQOO1Uu9S/sifting,,5.0,0,0
individuals_ID0000035,normal,compute,0,1659820629.0,,,1659820634.0,1659820655.0,1659821780.0,1659821780.0,1659821785.0,5.0,,21.0,1125.0,5.0,43.0,1014283276.0,5.0,409820.0,poseidon,condorpool,worker2-container-12-15,individuals,/var/lib/condor/execute/dir_86311/pegasus.50Qq4fCXx/individuals,,916.0,0,0
individuals_ID0000033,normal,compute,0,1659820629.0,,,1659820634.0,1659820655.0,1659821675.0,1659821675.0,1659821680.0,5.0,,21.0,1020.0,5.0,52.0,1014283276.0,4.0,416570.0,poseidon,condorpool,worker2-container-20-23,individuals,/var/lib/condor/execute/dir_99508/pegasus.grRNidmWw/individuals,,948.1,0,0
individuals_ID0000039,normal,compute,0,1659820629.0,,,1659820634.0,1659820655.0,1659821685.0,1659821685.0,1659821690.0,5.0,,21.0,1030.0,5.0,55.0,1014283276.0,4.0,278808.0,poseidon,condorpool,worker1-container-0-3,individuals,/var/lib/condor/execute/dir_72704/pegasus.d0FfcoVPo/individuals,,954.5,0,0
individuals_ID0000038,normal,compute,0,1659820629.0,,,1659820634.0,1659820655.0,1659821645.0,1659821645.0,1659821650.0,5.0,,21.0,990.0,5.0,37.0,1014283276.0,5.0,303055.0,poseidon,condorpool,worker2-container-0-3,individuals,/var/lib/condor/execute/dir_101922/pegasus.kOLsAnwLu/individuals,,931.2,0,0
individuals_ID0000037,normal,compute,0,1659820629.0,,,1659820634.0,1659820655.0,1659821695.0,1659821695.0,1659821700.0,5.0,,21.0,1040.0,5.0,63.0,1014283276.0,5.0,275875.0,poseidon,condorpool,worker2-container-36-39,individuals,/var/lib/condor/execute/dir_74803/pegasus.sk8hIT1g0/individuals,,952.1,0,0
individuals_ID0000021,normal,compute,0,1659820629.0,,,1659820634.0,1659820655.0,1659821680.0,1659821680.0,1659821685.0,5.0,,21.0,1025.0,5.0,68.0,1014283276.0,5.0,608956.0,poseidon,condorpool,worker1-container-8-11,individuals,/var/lib/condor/execute/dir_47262/pegasus.7dmelahi4/individuals,,936.0,0,0
individuals_ID0000020,normal,compute,0,1659820629.0,,,1659820634.0,1659820655.0,1659821680.0,1659821680.0,1659821685.0,5.0,,21.0,1025.0,5.0,66.0,1014283276.0,5.0,338213.0,poseidon,condorpool,worker1-container-4-7,individuals,/var/lib/condor/execute/dir_50010/pegasus.oorkTrF9S/individuals,,933.7,0,0
individuals_ID0000025,normal,compute,0,1659820629.0,,,1659820634.0,1659820655.0,1659821665.0,1659821665.0,1659821670.0,5.0,,21.0,1010.0,5.0,68.0,1014283276.0,4.0,505271.0,poseidon,condorpool,worker1-container-12-15,individuals,/var/lib/condor/execute/dir_49816/pegasus.HFEGulFCj/individuals,,922.5,0,0
individuals_ID0000024,normal,compute,0,1659820629.0,,,1659820634.0,1659820655.0,1659821650.0,1659821650.0,1659821655.0,5.0,,21.0,995.0,5.0,50.0,1014283276.0,5.0,340999.0,poseidon,condorpool,worker2-container-28-31,individuals,/var/lib/condor/execute/dir_71112/pegasus.5Ky8odNOG/individuals,,924.7,0,0
individuals_ID0000023,normal,compute,0,1659820629.0,,,1659820634.0,1659820655.0,1659821690.0,1659821690.0,1659821695.0,5.0,,21.0,1035.0,5.0,56.0,1014283276.0,5.0,225195.0,poseidon,condorpool,worker1-container-20-23,individuals,/var/lib/condor/execute/dir_56917/pegasus.ntmeAMXvw/individuals,,956.7,0,0
individuals_ID0000022,normal,compute,0,1659820629.0,,,1659820634.0,1659820655.0,1659821705.0,1659821705.0,1659821710.0,5.0,,21.0,1050.0,5.0,68.0,1014283276.0,5.0,236225.0,poseidon,condorpool,worker1-container-16-19,individuals,/var/lib/condor/execute/dir_51791/pegasus.L5gAeyr6l/individuals,,957.6,0,0
individuals_ID0000034,normal,compute,0,1659820629.0,,,1659820634.0,1659820655.0,1659821670.0,1659821670.0,1659821675.0,5.0,,21.0,1015.0,5.0,42.0,1014283276.0,5.0,286343.0,poseidon,condorpool,worker2-container-16-19,individuals,/var/lib/condor/execute/dir_94957/pegasus.8ZWdps22b/individuals,,950.0,0,0
individuals_ID0000029,normal,compute,0,1659820629.0,,,1659820634.0,1659820655.0,1659821675.0,1659821675.0,1659821680.0,5.0,,21.0,1020.0,5.0,65.0,1014283276.0,4.0,228352.0,poseidon,condorpool,worker1-container-28-31,individuals,/var/lib/condor/execute/dir_45688/pegasus.NzsYVpVuS/individuals,,933.7,0,0
individuals_ID0000040,normal,compute,0,1659820629.0,,,1659820634.0,1659820655.0,1659821695.0,1659821695.0,1659821700.0,5.0,,21.0,1040.0,5.0,71.0,1014283276.0,5.0,237052.0,poseidon,condorpool,worker1-container-16-19,individuals,/var/lib/condor/execute/dir_51792/pegasus.5YpHUfOpf/individuals,,946.9,0,0
individuals_ID0000042,normal,compute,0,1659820629.0,,,1659820634.0,1659820655.0,1659821690.0,1659821690.0,1659821695.0,5.0,,21.0,1035.0,5.0,67.0,1014283276.0,5.0,308974.0,poseidon,condorpool,worker1-container-8-11,individuals,/var/lib/condor/execute/dir_47264/pegasus.RDgTODgOa/individuals,,944.2,0,0
individuals_ID0000061,normal,compute,0,1659820629.0,,,1659820639.0,1659821664.0,1659822496.0,1659822496.0,1659822501.0,10.0,,1025.0,832.0,5.0,14.0,1014254291.0,4.0,388475.0,poseidon,condorpool,worker2-container-28-31,individuals,/var/lib/condor/execute/dir_72562/pegasus.MNRIP0GFT/individuals,,796.0,0,0
individuals_ID0000060,normal,compute,0,1659820629.0,,,1659820639.0,1659821663.0,1659822481.0,1659822481.0,1659822486.0,10.0,,1024.0,818.0,5.0,15.0,1014254291.0,5.0,369028.0,poseidon,condorpool,worker1-container-8-11,individuals,/var/lib/condor/execute/dir_48517/pegasus.oz1aWXcrm/individuals,,781.0,0,0
individuals_ID0000065,normal,compute,0,1659820629.0,,,1659820634.0,1659821662.0,1659822481.0,1659822481.0,1659822486.0,5.0,,1028.0,819.0,5.0,14.0,1014254291.0,4.0,495945.0,poseidon,condorpool,worker2-container-36-39,individuals,/var/lib/condor/execute/dir_76055/pegasus.qAln2i4Ek/individuals,,783.2,0,0
individuals_ID0000064,normal,compute,0,1659820629.0,,,1659820634.0,1659821661.0,1659822476.0,1659822476.0,1659822481.0,5.0,,1027.0,815.0,5.0,15.0,1014254291.0,5.0,473050.0,poseidon,condorpool,worker1-container-4-7,individuals,/var/lib/condor/execute/dir_51234/pegasus.QwcTmMs62/individuals,,781.5,0,0
individuals_ID0000063,normal,compute,0,1659820629.0,,,1659820634.0,1659821660.0,1659822440.0,1659822440.0,1659822445.0,5.0,,1026.0,780.0,5.0,15.0,1014254291.0,4.0,633476.0,poseidon,condorpool,worker1-container-0-3,individuals,/var/lib/condor/execute/dir_73927/pegasus.XCivKSnN5/individuals,,741.5,0,0
individuals_ID0000062,normal,compute,0,1659820629.0,,,1659820634.0,1659821659.0,1659822476.0,1659822476.0,1659822481.0,5.0,,1025.0,817.0,5.0,15.0,1014254291.0,5.0,665509.0,poseidon,condorpool,worker2-container-20-23,individuals,/var/lib/condor/execute/dir_101186/pegasus.wCJC150Mf/individuals,,777.7,0,0
individuals_ID0000102,normal,compute,0,1659820629.0,,,1659820634.0,1659821658.0,1659822476.0,1659822476.0,1659822481.0,5.0,,1024.0,818.0,5.0,15.0,1014254291.0,4.0,394816.0,poseidon,condorpool,worker1-container-32-35,individuals,/var/lib/condor/execute/dir_53797/pegasus.B6A3INvgp/individuals,,781.6,0,0
individuals_ID0000069,normal,compute,0,1659820629.0,,,1659820634.0,1659821653.0,1659822476.0,1659822476.0,1659822481.0,5.0,,1019.0,823.0,5.0,15.0,1014254291.0,4.0,470324.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_93046/pegasus.RRsafdN4X/individuals,,784.1,0,0
individuals_ID0000101,normal,compute,0,1659820629.0,,,1659820634.0,1659821653.0,1659822471.0,1659822471.0,1659822476.0,5.0,,1019.0,818.0,5.0,17.0,1014254291.0,4.0,426392.0,poseidon,condorpool,worker2-container-16-19,individuals,/var/lib/condor/execute/dir_96408/pegasus.AEEBFlceS/individuals,,781.6,0,0
individuals_ID0000068,normal,compute,0,1659820629.0,,,1659820634.0,1659821648.0,1659822466.0,1659822466.0,1659822471.0,5.0,,1014.0,818.0,5.0,15.0,1014254291.0,4.0,498098.0,poseidon,condorpool,worker2-container-28-31,individuals,/var/lib/condor/execute/dir_72330/pegasus.F57B8M4YZ/individuals,,780.2,0,0
individuals_ID0000041,normal,compute,0,1659820629.0,,,1659820634.0,1659820655.0,1659821715.0,1659821715.0,1659821720.0,5.0,,21.0,1060.0,5.0,66.0,1014283276.0,4.0,315261.0,poseidon,condorpool,worker2-container-36-39,individuals,/var/lib/condor/execute/dir_74806/pegasus.NwSsaBXN9/individuals,,972.6,0,0
