,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,execute_start,execute_end,stage_out_start,stage_out_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_predict-future-sales_0_local,None,auxiliary,0,1676958796.0,,,1676958797.0,,,1676958803.0,1676958812.0,,,1676958812.0,1676958817.0,1.0,,6.0,9.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer,0.3,0,0
create_dir_predict-future-sales_0_condorpool,None,auxiliary,0,1676958796.0,,,1676958797.0,,,1676958803.0,1676958812.0,,,1676958812.0,1676958817.0,1.0,,6.0,9.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer,0.3,0,0
stage_in_local_condorpool_6_0,None,transfer,0,1676958817.0,,,1676958822.0,1676958822.0,1676958826.0,1676958822.0,1676958832.0,,,1676958832.0,1676958837.0,5.0,,0.0,10.0,5.0,4.0,7870.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.4,0,0
stage_in_local_condorpool_0_0,None,transfer,0,1676958817.0,,,1676958822.0,1676958822.0,1676958832.0,1676958822.0,1676958842.0,,,1676958842.0,1676958847.0,5.0,,0.0,20.0,5.0,10.0,936801734.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,5.7,0,0
stage_in_local_condorpool_1_0,None,transfer,0,1676958817.0,,,1676958822.0,1676958822.0,1676958826.0,1676958822.0,1676958832.0,,,1676958832.0,1676958837.0,5.0,,0.0,10.0,5.0,4.0,15640.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.6,0,0
stage_in_local_condorpool_7_0,None,transfer,0,1676958817.0,,,1676958822.0,1676958822.0,1676958826.0,1676958822.0,1676958832.0,,,1676958832.0,1676958837.0,5.0,,0.0,10.0,5.0,4.0,3488.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.4,0,0
stage_in_local_condorpool_3_0,None,transfer,0,1676958817.0,,,1676958822.0,1676958822.0,1676958826.0,1676958822.0,1676958832.0,,,1676958832.0,1676958837.0,5.0,,0.0,10.0,5.0,4.0,12704.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.6,0,0
stage_in_local_condorpool_8_0,None,transfer,0,1676958817.0,,,1676958822.0,1676958822.0,1676958826.0,1676958822.0,1676958832.0,,,1676958832.0,1676958837.0,5.0,,0.0,10.0,5.0,4.0,2368.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.5,0,0
stage_in_local_local_4_0,None,transfer,0,1676958817.0,,,1676958822.0,1676958822.0,1676958824.0,1676958822.0,1676958832.0,,,1676958832.0,1676958837.0,5.0,,0.0,10.0,5.0,2.0,12577.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.4,0,0
stage_in_local_condorpool_2_0,None,transfer,0,1676958817.0,,,1676958822.0,1676958822.0,1676958828.0,1676958822.0,1676958837.0,,,1676958837.0,1676958842.0,5.0,,0.0,15.0,5.0,6.0,55480.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,1.0,0,0
preprocess_ID0000003,None,compute,0,1676958847.0,,,1676958852.0,1676958819.0,1676958837.0,1676958858.0,1676958902.0,1676958849.0,1676958855.0,1676958902.0,1676958907.0,5.0,,6.0,44.0,5.0,18.0,467356066.0,6.0,160257914.0,poseidon,condorpool,poseidon-worker-2-container-0-7,preprocess,/srv/preprocess,,4.2,0,0
nlp_ID0000002,None,compute,0,1676958847.0,,,1676958852.0,1676958819.0,1676958837.0,1676958858.0,1676959072.0,1676959017.0,1676959022.0,1676959072.0,1676959077.0,5.0,,6.0,214.0,5.0,18.0,369033604.0,5.0,2755872.0,poseidon,condorpool,poseidon-worker-3-container-40-47,nlp,/srv/nlp,,1040.2,0,0
eda_ID0000001,None,compute,0,1676958847.0,,,1676958852.0,1676958819.0,1676958837.0,1676958858.0,1676958932.0,1676958877.0,1676958881.0,1676958932.0,1676958937.0,5.0,,6.0,74.0,5.0,18.0,464177772.0,4.0,1196957.0,poseidon,condorpool,poseidon-worker-1-container-40-47,eda,/srv/eda,,33.8,0,0
feature_eng_0_ID0000004,None,compute,0,1676958907.0,,,1676958912.0,1676958875.0,1676958892.0,1676958913.0,1676958957.0,1676958903.0,1676958907.0,1676958957.0,1676958962.0,5.0,,1.0,44.0,5.0,17.0,369949088.0,4.0,893320.0,poseidon,condorpool,poseidon-worker-2-container-0-7,feature_eng_0,/srv/feature_eng_0,,4.9,0,0
feature_eng_1_ID0000005,None,compute,0,1676958907.0,,,1676958912.0,1676958875.0,1676958896.0,1676958914.0,1676958977.0,1676958920.0,1676958930.0,1676958977.0,1676958982.0,5.0,,2.0,63.0,5.0,21.0,528250191.0,10.0,393324463.0,poseidon,condorpool,poseidon-worker-2-container-0-7,feature_eng_1,/srv/feature_eng_1,,15.9,0,0
feature_eng_4_ID0000008,None,compute,0,1676958982.0,,,1676958987.0,1676958950.0,1676958972.0,1676958989.0,1676959107.0,1676959034.0,1676959057.0,1676959107.0,1676959112.0,5.0,,2.0,118.0,5.0,22.0,761328752.0,23.0,1201824259.0,poseidon,condorpool,poseidon-worker-2-container-0-7,feature_eng_4,/srv/feature_eng_4,,49.6,0,0
feature_eng_3_ID0000007,None,compute,0,1676958982.0,,,1676958987.0,1676958951.0,1676958976.0,1676958989.0,1676959167.0,1676959097.0,1676959119.0,1676959167.0,1676959172.0,5.0,,2.0,178.0,5.0,25.0,762217561.0,22.0,1179971921.0,poseidon,condorpool,poseidon-worker-2-container-0-7,feature_eng_3,/srv/feature_eng_3,,108.2,0,0
