,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,execute_start,execute_end,stage_out_start,stage_out_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_predict-future-sales_0_local,None,auxiliary,0,1676891779.0,,,1676891780.0,,,1676891784.0,1676891790.0,,,1676891790.0,1676891795.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer,0.3,0,0
create_dir_predict-future-sales_0_condorpool,None,auxiliary,0,1676891779.0,,,1676891780.0,,,1676891784.0,1676891790.0,,,1676891790.0,1676891795.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer,0.3,0,0
stage_in_local_local_4_0,None,transfer,0,1676891795.0,,,1676891800.0,1676891801.0,1676891803.0,1676891801.0,1676891810.0,,,1676891810.0,1676891815.0,5.0,,1.0,9.0,5.0,2.0,12577.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.4,0,0
stage_in_local_condorpool_8_0,None,transfer,0,1676891795.0,,,1676891800.0,1676891801.0,1676891804.0,1676891800.0,1676891810.0,,,1676891810.0,1676891815.0,5.0,,0.0,10.0,5.0,3.0,2368.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.4,0,0
stage_in_local_condorpool_3_0,None,transfer,0,1676891795.0,,,1676891800.0,1676891801.0,1676891805.0,1676891800.0,1676891810.0,,,1676891810.0,1676891815.0,5.0,,0.0,10.0,5.0,4.0,12704.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.6,0,0
stage_in_local_condorpool_2_0,None,transfer,0,1676891795.0,,,1676891800.0,1676891801.0,1676891807.0,1676891800.0,1676891815.0,,,1676891815.0,1676891820.0,5.0,,0.0,15.0,5.0,6.0,55480.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,1.0,0,0
stage_in_local_condorpool_1_0,None,transfer,0,1676891795.0,,,1676891800.0,1676891801.0,1676891805.0,1676891800.0,1676891810.0,,,1676891810.0,1676891815.0,5.0,,0.0,10.0,5.0,4.0,15640.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.6,0,0
stage_in_local_condorpool_0_0,None,transfer,0,1676891795.0,,,1676891800.0,1676891801.0,1676891811.0,1676891801.0,1676891820.0,,,1676891820.0,1676891825.0,5.0,,1.0,19.0,5.0,10.0,936801734.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,5.6,0,0
stage_in_local_condorpool_7_0,None,transfer,0,1676891795.0,,,1676891800.0,1676891801.0,1676891804.0,1676891801.0,1676891810.0,,,1676891810.0,1676891815.0,5.0,,1.0,9.0,5.0,3.0,3488.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.4,0,0
stage_in_local_condorpool_6_0,None,transfer,0,1676891795.0,,,1676891800.0,1676891801.0,1676891804.0,1676891801.0,1676891810.0,,,1676891810.0,1676891815.0,5.0,,1.0,9.0,5.0,3.0,7870.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.4,0,0
nlp_ID0000002,None,compute,0,1676891825.0,,,1676891830.0,1676891796.0,1676891814.0,1676891834.0,1676892135.0,1676892081.0,1676892086.0,1676892135.0,1676892140.0,5.0,,4.0,301.0,5.0,18.0,369033604.0,5.0,2755872.0,poseidon,condorpool,poseidon-worker-2-container-0-7,nlp,/srv/nlp,,1546.8,0,0
eda_ID0000001,None,compute,0,1676891825.0,,,1676891830.0,1676891796.0,1676891815.0,1676891834.0,1676891910.0,1676891856.0,1676891860.0,1676891910.0,1676891915.0,5.0,,4.0,76.0,5.0,19.0,464177772.0,4.0,1197154.0,poseidon,condorpool,poseidon-worker-3-container-32-39,eda,/srv/eda,,34.1,0,0
preprocess_ID0000003,None,compute,0,1676891825.0,,,1676891830.0,1676891796.0,1676891816.0,1676891834.0,1676891885.0,1676891828.0,1676891836.0,1676891885.0,1676891890.0,5.0,,4.0,51.0,5.0,20.0,467356066.0,8.0,160257914.0,poseidon,condorpool,poseidon-worker-2-container-24-31,preprocess,/srv/preprocess,,4.4,0,0
feature_eng_0_ID0000004,None,compute,0,1676891890.0,,,1676891895.0,1676891859.0,1676891876.0,1676891897.0,1676891940.0,1676891888.0,1676891892.0,1676891940.0,1676891945.0,5.0,,2.0,43.0,5.0,17.0,369949088.0,4.0,893320.0,poseidon,condorpool,poseidon-worker-2-container-24-31,feature_eng_0,/srv/feature_eng_0,,5.1,0,0
feature_eng_1_ID0000005,None,compute,0,1676891890.0,,,1676891895.0,1676891869.0,1676891890.0,1676891907.0,1676891970.0,1676891914.0,1676891925.0,1676891970.0,1676891975.0,5.0,,12.0,63.0,5.0,21.0,528250191.0,11.0,393324463.0,poseidon,condorpool,poseidon-worker-3-container-32-39,feature_eng_1,/srv/feature_eng_1,,15.8,0,0
feature_eng_5_ID0000009,None,compute,0,1676891975.0,,,1676891980.0,1676891944.0,1676891969.0,1676891982.0,1676892266.0,1676892202.0,1676892218.0,1676892266.0,1676892271.0,5.0,,2.0,284.0,5.0,25.0,856820455.0,16.0,655540227.0,poseidon,condorpool,poseidon-worker-2-container-24-31,feature_eng_5,/srv/feature_eng_5,,223.0,0,0
stage_out_local_condorpool_1_0,None,transfer,0,1676891975.0,,,1676891980.0,,,1676891980.0,1676891990.0,1676891980.0,1676891985.0,1676891990.0,1676891995.0,5.0,,0.0,10.0,5.0,,,5.0,394217783.0,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,2.1,0,0
