,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,execute_start,execute_end,stage_out_start,stage_out_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_predict-future-sales_0_local,None,auxiliary,0,1676686177.0,,,1676686178.0,,,1676686182.0,1676686188.0,,,1676686188.0,1676686193.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer,0.3,0,0
create_dir_predict-future-sales_0_condorpool,None,auxiliary,0,1676686177.0,,,1676686178.0,,,1676686182.0,1676686188.0,,,1676686188.0,1676686193.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer,0.3,0,0
stage_in_local_condorpool_6_0,None,transfer,0,1676686193.0,,,1676686198.0,1676686199.0,1676686202.0,1676686198.0,1676686208.0,,,1676686208.0,1676686213.0,5.0,,0.0,10.0,5.0,3.0,7870.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.5,0,0
stage_in_local_condorpool_0_0,None,transfer,0,1676686193.0,,,1676686198.0,1676686199.0,1676686213.0,1676686198.0,1676686218.0,,,1676686218.0,1676686223.0,5.0,,0.0,20.0,5.0,14.0,936801734.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,5.9,0,0
stage_in_local_condorpool_1_0,None,transfer,0,1676686193.0,,,1676686198.0,1676686199.0,1676686203.0,1676686198.0,1676686213.0,,,1676686213.0,1676686218.0,5.0,,0.0,15.0,5.0,4.0,15640.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.6,0,0
stage_in_local_condorpool_7_0,None,transfer,0,1676686193.0,,,1676686198.0,1676686199.0,1676686202.0,1676686198.0,1676686208.0,,,1676686208.0,1676686213.0,5.0,,0.0,10.0,5.0,3.0,3488.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.5,0,0
stage_in_local_condorpool_3_0,None,transfer,0,1676686193.0,,,1676686198.0,1676686199.0,1676686203.0,1676686198.0,1676686213.0,,,1676686213.0,1676686218.0,5.0,,0.0,15.0,5.0,4.0,12704.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.6,0,0
stage_in_local_condorpool_8_0,None,transfer,0,1676686193.0,,,1676686198.0,1676686198.0,1676686202.0,1676686198.0,1676686208.0,,,1676686208.0,1676686213.0,5.0,,0.0,10.0,5.0,4.0,2368.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.5,0,0
stage_in_local_local_4_0,None,transfer,0,1676686193.0,,,1676686198.0,1676686198.0,1676686201.0,1676686198.0,1676686208.0,,,1676686208.0,1676686213.0,5.0,,0.0,10.0,5.0,3.0,12577.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.4,0,0
stage_in_local_condorpool_2_0,None,transfer,0,1676686193.0,,,1676686198.0,1676686199.0,1676686204.0,1676686198.0,1676686213.0,,,1676686213.0,1676686218.0,5.0,,0.0,15.0,5.0,5.0,55480.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,1.1,0,0
preprocess_ID0000003,None,compute,0,1676686223.0,,,1676686228.0,1676686203.0,1676686221.0,1676686237.0,1676686288.0,1676686233.0,1676686243.0,1676686288.0,1676686293.0,5.0,,9.0,51.0,5.0,18.0,467356066.0,10.0,160257914.0,poseidon,condorpool,poseidon-worker-1-container-40-47,preprocess,/srv/preprocess,,4.2,0,0
nlp_ID0000002,None,compute,0,1676686223.0,,,1676686228.0,1676686203.0,1676686220.0,1676686237.0,1676686604.0,1676686553.0,1676686557.0,1676686604.0,1676686609.0,5.0,,9.0,367.0,5.0,17.0,369033604.0,4.0,2755872.0,poseidon,condorpool,poseidon-worker-2-container-24-31,nlp,/srv/nlp,,2046.3,0,0
eda_ID0000001,None,compute,0,1676686223.0,,,1676686228.0,1676686203.0,1676686221.0,1676686237.0,1676686313.0,1676686262.0,1676686267.0,1676686313.0,1676686318.0,5.0,,9.0,76.0,5.0,18.0,464177772.0,5.0,1196667.0,poseidon,condorpool,poseidon-worker-1-container-0-7,eda,/srv/eda,,34.3,0,0
feature_eng_0_ID0000004,None,compute,0,1676686293.0,,,1676686298.0,1676686265.0,1676686282.0,1676686300.0,1676686343.0,1676686293.0,1676686298.0,1676686343.0,1676686348.0,5.0,,2.0,43.0,5.0,17.0,369949088.0,5.0,893320.0,poseidon,condorpool,poseidon-worker-1-container-40-47,feature_eng_0,/srv/feature_eng_0,,5.0,0,0
feature_eng_1_ID0000005,None,compute,0,1676686293.0,,,1676686298.0,1676686276.0,1676686295.0,1676686310.0,1676686379.0,1676686319.0,1676686333.0,1676686379.0,1676686384.0,5.0,,12.0,69.0,5.0,19.0,528250191.0,14.0,393324463.0,poseidon,condorpool,poseidon-worker-1-container-0-7,feature_eng_1,/srv/feature_eng_1,,15.8,0,0
feature_eng_4_ID0000008,None,compute,0,1676686384.0,,,1676686389.0,1676686363.0,1676686386.0,1676686398.0,1676686519.0,1676686448.0,1676686476.0,1676686519.0,1676686524.0,5.0,,9.0,121.0,5.0,23.0,761328752.0,28.0,1201824259.0,poseidon,condorpool,poseidon-worker-1-container-40-47,feature_eng_4,/srv/feature_eng_4,,50.1,0,0
feature_eng_3_ID0000007,None,compute,0,1676686384.0,,,1676686389.0,1676686356.0,1676686378.0,1676686390.0,1676686574.0,1676686500.0,1676686527.0,1676686574.0,1676686579.0,5.0,,1.0,184.0,5.0,22.0,762217561.0,27.0,1179971921.0,poseidon,condorpool,poseidon-worker-1-container-40-47,feature_eng_3,/srv/feature_eng_3,,109.4,0,0
feature_eng_2_ID0000006,None,compute,0,1676686384.0,,,1676686389.0,1676686363.0,1676686386.0,1676686398.0,1676686769.0,1676686686.0,1676686723.0,1676686769.0,1676686774.0,5.0,,9.0,371.0,5.0,23.0,761320658.0,37.0,1748107178.0,poseidon,condorpool,poseidon-worker-1-container-0-7,feature_eng_2,/srv/feature_eng_2,,284.8,0,0
