,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000-genome_0_condorpool,normal,auxiliary,0,1663064476.0,,,1663064477.0,1663064481.0,1663064487.0,1663064487.0,1663064492.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,host-10-100-100-233.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::dirmanager -N null -i - -R local  -L 1000-genome -T 2022-08-03T06:30:23+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer,0.2,0,0
individuals_ID0000047,cpu_2,compute,0,1663064492.0,,,1663064498.0,1663064518.0,1663066596.0,1663066596.0,1663066601.0,6.0,,20.0,2078.0,5.0,53.0,1014283276.0,5.0,388321.0,poseidon,condorpool,worker2-container-36-39,individuals,/var/lib/condor/execute/dir_125618/pegasus.NztncivSA/individuals,,769.1,0,0
individuals_ID0000046,cpu_2,compute,0,1663064492.0,,,1663064498.0,1663064518.0,1663066025.0,1663066025.0,1663066030.0,6.0,,20.0,1507.0,5.0,71.0,1014283276.0,4.0,357330.0,poseidon,condorpool,worker1-container-16-19,individuals,/var/lib/condor/execute/dir_104661/pegasus.dd7iYnKTg/individuals,,785.8,0,0
individuals_ID0000045,cpu_2,compute,0,1663064492.0,,,1663064498.0,1663064518.0,1663069695.0,1663069695.0,1663069700.0,6.0,,20.0,5177.0,5.0,58.0,1014283276.0,5.0,338748.0,poseidon,condorpool,worker2-container-28-31,individuals,/var/lib/condor/execute/dir_114875/pegasus.jv1Cdt1oU/individuals,,793.6,0,0
individuals_ID0000044,cpu_2,compute,0,1663064492.0,,,1663064498.0,1663064518.0,1663069630.0,1663069630.0,1663069635.0,6.0,,20.0,5112.0,5.0,43.0,1014283276.0,5.0,466869.0,poseidon,condorpool,worker2-container-12-15,individuals,/var/lib/condor/execute/dir_107661/pegasus.Rmy6ODfXf/individuals,,772.8,0,0
individuals_ID0000049,cpu_2,compute,0,1663064492.0,,,1663064498.0,1663064518.0,1663068655.0,1663068655.0,1663068660.0,6.0,,20.0,4137.0,5.0,45.0,1014283276.0,5.0,410288.0,poseidon,condorpool,worker2-container-4-7,individuals,/var/lib/condor/execute/dir_125146/pegasus.H60GF993H/individuals,,769.8,0,0
individuals_ID0000048,normal,compute,0,1663064492.0,,,1663064498.0,1663064518.0,1663067957.0,1663067957.0,1663067962.0,6.0,,20.0,3439.0,5.0,70.0,1014283276.0,5.0,489778.0,poseidon,condorpool,worker1-container-20-23,individuals,/var/lib/condor/execute/dir_85660/pegasus.arnC0i1HX/individuals,,762.4,0,0
individuals_ID0000032,cpu_2,compute,0,1663064492.0,,,1663064498.0,1663064518.0,1663069950.0,1663069950.0,1663069955.0,6.0,,20.0,5432.0,5.0,51.0,1014283276.0,5.0,327005.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_119897/pegasus.7GjUHyLwV/individuals,,771.9,0,0
individuals_ID0000031,normal,compute,0,1663064492.0,,,1663064498.0,1663064518.0,1663068027.0,1663068027.0,1663068032.0,6.0,,20.0,3509.0,5.0,58.0,1014283276.0,5.0,260913.0,poseidon,condorpool,worker1-container-36-39,individuals,/var/lib/condor/execute/dir_90743/pegasus.1JGYaLLMJ/individuals,,781.3,0,0
individuals_ID0000030,cpu_2,compute,0,1663064492.0,,,1663064497.0,1663064518.0,1663069980.0,1663069980.0,1663069985.0,5.0,,21.0,5462.0,5.0,63.0,1014283276.0,5.0,222938.0,poseidon,condorpool,worker1-container-8-11,individuals,/var/lib/condor/execute/dir_119894/pegasus.JiDhBDjd7/individuals,,782.7,0,0
