,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000-genome_0_condorpool,normal,auxiliary,0,1662461845.0,,,1662461846.0,1662461852.0,1662461856.0,1662461856.0,1662461862.0,1.0,,6.0,4.0,6.0,,,,,poseidon,local,host-10-100-100-233.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::dirmanager -N null -i - -R local  -L 1000-genome -T 2022-08-03T06:30:23+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer,0.2,0,0
individuals_ID0000047,hdd_5,compute,0,1662461862.0,,,1662461867.0,1662461890.0,1662464870.0,1662464870.0,1662464875.0,5.0,,23.0,2980.0,5.0,897.0,1971058090.0,5.0,388073.0,poseidon,condorpool,worker2-container-24-27,individuals,/var/lib/condor/execute/dir_23258/pegasus.5sSfwy4Pv/individuals,,896.7,0,0
individuals_ID0000046,normal,compute,0,1662461862.0,,,1662461867.0,1662461890.0,1662464104.0,1662464104.0,1662464109.0,5.0,,23.0,2214.0,5.0,37.0,1014283276.0,4.0,357105.0,poseidon,condorpool,worker2-container-0-3,individuals,/var/lib/condor/execute/dir_28354/pegasus.WVH5MSpsS/individuals,,878.6,0,0
individuals_ID0000045,hdd_5,compute,0,1662461862.0,,,1662461867.0,1662461888.0,1662464579.0,1662464579.0,1662464584.0,5.0,,21.0,2691.0,5.0,400.0,1014283276.0,5.0,337509.0,poseidon,condorpool,worker1-container-28-31,individuals,/var/lib/condor/execute/dir_30383/pegasus.1tV1zBOSx/individuals,,911.0,0,0
individuals_ID0000044,hdd_5,compute,0,1662461862.0,,,1662461867.0,1662461888.0,1662464619.0,1662464619.0,1662464624.0,5.0,,21.0,2731.0,5.0,349.0,1014283276.0,5.0,465619.0,poseidon,condorpool,worker2-container-28-31,individuals,/var/lib/condor/execute/dir_30694/pegasus.zfqiXPdRE/individuals,,892.8,0,0
individuals_ID0000049,normal,compute,0,1662461862.0,,,1662461867.0,1662461888.0,1662465045.0,1662465045.0,1662465050.0,5.0,,21.0,3157.0,5.0,1688.0,1446232362.0,5.0,409333.0,poseidon,condorpool,worker1-container-0-3,individuals,/var/lib/condor/execute/dir_33976/pegasus.0T0Gauf2G/individuals,,925.3,0,0
individuals_ID0000048,hdd_5,compute,0,1662461862.0,,,1662461867.0,1662461888.0,1662464524.0,1662464524.0,1662464529.0,5.0,,21.0,2636.0,5.0,378.0,1014283276.0,4.0,489050.0,poseidon,condorpool,worker1-container-20-23,individuals,/var/lib/condor/execute/dir_27819/pegasus.Dyz29YPj3/individuals,,918.3,0,0
individuals_ID0000032,hdd_5,compute,0,1662461862.0,,,1662461867.0,1662461888.0,1662464684.0,1662464684.0,1662464689.0,5.0,,21.0,2796.0,5.0,429.0,1014283276.0,5.0,325868.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_24847/pegasus.af8gEw6F7/individuals,,912.9,0,0
individuals_ID0000031,hdd_5,compute,0,1662461862.0,,,1662461867.0,1662461890.0,1662465035.0,1662465035.0,1662465040.0,5.0,,23.0,3145.0,5.0,812.0,1014283276.0,5.0,260113.0,poseidon,condorpool,worker1-container-12-15,individuals,/var/lib/condor/execute/dir_21315/pegasus.0aQNYwY07/individuals,,944.0,0,0
individuals_ID0000030,hdd_5,compute,0,1662461862.0,,,1662461867.0,1662461888.0,1662465000.0,1662465000.0,1662465005.0,5.0,,21.0,3112.0,5.0,404.0,1014283276.0,4.0,221654.0,poseidon,condorpool,worker1-container-4-7,individuals,/var/lib/condor/execute/dir_31476/pegasus.UXh7eVEZt/individuals,,939.6,0,0
individuals_ID0000036,normal,compute,0,1662461862.0,,,1662461867.0,1662461888.0,1662464840.0,1662464840.0,1662464845.0,5.0,,21.0,2952.0,5.0,400.0,1014283276.0,5.0,216149.0,poseidon,condorpool,worker1-container-32-35,individuals,/var/lib/condor/execute/dir_30013/pegasus.ck1beihfb/individuals,,941.6,0,0
sifting_ID0000104,hdd_5,compute,0,1662461862.0,,,1662461867.0,1662461888.0,1662463859.0,1662463859.0,1662463864.0,5.0,,21.0,1971.0,5.0,1220.0,2740006754.0,4.0,1055195.0,poseidon,condorpool,worker2-container-20-23,sifting,/var/lib/condor/execute/dir_25765/pegasus.40UBIB4pH/sifting,,5.7,0,0
individuals_ID0000035,hdd_5,compute,0,1662461862.0,,,1662461867.0,1662461888.0,1662464644.0,1662464644.0,1662464649.0,5.0,,21.0,2756.0,5.0,152.0,1014283276.0,4.0,409895.0,poseidon,condorpool,worker2-container-36-39,individuals,/var/lib/condor/execute/dir_33549/pegasus.kvYk1ClJ0/individuals,,893.4,0,0
individuals_ID0000033,hdd_5,compute,0,1662461862.0,,,1662461867.0,1662461888.0,1662465025.0,1662465025.0,1662465030.0,5.0,,21.0,3137.0,5.0,812.0,1014283276.0,4.0,416505.0,poseidon,condorpool,worker1-container-24-27,individuals,/var/lib/condor/execute/dir_33346/pegasus.yPd4wqawJ/individuals,,933.6,0,0
