,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,execute_start,execute_end,stage_out_start,stage_out_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_predict-future-sales_0_local,None,auxiliary,0,1677052483.0,,,1677052484.0,,,1677052489.0,1677052495.0,,,1677052495.0,1677052500.0,1.0,,5.0,6.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer,0.3,0,0
create_dir_predict-future-sales_0_condorpool,None,auxiliary,0,1677052483.0,,,1677052485.0,,,1677052489.0,1677052495.0,,,1677052495.0,1677052500.0,2.0,,4.0,6.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer,0.3,0,0
stage_in_local_condorpool_6_0,None,transfer,0,1677052500.0,,,1677052505.0,1677052505.0,1677052509.0,1677052505.0,1677052515.0,,,1677052515.0,1677052520.0,5.0,,0.0,10.0,5.0,4.0,7870.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.5,0,0
stage_in_local_condorpool_0_0,None,transfer,0,1677052500.0,,,1677052505.0,1677052505.0,1677052515.0,1677052505.0,1677052525.0,,,1677052525.0,1677052530.0,5.0,,0.0,20.0,5.0,10.0,936801734.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,5.7,0,0
stage_in_local_condorpool_1_0,None,transfer,0,1677052500.0,,,1677052505.0,1677052505.0,1677052510.0,1677052505.0,1677052515.0,,,1677052515.0,1677052520.0,5.0,,0.0,10.0,5.0,5.0,15640.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.6,0,0
stage_in_local_condorpool_7_0,None,transfer,0,1677052500.0,,,1677052505.0,1677052505.0,1677052509.0,1677052505.0,1677052515.0,,,1677052515.0,1677052520.0,5.0,,0.0,10.0,5.0,4.0,3488.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.5,0,0
stage_in_local_condorpool_3_0,None,transfer,0,1677052500.0,,,1677052505.0,1677052505.0,1677052510.0,1677052505.0,1677052515.0,,,1677052515.0,1677052520.0,5.0,,0.0,10.0,5.0,5.0,12704.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.6,0,0
stage_in_local_condorpool_8_0,None,transfer,0,1677052500.0,,,1677052505.0,1677052505.0,1677052509.0,1677052505.0,1677052515.0,,,1677052515.0,1677052520.0,5.0,,0.0,10.0,5.0,4.0,2368.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.5,0,0
stage_in_local_local_4_0,None,transfer,0,1677052500.0,,,1677052505.0,1677052505.0,1677052507.0,1677052505.0,1677052515.0,,,1677052515.0,1677052520.0,5.0,,0.0,10.0,5.0,2.0,12577.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.4,0,0
stage_in_local_condorpool_2_0,None,transfer,0,1677052500.0,,,1677052505.0,1677052505.0,1677052511.0,1677052505.0,1677052520.0,,,1677052520.0,1677052525.0,5.0,,0.0,15.0,5.0,6.0,55480.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,1.1,0,0
preprocess_ID0000003,hdd_5,compute,0,1677052530.0,,,1677052535.0,1677052497.0,1677052543.0,1677052537.0,1677052726.0,1677052668.0,1677052675.0,1677052726.0,1677052731.0,5.0,,2.0,189.0,5.0,46.0,467356066.0,7.0,160257914.0,poseidon,condorpool,poseidon-worker-2-container-40-47,preprocess,/srv/preprocess,,4.3,0,0
nlp_ID0000002,None,compute,0,1677052530.0,,,1677052535.0,1677052497.0,1677052514.0,1677052537.0,1677052786.0,1677052732.0,1677052736.0,1677052786.0,1677052791.0,5.0,,2.0,249.0,5.0,17.0,369033604.0,4.0,2755872.0,poseidon,condorpool,poseidon-worker-3-container-32-39,nlp,/srv/nlp,,1296.7,0,0
eda_ID0000001,hdd_5,compute,0,1677052530.0,,,1677052535.0,1677052497.0,1677052542.0,1677052537.0,1677052721.0,1677052668.0,1677052672.0,1677052721.0,1677052726.0,5.0,,2.0,184.0,5.0,45.0,464177772.0,4.0,1196919.0,poseidon,condorpool,poseidon-worker-2-container-0-7,eda,/srv/eda,,33.9,0,0
feature_eng_0_ID0000004,hdd_5,compute,0,1677052731.0,,,1677052736.0,1677052697.0,1677052740.0,1677052737.0,1677052981.0,1677052929.0,1677052933.0,1677052981.0,1677052986.0,5.0,,1.0,244.0,5.0,43.0,369949088.0,4.0,893320.0,poseidon,condorpool,poseidon-worker-2-container-40-47,feature_eng_0,/srv/feature_eng_0,,4.8,0,0
feature_eng_1_ID0000005,hdd_5,compute,0,1677052731.0,,,1677052736.0,1677052697.0,1677052747.0,1677052737.0,1677052991.0,1677052929.0,1677052939.0,1677052991.0,1677052996.0,5.0,,1.0,254.0,5.0,50.0,528250191.0,10.0,393324463.0,poseidon,condorpool,poseidon-worker-2-container-0-7,feature_eng_1,/srv/feature_eng_1,,15.8,0,0
stage_out_local_condorpool_0_0,None,transfer,0,1677052791.0,,,1677052796.0,,,1677052796.0,1677052806.0,1677052797.0,1677052801.0,1677052806.0,1677052811.0,5.0,,0.0,10.0,5.0,,,4.0,164210705.0,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,2.0,0,0
register_condorpool_0_0,None,auxiliary,0,1677052811.0,,,1677052816.0,,,1677052816.0,1677052821.0,,,1677052821.0,1677052826.0,5.0,,0.0,5.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::rc-client,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client,"pegasus-kickstart  -n pegasus::rc-client -N null -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client --prefix pegasus.catalog.replica.output --conf /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0082/pegasus.7203001665935924392.properties -v --meta /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0082/00/00/nlp_ID0000002.meta,/home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0082/00/00/eda_ID0000001.meta,/home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0082/00/00/preprocess_ID0000003.meta --insert /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0082/00/00/register_condorpool_0_0.in",3.1,0,0
feature_eng_4_ID0000008,hdd_5,compute,0,1677052996.0,,,1677053001.0,1677052978.0,1677053000.0,1677053018.0,1677053807.0,1677053734.0,1677053757.0,1677053807.0,1677053812.0,5.0,,17.0,789.0,5.0,22.0,761328752.0,23.0,1201824259.0,poseidon,condorpool,poseidon-worker-2-container-40-47,feature_eng_4,/srv/feature_eng_4,,49.9,0,0
feature_eng_2_ID0000006,hdd_5,compute,0,1677052996.0,,,1677053001.0,1677053101.0,1677053155.0,1677053141.0,1677054152.0,1677054073.0,1677054103.0,1677054152.0,1677054157.0,5.0,,140.0,1011.0,5.0,54.0,761320658.0,30.0,1748107178.0,poseidon,condorpool,poseidon-worker-2-container-0-7,feature_eng_2,/srv/feature_eng_2,,281.7,0,0
stage_out_local_condorpool_1_0,None,transfer,0,1677052996.0,,,1677053001.0,,,1677053001.0,1677053011.0,1677053002.0,1677053006.0,1677053011.0,1677053016.0,5.0,,0.0,10.0,5.0,,,4.0,394217783.0,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,2.1,0,0
feature_eng_5_ID0000009,hdd_5,compute,0,1677052996.0,,,1677053001.0,1677052963.0,1677053107.0,1677053003.0,1677053802.0,1677053734.0,1677053749.0,1677053802.0,1677053807.0,5.0,,2.0,799.0,5.0,144.0,856820455.0,15.0,655540227.0,poseidon,condorpool,poseidon-worker-2-container-40-47,feature_eng_5,/srv/feature_eng_5,,215.0,0,0
feature_eng_3_ID0000007,hdd_5,compute,0,1677052996.0,,,1677053001.0,1677052963.0,1677053107.0,1677053003.0,1677053807.0,1677053734.0,1677053756.0,1677053807.0,1677053812.0,5.0,,2.0,804.0,5.0,144.0,762217561.0,22.0,1179971921.0,poseidon,condorpool,poseidon-worker-2-container-0-7,feature_eng_3,/srv/feature_eng_3,,109.7,0,0
register_condorpool_1_0,None,auxiliary,0,1677053016.0,,,1677053021.0,,,1677053022.0,1677053026.0,,,1677053026.0,1677053031.0,5.0,,1.0,4.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::rc-client,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client,"pegasus-kickstart  -n pegasus::rc-client -N null -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client --prefix pegasus.catalog.replica.output --conf /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0082/pegasus.7203001665935924392.properties -v --meta /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0082/00/00/feature_eng_1_ID0000005.meta,/home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0082/00/00/feature_eng_0_ID0000004.meta --insert /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0082/00/00/register_condorpool_1_0.in",2.9,0,0
stage_out_local_condorpool_2_0,None,transfer,0,1677054157.0,,,1677054162.0,,,1677054162.0,1677054187.0,1677054162.0,1677054181.0,1677054187.0,1677054192.0,5.0,,0.0,25.0,5.0,,,19.0,4785443585.0,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,20.8,0,0
feature_merge_ID0000010,hdd_5,compute,0,1677054157.0,,,1677054162.0,1677054123.0,1677054218.0,1677054163.0,1677055829.0,1677055729.0,1677055778.0,1677055829.0,1677055834.0,5.0,,1.0,1666.0,5.0,95.0,5155397110.0,49.0,2993643458.0,poseidon,condorpool,poseidon-worker-2-container-0-7,feature_merge,/srv/feature_merge,,64.6,0,0
register_condorpool_2_0,None,auxiliary,0,1677054192.0,,,1677054197.0,,,1677054197.0,1677054202.0,,,1677054202.0,1677054207.0,5.0,,0.0,5.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::rc-client,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client,"pegasus-kickstart  -n pegasus::rc-client -N null -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/pegasus-rc-client --prefix pegasus.catalog.replica.output --conf /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0082/pegasus.7203001665935924392.properties -v --meta /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0082/00/00/feature_eng_5_ID0000009.meta,/home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0082/00/00/feature_eng_2_ID0000006.meta,/home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0082/00/00/feature_eng_3_ID0000007.meta,/home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0082/00/00/feature_eng_4_ID0000008.meta --insert /home/poseidon/workflows/predict-future-sales-workflow/submit/poseidon/pegasus/predict-future-sales/run0082/00/00/register_condorpool_2_0.in",3.0,0,0
stage_inter_local_xgboost_model_ID0000021_0,None,transfer,0,1677055834.0,,,1677055839.0,1677055839.0,1677055877.0,1677055839.0,1677055885.0,,,1677055885.0,1677055890.0,5.0,,0.0,46.0,5.0,38.0,2646308508.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,9.6,0,0
stage_inter_local_model_predict_ID0000022_0,None,transfer,0,1677055834.0,,,1677055839.0,1677055839.0,1677055843.0,1677055839.0,1677055849.0,,,1677055849.0,1677055854.0,5.0,,0.0,10.0,5.0,4.0,54050130.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.6,0,0
stage_inter_local_xgboost_hp_tuning_workflow_ID0000015_0,None,transfer,0,1677055834.0,,,1677055839.0,1677055839.0,1677055841.0,1677055839.0,1677055849.0,,,1677055849.0,1677055854.0,5.0,,0.0,10.0,5.0,2.0,826.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.3,0,0
