,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_casa-nowcast-full_0_condorpool,None,auxiliary,0,1705530917.0,,,1705530918.0,,,0.0,1705530922.0,1705530928.0,,,0.0,1705530928.0,1705530933.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L casa-nowcast-full -T 2023-12-19T22:54:40+00:00 pegasus-transfer,0.2,0,0,,,,,,,,,
NowcastToWDSS2_ID0000190,None,compute,0,1705530933.0,,,1705530939.0,1705531009.0,1705531038.0,7495177.0,1705530958.0,1705531192.0,1705531078.0,1705531103.0,199184.0,1705531192.0,1705531197.0,6.0,,19.0,234.0,5.0,29.0,170460244.0,25.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-44-47,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0001387,None,compute,0,1705530933.0,,,1705530939.0,1705531010.0,1705531038.0,7947711.2,1705530973.0,1705531166.0,1705531078.0,1705531083.0,981909.0,1705531166.0,1705531171.0,6.0,,34.0,193.0,5.0,28.0,170460244.0,5.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-40-43,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000694,None,compute,0,1705530933.0,,,1705530939.0,1705530989.0,1705531000.0,29769700.0,1705530962.0,1705531049.0,1705531035.0,1705531039.0,1153889.0,1705531049.0,1705531055.0,6.0,,23.0,87.0,6.0,11.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-44-47,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.0,0,0,,,,,,,,,
NowcastToWDSS2_ID0000631,None,compute,0,1705530933.0,,,1705530939.0,1705530960.0,1705530992.0,29813652.5,1705530958.0,1705531049.0,1705531035.0,1705531039.0,1189878.0,1705531049.0,1705531055.0,6.0,,19.0,91.0,6.0,32.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-24-27,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0001324,None,compute,0,1705530933.0,,,1705530939.0,1705530959.0,1705530992.0,30800221.0,1705530958.0,1705531049.0,1705531035.0,1705531039.0,1175799.0,1705531049.0,1705531055.0,6.0,,19.0,91.0,6.0,33.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-8-11,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000253,None,compute,0,1705530933.0,,,1705530939.0,1705530960.0,1705530992.0,32228644.6,1705530958.0,1705531049.0,1705531035.0,1705531039.0,1184254.0,1705531049.0,1705531055.0,6.0,,19.0,91.0,6.0,32.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-4-7,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000757,None,compute,0,1705530933.0,,,1705530939.0,1705531009.0,1705531038.0,7494345.0,1705530958.0,1705531192.0,1705531078.0,1705531103.0,199418.0,1705531192.0,1705531197.0,6.0,,19.0,234.0,5.0,29.0,170460244.0,25.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-12-15,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0001765,None,compute,0,1705530933.0,,,1705530939.0,1705530959.0,1705530992.0,29947477.0,1705530958.0,1705531049.0,1705531035.0,1705531039.0,1168063.0,1705531049.0,1705531055.0,6.0,,19.0,91.0,6.0,33.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-12-15,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000379,None,compute,0,1705530933.0,,,1705530939.0,1705531009.0,1705531037.0,7614782.5,1705530958.0,1705531166.0,1705531078.0,1705531083.0,981887.0,1705531166.0,1705531171.0,6.0,,19.0,208.0,5.0,28.0,170460244.0,5.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-8-11,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000316,hdd_5,compute,0,1705530933.0,,,1705530939.0,1705531010.0,1705531038.0,7777805.8,1705530958.0,1705531192.0,1705531078.0,1705531103.0,199100.0,1705531192.0,1705531197.0,6.0,,19.0,234.0,5.0,28.0,170460244.0,25.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-0-3,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0001009,None,compute,0,1705530933.0,,,1705530939.0,1705530959.0,1705530992.0,30699067.0,1705530958.0,1705531049.0,1705531035.0,1705531039.0,1167271.0,1705531049.0,1705531055.0,6.0,,19.0,91.0,6.0,33.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-20-23,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0001702,None,compute,0,1705530933.0,,,1705530939.0,1705530959.0,1705530992.0,30766863.5,1705530958.0,1705531049.0,1705531035.0,1705531039.0,1167227.0,1705531049.0,1705531055.0,6.0,,19.0,91.0,6.0,33.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-28-31,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0001828,hdd_5,compute,0,1705530933.0,,,1705530939.0,1705531010.0,1705531049.0,7805180.5,1705530973.0,1705531192.0,1705531078.0,1705531103.0,199222.0,1705531192.0,1705531197.0,6.0,,34.0,219.0,5.0,39.0,170460244.0,25.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-4-7,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0001072,None,compute,0,1705530933.0,,,1705530939.0,1705530959.0,1705530992.0,30972654.0,1705530958.0,1705531049.0,1705531035.0,1705531039.0,1184286.0,1705531049.0,1705531055.0,6.0,,19.0,91.0,6.0,33.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-32-35,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0001261,None,compute,0,1705530933.0,,,1705530939.0,1705531010.0,1705531038.0,7626489.9,1705530973.0,1705531192.0,1705531078.0,1705531103.0,199218.0,1705531192.0,1705531197.0,6.0,,34.0,219.0,5.0,28.0,170460244.0,25.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-36-39,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000001,None,compute,0,1705530933.0,,,1705530939.0,1705530960.0,1705530998.0,5328612.3,1705530958.0,1705531049.0,1705531035.0,1705531039.0,1161322.0,1705531049.0,1705531055.0,6.0,,19.0,91.0,6.0,38.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-36-39,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000568,None,compute,0,1705530933.0,,,1705530938.0,1705530959.0,1705530992.0,30754222.0,1705530957.0,1705531044.0,1705531035.0,1705531038.0,1383754.0,1705531044.0,1705531049.0,5.0,,19.0,87.0,5.0,33.0,170460244.0,3.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-8-11,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0001513,None,compute,0,1705530933.0,,,1705530938.0,1705531010.0,1705531038.0,7945433.5,1705530973.0,1705531192.0,1705531078.0,1705531103.0,199720.0,1705531192.0,1705531197.0,5.0,,35.0,219.0,5.0,28.0,170460244.0,25.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-40-43,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000820,None,compute,0,1705530933.0,,,1705530938.0,1705530960.0,1705530992.0,30589263.0,1705530958.0,1705531049.0,1705531035.0,1705531039.0,1152703.0,1705531049.0,1705531055.0,5.0,,20.0,91.0,6.0,32.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-24-27,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000127,hdd_5,compute,0,1705530933.0,,,1705530938.0,1705531009.0,1705531037.0,7682194.9,1705530958.0,1705531203.0,1705531078.0,1705531103.0,199216.0,1705531203.0,1705531208.0,5.0,,20.0,245.0,5.0,28.0,170460244.0,25.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-16-19,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000442,None,compute,0,1705530933.0,,,1705530939.0,1705530960.0,1705530997.0,5489785.7,1705530959.0,1705531049.0,1705531035.0,1705531039.0,1176075.0,1705531049.0,1705531055.0,6.0,,20.0,90.0,6.0,37.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-16-19,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0001639,None,compute,0,1705530933.0,,,1705530938.0,1705531009.0,1705531038.0,7493252.4,1705530958.0,1705531192.0,1705531078.0,1705531103.0,199171.0,1705531192.0,1705531197.0,5.0,,20.0,234.0,5.0,29.0,170460244.0,25.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-44-47,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000946,None,compute,0,1705530933.0,,,1705530938.0,1705531010.0,1705531038.0,7608797.0,1705530973.0,1705531192.0,1705531078.0,1705531103.0,199161.0,1705531192.0,1705531197.0,5.0,,35.0,219.0,5.0,28.0,170460244.0,25.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-36-39,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0001198,None,compute,0,1705530933.0,,,1705530938.0,1705531009.0,1705531037.0,7615843.7,1705530958.0,1705531192.0,1705531078.0,1705531103.0,199223.0,1705531192.0,1705531197.0,5.0,,20.0,234.0,5.0,28.0,170460244.0,25.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-24-27,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0001450,hdd_5,compute,0,1705530933.0,,,1705530938.0,1705531009.0,1705531038.0,7575469.5,1705530957.0,1705531192.0,1705531078.0,1705531103.0,199181.0,1705531192.0,1705531197.0,5.0,,19.0,235.0,5.0,29.0,170460244.0,25.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-32-35,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.0,0,0,,,,,,,,,
NowcastToWDSS2_ID0000064,None,compute,0,1705530933.0,,,1705530938.0,1705531010.0,1705531038.0,7843791.0,1705530973.0,1705531192.0,1705531078.0,1705531103.0,199242.0,1705531192.0,1705531197.0,5.0,,35.0,219.0,5.0,28.0,170460244.0,25.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-28-31,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000883,None,compute,0,1705530933.0,,,1705530938.0,1705530959.0,1705530992.0,30687119.5,1705530958.0,1705531049.0,1705531035.0,1705531039.0,1170422.0,1705531049.0,1705531055.0,5.0,,20.0,91.0,6.0,33.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-44-47,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0001576,hdd_5,compute,0,1705530933.0,,,1705530938.0,1705530989.0,1705531007.0,33688331.2,1705530962.0,1705531049.0,1705531035.0,1705531039.0,1234725.0,1705531049.0,1705531055.0,5.0,,24.0,87.0,6.0,18.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-40-43,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0001135,None,compute,0,1705530933.0,,,1705530939.0,1705531009.0,1705531037.0,7687973.2,1705530957.0,1705531192.0,1705531078.0,1705531103.0,199468.0,1705531192.0,1705531197.0,6.0,,18.0,235.0,5.0,28.0,170460244.0,25.0,5023736.0,poseidon,condorpool,poseidon-worker-1-container-20-23,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
NowcastToWDSS2_ID0000505,None,compute,0,1705530933.0,,,1705530938.0,1705530960.0,1705530992.0,30815245.0,1705530958.0,1705531049.0,1705531035.0,1705531039.0,1199752.0,1705531049.0,1705531055.0,5.0,,20.0,91.0,6.0,32.0,170460244.0,4.0,5023736.0,poseidon,condorpool,poseidon-worker-2-container-0-3,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,,0.1,0,0,,,,,,,,,
mrtV2_ID0000587,None,compute,0,1705531049.0,,,1705531055.0,1705531198.0,1705531610.0,845117.4,1705531061.0,1705531929.0,1705531794.0,1705531810.0,520.0,1705531929.0,1705531934.0,6.0,,6.0,868.0,5.0,412.0,160605089.0,16.0,8211.0,poseidon,condorpool,poseidon-worker-1-container-24-27,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
mrtV2_ID0000586,None,compute,0,1705531049.0,,,1705531055.0,1705531199.0,1705531610.0,861126.2,1705531061.0,1705531929.0,1705531794.0,1705531810.0,656.0,1705531929.0,1705531934.0,6.0,,6.0,868.0,5.0,411.0,160605089.0,16.0,10362.0,poseidon,condorpool,poseidon-worker-1-container-28-31,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
mrtV2_ID0000589,None,compute,0,1705531049.0,,,1705531055.0,1705531199.0,1705531803.0,814644.9,1705531061.0,1705531929.0,1705531810.0,1705531813.0,2635.0,1705531929.0,1705531934.0,6.0,,6.0,868.0,5.0,604.0,318494731.0,3.0,8681.0,poseidon,condorpool,poseidon-worker-1-container-20-23,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
mrtV2_ID0000588,None,compute,0,1705531049.0,,,1705531055.0,1705531190.0,1705531362.0,2284761.8,1705531057.0,1705531804.0,1705531580.0,1705531794.0,36.0,1705531804.0,1705531809.0,6.0,,2.0,747.0,5.0,172.0,160605089.0,214.0,7757.0,poseidon,condorpool,poseidon-worker-1-container-44-47,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
mrtV2_ID0000583,None,compute,0,1705531049.0,,,1705531055.0,1705531163.0,1705531358.0,1280358.9,1705531056.0,1705531814.0,1705531580.0,1705531794.0,48.0,1705531814.0,1705531819.0,6.0,,1.0,758.0,5.0,195.0,160605089.0,214.0,10428.0,poseidon,condorpool,poseidon-worker-1-container-40-43,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,0.0,254399.0,0.0,405.0,0.0,0.0,0.0,25439.9,
merged_netcdf2png_ID0000623,None,compute,0,1705531049.0,,,1705531055.0,1705531065.0,1705531195.0,7573714.8,1705531060.0,1705531348.0,1705531335.0,1705531339.0,5410.0,1705531348.0,1705531353.0,6.0,,5.0,288.0,5.0,130.0,160656166.0,4.0,21254.0,poseidon,condorpool,poseidon-worker-2-container-20-23,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
mrtV2_ID0000585,None,compute,0,1705531049.0,,,1705531055.0,1705531081.0,1705531197.0,1459765.6,1705531064.0,1705531358.0,1705531346.0,1705531350.0,3578.0,1705531358.0,1705531363.0,6.0,,9.0,294.0,5.0,116.0,160605089.0,4.0,12241.0,poseidon,condorpool,poseidon-worker-2-container-4-7,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
mrtV2_ID0000584,None,compute,0,1705531049.0,,,1705531055.0,1705531198.0,1705531610.0,849394.8,1705531057.0,1705531929.0,1705531794.0,1705531810.0,628.0,1705531929.0,1705531934.0,6.0,,2.0,872.0,5.0,412.0,160605089.0,16.0,9892.0,poseidon,condorpool,poseidon-worker-1-container-12-15,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000620,None,compute,0,1705531049.0,,,1705531055.0,1705531080.0,1705531195.0,23826602.0,1705531056.0,1705531348.0,1705531335.0,1705531339.0,5576.0,1705531348.0,1705531353.0,6.0,,1.0,292.0,5.0,115.0,160656166.0,4.0,21317.0,poseidon,condorpool,poseidon-worker-2-container-12-15,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000621,None,compute,0,1705531049.0,,,1705531055.0,1705531138.0,1705531202.0,3481925.8,1705531056.0,1705531583.0,1705531257.0,1705531358.0,210.0,1705531583.0,1705531588.0,6.0,,1.0,527.0,5.0,64.0,160656166.0,101.0,21235.0,poseidon,condorpool,poseidon-worker-1-container-8-11,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000622,hdd_5,compute,0,1705531049.0,,,1705531055.0,1705531241.0,1705531610.0,1098307.8,1705531150.0,1705531819.0,1705531794.0,1705531809.0,1430.0,1705531819.0,1705531824.0,6.0,,95.0,669.0,5.0,369.0,160656166.0,15.0,21190.0,poseidon,condorpool,poseidon-worker-1-container-0-3,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
mrtV2_ID0000591,None,compute,0,1705531049.0,,,1705531055.0,1705531198.0,1705531610.0,849684.6,1705531061.0,1705531929.0,1705531794.0,1705531810.0,578.0,1705531929.0,1705531934.0,6.0,,6.0,868.0,5.0,412.0,160605089.0,16.0,9130.0,poseidon,condorpool,poseidon-worker-1-container-8-11,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
mrtV2_ID0000582,None,compute,0,1705531049.0,,,1705531055.0,1705531163.0,1705531309.0,1589231.3,1705531056.0,1705531583.0,1705531358.0,1705531562.0,43.0,1705531583.0,1705531588.0,6.0,,1.0,527.0,5.0,146.0,160605089.0,204.0,8936.0,poseidon,condorpool,poseidon-worker-1-container-36-39,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
mrtV2_ID0000592,None,compute,0,1705531049.0,,,1705531055.0,1705531190.0,1705531610.0,818379.4,1705531056.0,1705531904.0,1705531794.0,1705531810.0,449.0,1705531904.0,1705531909.0,6.0,,1.0,848.0,5.0,420.0,160605089.0,16.0,7093.0,poseidon,condorpool,poseidon-worker-1-container-12-15,mrtV2,/opt/mrtV2/mrtV2,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000630,None,compute,0,1705531049.0,,,1705531055.0,1705531065.0,1705531195.0,7118013.3,1705531056.0,1705531348.0,1705531335.0,1705531339.0,5370.0,1705531348.0,1705531353.0,6.0,,1.0,292.0,5.0,130.0,160656166.0,4.0,21030.0,poseidon,condorpool,poseidon-worker-2-container-20-23,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000626,None,compute,0,1705531049.0,,,1705531055.0,1705531080.0,1705531195.0,20189657.3,1705531063.0,1705531348.0,1705531335.0,1705531339.0,5335.0,1705531348.0,1705531353.0,6.0,,8.0,285.0,5.0,115.0,160656166.0,4.0,20574.0,poseidon,condorpool,poseidon-worker-2-container-0-3,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
merged_netcdf2png_ID0000625,None,compute,0,1705531049.0,,,1705531055.0,1705531082.0,1705531199.0,1453973.6,1705531080.0,1705531358.0,1705531346.0,1705531350.0,5949.0,1705531358.0,1705531363.0,6.0,,25.0,278.0,5.0,117.0,160656166.0,4.0,20967.0,poseidon,condorpool,poseidon-worker-2-container-12-15,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,,0.1,0,0,,,,,,,,,
