,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000-genome_0_condorpool,normal,auxiliary,0,1660901845.0,,,1660901846.0,1660901850.0,1660901856.0,1660901856.0,1660901861.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,host-10-100-100-233.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::dirmanager -N null -i - -R local  -L 1000-genome -T 2022-08-03T06:30:23+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer,0.2,0,0
individuals_ID0000047,normal,compute,0,1660901861.0,,,1660901867.0,1660901889.0,1660903563.0,1660903563.0,1660903568.0,6.0,,22.0,1674.0,5.0,279.0,1014283276.0,5.0,388210.0,poseidon,condorpool,worker1-container-20-23,individuals,/var/lib/condor/execute/dir_4219/pegasus.jLzgXWcbr/individuals,,923.1,0,0
individuals_ID0000046,hdd_5,compute,0,1660901861.0,,,1660901867.0,1660901889.0,1660903761.0,1660903761.0,1660903767.0,6.0,,22.0,1872.0,6.0,389.0,1014283276.0,4.0,357257.0,poseidon,condorpool,worker2-container-32-35,individuals,/var/lib/condor/execute/dir_3955/pegasus.YPl2pSihl/individuals,,947.1,0,0
individuals_ID0000045,normal,compute,0,1660901861.0,,,1660901867.0,1660901887.0,1660903579.0,1660903579.0,1660903584.0,6.0,,20.0,1692.0,5.0,282.0,1014283276.0,5.0,337695.0,poseidon,condorpool,worker1-container-16-19,individuals,/var/lib/condor/execute/dir_5939/pegasus.tVDvEl3qH/individuals,,933.0,0,0
individuals_ID0000044,hdd_5,compute,0,1660901861.0,,,1660901867.0,1660901889.0,1660903731.0,1660903731.0,1660903736.0,6.0,,22.0,1842.0,5.0,392.0,1014283276.0,5.0,465654.0,poseidon,condorpool,worker2-container-12-15,individuals,/var/lib/condor/execute/dir_3327/pegasus.VM4qIeCSY/individuals,,914.9,0,0
individuals_ID0000049,normal,compute,0,1660901861.0,,,1660901867.0,1660901889.0,1660903741.0,1660903741.0,1660903746.0,6.0,,22.0,1852.0,5.0,378.0,1014283276.0,5.0,409565.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_3974/pegasus.huD6Aeh37/individuals,,938.5,0,0
individuals_ID0000048,normal,compute,0,1660901861.0,,,1660901867.0,1660901889.0,1660903746.0,1660903746.0,1660903751.0,6.0,,22.0,1857.0,5.0,377.0,1014283276.0,5.0,489007.0,poseidon,condorpool,worker2-container-28-31,individuals,/var/lib/condor/execute/dir_3110/pegasus.W7DZtjtw9/individuals,,943.4,0,0
individuals_ID0000032,normal,compute,0,1660901861.0,,,1660901867.0,1660901889.0,1660903802.0,1660903802.0,1660903807.0,6.0,,22.0,1913.0,5.0,378.0,1014283276.0,4.0,325710.0,poseidon,condorpool,worker2-container-16-19,individuals,/var/lib/condor/execute/dir_4346/pegasus.2celSa5Jm/individuals,,937.4,0,0
individuals_ID0000031,normal,compute,0,1660901861.0,,,1660901867.0,1660901887.0,1660903595.0,1660903595.0,1660903600.0,6.0,,20.0,1708.0,5.0,337.0,1014283276.0,5.0,260175.0,poseidon,condorpool,worker1-container-32-35,individuals,/var/lib/condor/execute/dir_5326/pegasus.unmszjg6I/individuals,,957.1,0,0
individuals_ID0000030,hdd_5,compute,0,1660901861.0,,,1660901867.0,1660901889.0,1660903610.0,1660903610.0,1660903616.0,6.0,,22.0,1721.0,6.0,288.0,1014283276.0,4.0,221940.0,poseidon,condorpool,worker1-container-12-15,individuals,/var/lib/condor/execute/dir_3308/pegasus.1F7S9Fph9/individuals,,958.1,0,0
